,projectname,classification,commenttext,label,code,yes_vote,no_vote
52,apache-ant-1.7.0,DESIGN,// there's a convenient xsltc class version but data are // private so use package information,yes,undetermined,0,9
53,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Get the Extensions document,no,undetermined,0,9
54,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Use '/' to calculate digest based on file name. // This is required in order to get the same result // on different platforms.,no,undetermined,0,9
55,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//open jar files,no,undetermined,0,9
56,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// be strict about line separator,no,undetermined,0,9
57,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Tell how many files were checked out.,no,undetermined,0,9
58,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
             * Check for the odd case where the terminator and/or filename
             * extension aren't found.  These will ensure ""ias-"" appears at the
             * end of the name and before the '.' (if present).
             */",no,undetermined,0,9
59,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,9
60,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// // Override the logging of output in order to filter out Generating // messages.  Generating messages are set to a priority of VERBOSE // unless they appear after what could be an informational message. //,no,undetermined,0,9
61,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Finished executing the task, null it to allow // GC do its job // If this UE is used again, a new ""realthing"" will be made",no,undetermined,0,9
62,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
         * No reason to change the working directory as all filenames and
         * path components have been resolved already.
         *
         * Avoid problems with command line length in some environments.
         */",no,undetermined,0,9
63,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//calendar stuff.,no,undetermined,0,9
64,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Following block contains unrolled code which could be shortened by // coding it in additional loops.,no,undetermined,1,8
65,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Revoke permission to write user.home (granted above via user.*), still able to read though. // and the default granted permission to read os.name.",no,undetermined,0,9
66,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Write element close,no,undetermined,0,9
67,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check if the target file exists in the current directory,no,undetermined,0,9
68,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Scanner to find our inputs // list of files to process,no,undetermined,0,9
69,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// build the command line from what we got. the format is // cleartool mklabel [options...] [viewpath ...] // as specified in the CLEARTOOL help,no,undetermined,0,9
70,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Return copy so that the caller must call setTab() to change the state // of fixCRLF.,no,undetermined,0,9
71,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Write the properties file back out,no,undetermined,0,9
72,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/* now check each Resource in case the child only
           lets through files from any children IT may have: */",no,undetermined,2,7
73,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
             * promised to eliminate consecutive slashes after drive letter.
             */",no,undetermined,0,9
74,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// treat non-matching groups as empty matches,no,undetermined,0,9
75,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// okay we have a copy of the child, now the child becomes the parent // and we are iterating recursively over its children.",no,undetermined,0,9
76,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//default false:,no,undetermined,0,9
77,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//Ignore - We do not want this to stop the build.,no,undetermined,0,9
78,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// tests one the file object,no,undetermined,0,9
79,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// quick exit if the target is up to date,no,undetermined,0,9
80,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//ignore,no,undetermined,0,9
81,apache-ant-1.7.0,DEFECT,"// Just a note: StarTeam has a status for NEW which implies // that there is an item  on your local machine that is not // in the repository.  These are the items that show up as // NOT IN VIEW in the Starteam GUI. // One would think that we would want to perhaps checkin the // NEW items (not in all cases! - Steve Cohen 15 Dec 2001) // Unfortunately, the sdk doesn't really work, and we can't // actually see  anything with a status of NEW. That is why // we can just check out  everything here without worrying // about losing anything.",yes,undetermined,1,8
82,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// nonexistent resources could only occur if we already // deleted something from a fileset:,no,undetermined,1,8
83,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// time of the build in milli seconds,no,undetermined,0,9
84,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Locate method Runtime.exec(String[] cmdarray, //                            String[] envp, File dir)",no,undetermined,0,9
85,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Logon using specified user name and password.,no,undetermined,0,9
86,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// // Success!  The xml-commons resolver library is // available, so use it. //",no,undetermined,0,9
87,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Character mismatch,no,undetermined,0,9
88,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Mask, block from being edited, all characters in constants.",no,undetermined,0,9
89,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// we don't expect to find this,no,undetermined,1,8
90,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/*
             * if we get here, in and out have not been specified, we are
             * in batch processing mode.
             */",no,undetermined,0,9
91,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// impossible as getMethods should only return public methods,no,undetermined,0,9
92,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ignore,no,undetermined,0,9
93,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// use the directory containing the target as the output directory,no,undetermined,0,9
94,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// do all the copy operations now...,no,undetermined,0,9
95,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ----- configuration  -----,no,undetermined,0,9
96,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// get I/O streams for remote scp,no,undetermined,0,9
97,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// send a content of lfile,no,undetermined,0,9
98,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Variables used by setup* methods exclusively,no,undetermined,0,9
99,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* this is skipEmpty == false */,no,undetermined,1,8
100,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// should always be the case...,no,undetermined,1,8
101,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// error message strings,no,undetermined,1,8
102,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Stream to read and redirect to standard output,no,undetermined,0,9
103,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// -master,no,undetermined,0,9
104,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,9
105,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//we only like simple mappers.,no,undetermined,0,9
106,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// we are already in the right path, so the second parameter // is false",no,undetermined,0,9
107,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check attribute overrides build.compiler,no,undetermined,0,9
108,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// -----  attributes  -----,no,undetermined,0,9
109,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// build the command line from what we got the format is // ss Checkin VSS items [-H] [-C] [-I-] [-N] [-O] [-R] [-W] [-Y] [-?] // as specified in the SS.EXE help,no,undetermined,1,8
110,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// remove any files that shouldn't be overwritten.,no,undetermined,1,8
111,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// This just tests that the function does not blow up,no,undetermined,0,9
112,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//same date if dest timestamp is within granularity of the srcfile,no,undetermined,0,9
113,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Same as regular <copy> task... see at end-of-file!,no,undetermined,0,9
114,apache-ant-1.7.0,DESIGN,"/*
                 * This is a rather hairy case.
                 *
                 * One of our subclasses knows that we need to update the
                 * archive, but at the same time, there are no resources
                 * known to us that would need to be added.  Only the
                 * subclass seems to know what's going on.
                 *
                 * This happens if <jar> detects that the manifest has changed,
                 * for example.  The manifest is not part of any resources
                 * because of our support for inline <manifest>s.
                 *
                 * If we invoke createEmptyZip like Ant 1.5.2 did,
                 * we'll loose all stuff that has been in the original
                 * archive (bugzilla report 17780).
                 */",yes,undetermined,0,9
115,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// build the command line from what we got. the format is // cleartool mkelem [options...] [viewpath ...] // as specified in the CLEARTOOL.EXE help,no,undetermined,0,9
116,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier OFF - bc,no,undetermined,0,9
117,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// // We didn't match a ResourceLocation, but since we // only support PUBLIC and URI entry types internally, // it is still possible that there is another entry in // an external catalog that will match.  We call // Apache resolver's resolveEntity method to cover // this possibility. //",no,undetermined,0,9
118,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// else lnk exists, do nothing",no,undetermined,0,9
119,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Set up a VSSHistory task,no,undetermined,0,9
120,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//ignore,no,undetermined,0,9
121,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// only the second iteration would pass because of PR 27218,no,undetermined,0,9
122,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check defaults,no,undetermined,0,9
123,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Since we ""look ahead"" before adding, there's one last env var.",no,undetermined,0,9
124,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Get a FileReader,no,undetermined,0,9
125,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// first off, make sure that we've got a command and a localPath ...",no,undetermined,0,9
126,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Invalid type specified,no,undetermined,0,9
127,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// set start position for next search,no,undetermined,1,8
128,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//getProject().log(""listing files in directory "" + directory, Project.MSG_DEBUG);",no,undetermined,0,9
129,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// -cfile,no,undetermined,0,9
130,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Mac,no,undetermined,0,9
131,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Not significant for the class loader.,no,undetermined,0,9
132,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Set up a sosCheckout task,no,undetermined,0,9
133,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// type may be null because it wasn't set,no,undetermined,1,8
134,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,9
135,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Options passed to the iAS ejbc */,no,undetermined,0,9
136,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Nested element,no,undetermined,0,9
137,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// a rather convoluted equals() test,no,undetermined,1,8
138,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* utilitary methods */,no,undetermined,0,9
139,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//Object class Changed   update it.,no,undetermined,0,9
140,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check whether the user has specified an absolute path,no,undetermined,0,9
141,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//clientname = ejbjarfile+client.jar,no,undetermined,1,8
142,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// // Use the passed in base in preference to the base // from matchingEntry, which is either null or the // directory in which the external catalog file from // which it was obtained is located.  We make a copy // so matchingEntry's original base is untouched.  Of // course, if there is no base, no need to make a // copy... // // This is the standard behavior as per my reading of // the JAXP and XML Catalog specs.  CKS 11/7/2002 //",no,undetermined,1,8
143,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// -recurse,no,undetermined,0,9
144,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check that an exception in the constructor is noticed,no,undetermined,0,9
145,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// need to reset java.class.path property // since the NetRexx compiler has no option for the classpath,no,undetermined,0,9
146,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier OFF - bc,no,undetermined,0,9
147,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// not included, to nothing",no,undetermined,0,9
148,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// return the stack unfiltered,no,undetermined,0,9
149,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Read the file,no,undetermined,0,9
150,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// not the requested type,no,undetermined,0,9
151,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//build the home classes list.,no,undetermined,0,9
152,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// generate the new line,no,undetermined,0,9
153,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Fall Through,no,undetermined,0,9
154,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// // Ensure that an external entity resolves as expected Using an // XMLCatalog: // // Transform an XML file that contains a reference to a _second_ XML file // via the document() function.  The _second_ XML file refers to an entity. // The entity is listed in the XMLCatalog pointing to a different file. // Stuff result into the property: val4 //,no,undetermined,0,9
155,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Nothing specified -> Fail,no,undetermined,0,9
156,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Start handling SAX events,no,undetermined,1,8
157,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// put in the newroots vector the include patterns without // wildcard tokens,no,undetermined,0,9
158,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Hide warning also as it makes no sense since // the filesetmanifest attribute itself has been // hidden,no,undetermined,0,9
159,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//not yet supported see note in selector,no,undetermined,0,9
160,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// call a target,no,undetermined,0,9
161,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// viewpath,no,undetermined,0,9
162,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/* Had to make two separate commands here because if a space is
               inserted between the flag and the value, it is treated as a
               Windows filename with a space and it is enclosed in double
               quotes (""). This breaks clearcase.
            */",no,undetermined,0,9
163,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// IllegalAccess, IllegalArgument, ClassCast",no,undetermined,0,9
164,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,////////////////////////////////////////////////////////////////////// // INNER CLASSES,no,undetermined,1,8
165,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Require destDir,no,undetermined,0,9
166,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Ignore exception,no,undetermined,0,9
167,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// push the current iterator onto the stack and then // iterate through this directory.,no,undetermined,0,9
168,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// no include pattern implicitly means includes=""**""",no,undetermined,1,8
169,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// not Clonable,no,undetermined,2,7
170,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// required // required,no,undetermined,0,9
171,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* Classpath used when the iAS ejbc is called */,no,undetermined,1,8
172,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// get files from old methods - includes and nested include,no,undetermined,1,8
173,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// This available optional package satisfies the requirements,no,undetermined,0,9
174,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ?? OK ??,no,undetermined,0,9
175,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier OFF - bc // CheckStyle:MemberNameCheck OFF - bc,no,undetermined,0,9
176,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// add the test classes to its classpath,no,undetermined,1,8
177,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* the central dir on this disk    */,no,undetermined,0,9
178,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// share the setup for testing the depend task,no,undetermined,0,9
179,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// test for 10 consecutives transform,no,undetermined,0,9
180,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Extrapolating from: // ""NetWare may have a ""java"" in that directory, but 99% of // the time, you don't want to execute it"" -- Jeff Tulley // <JTULLEY@novell.com>",no,undetermined,1,8
181,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// createArgument(true) is necessary to make sure -locale // is the first argument (required in 1.3+).,no,undetermined,0,9
182,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// add the main fileset to the list of filesets to process.,no,undetermined,0,9
183,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// with blockSize 900k //     256 byte //     256 byte //    1032 byte //   18002 byte //   18002 byte,no,undetermined,0,9
184,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Not significant for the class loader.,no,undetermined,0,9
185,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// make sure that we've got a srcdir,no,undetermined,0,9
186,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/*package-private*/,no,undetermined,0,9
187,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//we arent fully defined yet. this is an error unless //we are in an antlib, in which case the resource name is determined //automatically. //NB: URIs in the ant core package will be """" at this point.",no,undetermined,0,9
188,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// now did any of the threads throw an exception,no,undetermined,0,9
189,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// For performance reasons, it is important to pre-fetch all the // properties we'll need for all the items we'll be searching.",no,undetermined,1,8
190,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// used by jpackage for JavaCC 3.x,no,undetermined,3,6
191,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,//default false:,no,undetermined,0,9
192,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// make sure facade knows about magic properties and fork setting,no,undetermined,0,9
193,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// To work properly with national charsets we have to use // implementation of interface javax.activation.DataSource,no,undetermined,0,9
194,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Check if need to set the loader,no,undetermined,0,9
195,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// if the user has set JIKESPATH we should add the contents as well,no,undetermined,0,9
196,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// steal default namespace,no,undetermined,0,9
197,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// need to delete the main class,no,undetermined,0,9
198,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// if a label has been supplied and it is a view label, use it // to configure the view",no,undetermined,0,9
199,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Exact match,no,undetermined,0,9
200,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"//int logLevel = filesetManifestConfig == null ? //    Project.MSG_WARN : Project.MSG_VERBOSE; //log(""File "" + file //    + "" includes a META-INF/MANIFEST.MF which will be ignored. "" //    + ""To include this file, set filesetManifest to a value other "" //    + ""than 'skip'."", logLevel);",no,undetermined,3,6
201,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// followLinks should be true by default, but if this ever // changes we will need this line.",no,undetermined,1,8
202,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// handle 16 bit signed numbers,no,undetermined,0,9
203,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// try UU format,no,undetermined,0,9
204,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ? is there an xml api for this ?,no,undetermined,1,8
205,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// 0 --> srcIndex,no,undetermined,0,9
206,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/* load properties from file if specified, otherwise
        use Ant's properties */",no,undetermined,0,9
207,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// just to be sure,no,undetermined,1,8
208,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// EnumeratedAttributes have their own helper class,no,undetermined,0,9
209,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,/* GenIC options setter */,no,undetermined,0,9
210,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Using default,no,undetermined,0,9
211,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// CheckStyle:VisibilityModifier ON,no,undetermined,0,9
212,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// Two stars next to each other, skip the first one.",no,undetermined,0,9
213,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,9
214,apache-ant-1.7.0,DESIGN,// XXX could perhaps also call thread.stop(); not sure if anyone cares,yes,undetermined,4,5
215,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// check that an invalid suite generates an error.,no,undetermined,0,9
