,projectname,classification,commenttext,label,code,yes_vote,no_vote
116,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
117,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //{{{ MARK_FOLLOWING,no,undetermined,0,9
118,jEdit-4.2,WITHOUT_CLASSIFICATION,// can't create new instances,no,undetermined,0,9
119,jEdit-4.2,WITHOUT_CLASSIFICATION,// Make sure people don't do stupid things like putting files in /Volumes,no,undetermined,2,7
120,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ActionHandler class,no,undetermined,0,9
121,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
122,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
123,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
124,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ contentRemoved() method,no,undetermined,0,9
125,jEdit-4.2,WITHOUT_CLASSIFICATION,// we have binding foo // but user asks to remove foo bar?,no,undetermined,0,9
126,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //{{{ RULES,no,undetermined,0,9
127,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ update() method,no,undetermined,0,9
128,jEdit-4.2,WITHOUT_CLASSIFICATION,// move read position [index] clicks from 'charAt(0)',no,undetermined,0,9
129,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
130,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
131,jEdit-4.2,WITHOUT_CLASSIFICATION,/* == M+ */,no,undetermined,0,9
132,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ FocusHandler class,no,undetermined,0,9
133,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
134,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getLineOfOffset() method,no,undetermined,0,9
135,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
136,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
137,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
138,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
139,jEdit-4.2,WITHOUT_CLASSIFICATION,// save list of open files,no,undetermined,0,9
140,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
141,jEdit-4.2,WITHOUT_CLASSIFICATION,// If the param is typed check assignability,no,undetermined,0,9
142,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
143,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ contentInserted() method,no,undetermined,0,9
144,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //{{{ show popup if > 1,no,undetermined,0,9
145,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ invalidateCachedScreenLineCounts() method,no,undetermined,0,9
146,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
147,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
148,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ListHandler class,no,undetermined,0,9
149,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ MyFocusTraversalPolicy class,no,undetermined,0,9
150,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ PosBottomHalf class,no,undetermined,0,9
151,jEdit-4.2,WITHOUT_CLASSIFICATION,// found an object and it's not an undefined variable,no,undetermined,0,9
152,jEdit-4.2,WITHOUT_CLASSIFICATION,// used in insert(),no,undetermined,2,7
153,jEdit-4.2,WITHOUT_CLASSIFICATION,/* package-private */,no,undetermined,0,9
154,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
155,jEdit-4.2,WITHOUT_CLASSIFICATION,// XXX,no,undetermined,3,6
156,jEdit-4.2,WITHOUT_CLASSIFICATION,// End BeanShell Modification - made conditional on debug,no,undetermined,0,9
157,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
158,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ moveGapEnd() method,no,undetermined,0,9
159,jEdit-4.2,DESIGN,// should we do this for both cases above?,yes,undetermined,1,8
160,jEdit-4.2,WITHOUT_CLASSIFICATION,// computes the true beginning stack size of this successor block,no,undetermined,0,9
161,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getKeyBinding() method,no,undetermined,0,9
162,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
163,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
164,jEdit-4.2,DESIGN,"/* On Windows, paths of the form X: list the last *working
		 * directory* on that drive. To list the root of the drive,
		 * you must use X:\.
		 *
		 * However, the VFS browser and friends strip off trailing
		 * path separators, for various reasons. So to work around
		 * that, we add a '\' to drive letter paths on Windows.
		 */",yes,undetermined,1,8
165,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ CompletionPopup constructor,no,undetermined,0,9
166,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getHighlightedForeground() method,no,undetermined,0,9
167,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
168,jEdit-4.2,WITHOUT_CLASSIFICATION,/*interp*/,no,undetermined,0,9
169,jEdit-4.2,WITHOUT_CLASSIFICATION,// reinit the callstack,no,undetermined,0,9
170,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
171,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setFlag() method,no,undetermined,0,9
172,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ pushElement() method,no,undetermined,0,9
173,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
174,jEdit-4.2,WITHOUT_CLASSIFICATION,"/* Returns the root node of the AST.  It only makes sense to call
     this after a successful parse. */",no,undetermined,0,9
175,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ activatePlugin() method,no,undetermined,0,9
176,jEdit-4.2,WITHOUT_CLASSIFICATION,// Wait for pending I/O requests,no,undetermined,0,9
177,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
178,jEdit-4.2,WITHOUT_CLASSIFICATION,// handle pathological case of zero-length match,no,undetermined,0,9
179,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getCompletions() method,no,undetermined,0,9
180,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
181,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
182,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ _init() method,no,undetermined,0,9
183,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addComponent() method,no,undetermined,0,9
184,jEdit-4.2,WITHOUT_CLASSIFICATION,// check whether the other shortcut is the alt. shortcut,no,undetermined,1,8
185,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
186,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
187,jEdit-4.2,WITHOUT_CLASSIFICATION,// Boyer-Moore member fields,no,undetermined,0,9
188,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Instance variables,no,undetermined,0,9
189,jEdit-4.2,WITHOUT_CLASSIFICATION,"/* replaceBtn, */",no,undetermined,0,9
190,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
191,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Ignore case when sorting */,no,undetermined,0,9
192,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ goToParentFold() method,no,undetermined,0,9
193,jEdit-4.2,WITHOUT_CLASSIFICATION,// // Buffers for decoded but unparsed character input. //,no,undetermined,0,9
194,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
195,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
196,jEdit-4.2,WITHOUT_CLASSIFICATION,// To avoid any problems if components are added or removed // while the message is being sent,no,undetermined,0,9
197,jEdit-4.2,WITHOUT_CLASSIFICATION,// stop checking rules if there was a match,no,undetermined,0,9
198,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
199,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getTerminateChar() method,no,undetermined,0,9
200,jEdit-4.2,WITHOUT_CLASSIFICATION,// Define syntaxes,no,undetermined,0,9
201,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Layers,no,undetermined,0,9
202,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
203,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addOptionPane() method,no,undetermined,0,9
204,jEdit-4.2,WITHOUT_CLASSIFICATION,"/* If this line has become longer or shorter
				 * (in which case the new physical line number
				 * is different from the cached one) we need to:
				 * - continue updating past the last line
				 * - advise the text area to repaint
				 * On the other hand, if the line wraps beyond
				 * lastScreenLine, we need to keep updating the
				 * chunk list to ensure proper alignment of
				 * invalidation flags (see start of method) */",no,undetermined,0,9
205,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
206,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getToolTipText() method,no,undetermined,0,9
207,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
208,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
209,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
210,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getThread() method,no,undetermined,0,9
211,jEdit-4.2,DEFECT,"// This is not good... // need a way to update eval without re-installing... // so that we can re-eval params, etc. when classloader changes // look into this",yes,undetermined,1,8
212,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}},no,undetermined,0,9
213,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ redo() method,no,undetermined,0,9
214,jEdit-4.2,WITHOUT_CLASSIFICATION,"// Some kind of 8-bit encoding with ""<?XML"" // 0x3c 0x3f 0x78 0x6d: UTF-8 or other 8-bit markup (read ENCODING)",no,undetermined,1,8
215,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
216,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
217,jEdit-4.2,WITHOUT_CLASSIFICATION,// Internal entity.,no,undetermined,0,9
218,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
219,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
220,jEdit-4.2,WITHOUT_CLASSIFICATION,// position variable for pattern start,no,undetermined,0,9
221,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
222,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
223,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}} //}}},no,undetermined,0,9
224,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
     * always: in the range 0 .. 9.
     * The current block size is 100000 * this number.
     */",no,undetermined,0,9
225,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ input() method,no,undetermined,0,9
226,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setFoldColor() method,no,undetermined,0,9
227,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Class initializer,no,undetermined,0,9
228,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ FileVFS method,no,undetermined,0,9
229,jEdit-4.2,WITHOUT_CLASSIFICATION,// Get catch block,no,undetermined,0,9
230,jEdit-4.2,WITHOUT_CLASSIFICATION,// unwrap Primitive.Null to null,no,undetermined,0,9
231,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,9
232,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
233,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ changed() method,no,undetermined,0,9
234,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setValueAt() method,no,undetermined,0,9
235,jEdit-4.2,WITHOUT_CLASSIFICATION,"// we do a write lock so that the // autosave, which grabs a read lock, // is not executed between the // deletion of the autosave file // and clearing of the dirty flag",no,undetermined,0,9
236,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ updateMaxHorizontalScrollWidth() method,no,undetermined,0,9
237,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ RotatedTextIcon class,no,undetermined,0,9
238,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ FontSelector constructor,no,undetermined,0,9
239,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Package-private members,no,undetermined,0,9
240,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
241,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}} //}}},no,undetermined,0,9
242,jEdit-4.2,WITHOUT_CLASSIFICATION,// Check for existing method,no,undetermined,0,9
243,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addGlobalAbbrev() method,no,undetermined,0,9
244,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,9
245,jEdit-4.2,WITHOUT_CLASSIFICATION,// If this is a unary increment of decrement (either pre or postfix) // then we need an LHS to which to assign the result.  Otherwise // just do the unary operation for the value.,no,undetermined,0,9
246,jEdit-4.2,WITHOUT_CLASSIFICATION,// -------------------------------------------------------------------------- // Other public methods // --------------------------------------------------------------------------,no,undetermined,0,9
247,jEdit-4.2,WITHOUT_CLASSIFICATION,/* Menu spillover count */,no,undetermined,0,9
248,jEdit-4.2,WITHOUT_CLASSIFICATION,// convert the byte read into a char,no,undetermined,0,9
249,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setDragInProgress() method,no,undetermined,0,9
250,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
251,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Paint fold triangles,no,undetermined,0,9
252,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ EditAbbrevDialog constructor,no,undetermined,0,9
253,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ Private members,no,undetermined,0,9
254,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
255,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ unregisterFoldHandler() method,no,undetermined,0,9
256,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ insert() method,no,undetermined,0,9
257,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getMarker() method,no,undetermined,0,9
258,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
259,jEdit-4.2,DESIGN,// Temporary hack to support inner classes  // If the obj is a non-static inner class then import the context... // This is not a sufficient emulation of inner classes. // Replace this later...,yes,undetermined,8,1
260,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ sendVFSUpdate() method,no,undetermined,0,9
261,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
262,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ hideSplashScreen() method,no,undetermined,0,9
263,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
264,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
265,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getColumnCount() method,no,undetermined,0,9
266,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
267,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getScreenLineCount() method,no,undetermined,0,9
268,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ showPluginManager() method,no,undetermined,0,9
269,jEdit-4.2,DESIGN,// Can we use the proxy mechanism to cast a bsh.This to  // the correct interface?,yes,undetermined,0,9
270,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,9
