,projectname,classification,commenttext,label,code,yes_vote,no_vote
25,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
26,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// @see mergeFileProperties // Must be private, as the file list needs special handling // $NON-NLS-1$ // MIMETYPE is kept for backward compatibility with old test plans // $NON-NLS-1$ // FILE_NAME is kept for backward compatibility with old test plans // $NON-NLS-1$",no,undetermined,0,9
27,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
28,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// i.e. EOF,no,undetermined,0,9
29,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
30,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// JMeterUtils assumes Unix-style separators,no,undetermined,1,8
31,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
32,apache-jmeter-2.10,DESIGN,// not used,yes,undetermined,3,6
33,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
34,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
35,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Used by HttpMirrorServer,no,undetermined,2,7
36,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
37,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Dummy to ensure there is a test to run,no,undetermined,0,9
38,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// For unit tests, @see TestCSVSaveService",no,undetermined,0,9
39,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
40,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Test sending data as UTF-8, with values that have been urlencoded, and // where we tell the sampler to urlencode the parameter values",no,undetermined,0,9
41,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// set properties using JAF,no,undetermined,0,9
42,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Not found,no,undetermined,0,9
43,apache-jmeter-2.10,DESIGN,// Remember to change this when the class changes ...,yes,undetermined,1,8
44,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Defaults to continue,no,undetermined,0,9
45,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// OK, we have an old-style file definition // save it // Now deal with any additional file arguments",no,undetermined,0,9
46,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
47,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
48,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
49,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
50,apache-jmeter-2.10,DESIGN,"// TODO: I believe the following code (to the end of the method) is // obsolete, // since NamePanel no longer seems to be the GUI for any component:",yes,undetermined,9,0
51,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// May be called by XStream,no,undetermined,1,8
52,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// doc =,no,undetermined,0,9
53,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//--,no,undetermined,0,9
54,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
55,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
56,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
57,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Generate a random-ish offset value using the current time.,no,undetermined,0,9
58,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set up the local address if one exists,no,undetermined,1,8
59,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Give access to initial configuration,no,undetermined,0,9
60,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// superclass does not use types,no,undetermined,0,9
61,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
62,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Close action dialog box when tapping Escape key,no,undetermined,0,9
63,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//-JMX file attribute names,no,undetermined,0,9
64,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // Button group resources,no,undetermined,0,9
65,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// should probably come from the setup dialog,no,undetermined,1,8
66,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Highlight (select) the appropriate row.,no,undetermined,0,9
67,apache-jmeter-2.10,DESIGN,// TODO can this happen?,yes,undetermined,8,1
68,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
69,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
70,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//All threads in this group - alternate calculation,no,undetermined,0,9
71,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-2$,no,undetermined,0,9
72,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We can't assign null to primitive types.,no,undetermined,0,9
73,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get the string given from the choose and check // the file extension.,no,undetermined,0,9
74,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Read resource file saving the keys,no,undetermined,0,9
75,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// changed the logic for BEA Weblogic in the case a // user uses Tomcat's status servlet without any // modifications. Weblogic will return nothing for // the connector, therefore we need to check the size // of the list. Peter 12.22.04",no,undetermined,1,8
76,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If none of the arguments have a name specified, we // just send all the values as the post body",no,undetermined,0,9
77,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$//$NON-NLS-2$,no,undetermined,0,9
78,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
79,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// initialize the diagonal of the system matrix (A) to 4,no,undetermined,0,9
80,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
81,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
82,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//+ JMX file attributes // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ //- JMX file attributes,no,undetermined,0,9
83,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// local variables,no,undetermined,1,8
84,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// dimension of the SplineGraph is the same // resized = false;,no,undetermined,0,9
85,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
86,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no,undetermined,0,9
87,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
88,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// we stay within the same parent node,no,undetermined,0,9
89,apache-jmeter-2.10,DESIGN,// TODO improve the error handling,yes,undetermined,9,0
90,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no,undetermined,0,9
91,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check sample increments OK,no,undetermined,0,9
92,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
93,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// default: serial download embedded resources,no,undetermined,0,9
94,apache-jmeter-2.10,DESIGN,"/*
         * A little hack - add each listener to the start of the list - this
         * ensures that the thread running the show is the first listener and
         * can modify certain values before other listeners are called.
         */",yes,undetermined,8,1
95,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
96,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set it,no,undetermined,0,9
97,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Note: if ""Encoded?"" is not selected, arg.getEncodedValue is equivalent to arg.getValue",no,undetermined,1,8
98,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// add the button,no,undetermined,0,9
99,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// We know when to stop reading, so we can allow the read method to block",no,undetermined,0,9
100,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// MAIN PANEL,no,undetermined,0,9
101,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get rid of the query and the ?,no,undetermined,0,9
102,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
103,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Test sending data with default encoding,no,undetermined,0,9
104,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
105,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// A HTTP POST request, multipart/form-data, simple values,",no,undetermined,2,7
106,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// ensure data is set up OK initially,no,undetermined,0,9
107,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We have sampled one of our children,no,undetermined,0,9
108,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$,no,undetermined,0,9
109,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// we have a file, read and process it",no,undetermined,0,9
110,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// RUN MENU //$NON-NLS-1$,no,undetermined,0,9
111,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Force a minimum table height of 70 pixels,no,undetermined,0,9
112,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
113,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
114,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
115,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
116,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Create unique object as marker for end of queue,no,undetermined,0,9
117,apache-jmeter-2.10,DESIGN,// TODO - perhaps this should be a fatal error?,yes,undetermined,9,0
118,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
119,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Number of parameters expected - used to reject invalid calls,no,undetermined,0,9
120,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// opened tags,no,undetermined,0,9
121,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Save bytes read // $NON_NLS-1$,no,undetermined,0,9
122,apache-jmeter-2.10,DOCUMENTATION,// TODO Can't see anything in SPEC,yes,undetermined,8,1
123,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Button group resources,no,undetermined,0,9
124,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow Sampler access // to test element name,no,undetermined,0,9
125,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
126,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Now add the subsamples to the sample,no,undetermined,0,9
127,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Register the handler for focus listening. This handler will // only notify the registered when the text changes from when // the focus is gained to when it is lost.,no,undetermined,0,9
128,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if the header manager had a content type header // This allows the user to specify his own content-type for a POST request,no,undetermined,1,8
129,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Relatively expensive operation, so do it once",no,undetermined,0,9
130,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$         //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
131,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// i.e. shared pool,no,undetermined,0,9
132,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// independent frame to // allow it to be overlaid // by the main frame //$NON-NLS-1$,no,undetermined,0,9
133,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// synchronized(sampleStore),no,undetermined,0,9
134,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// N.B. The keys can be either JMeterTreeNode or TestElement,no,undetermined,0,9
135,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
136,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// draw data lines,no,undetermined,0,9
137,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Script file to initialize the Interpreter with,no,undetermined,0,9
138,apache-jmeter-2.10,DESIGN,// NOTUSED org.apache.jmeter.monitor.model.Status st = // TODO - charset?,yes,undetermined,9,0
139,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
140,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
141,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
142,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
143,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Change Cancel label to Close //$NON-NLS-1$,no,undetermined,0,9
144,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
145,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// called from ctor, so must not be overridable",no,undetermined,0,9
146,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
147,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*
     * A dummy class to pass the pointer of URL.
     */",no,undetermined,0,9
148,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// i.e. mailBody is empty,no,undetermined,0,9
149,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Test sending parameters which are urlencoded beforehand // The values must be URL encoded with UTF-8 encoding, because that // is what the HTTPArgument assumes // %C3%85 in UTF-8 is the same as %C5 in ISO-8859-1, which is the same as &Aring;",no,undetermined,1,8
150,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Note: the file panel already includes the error logging checkbox, // so we don't have to add it explicitly.",no,undetermined,0,9
151,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// It is the sub sampler of the transaction that will be sampled,no,undetermined,0,9
152,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Always decode,no,undetermined,0,9
153,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
154,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// N.B. default charset is used deliberately here,no,undetermined,0,9
155,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get the boundary string for the multiparts from the content type,no,undetermined,0,9
156,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Constructor for Function tests,no,undetermined,0,9
157,apache-jmeter-2.10,DEFECT,"/*
     * TODO: error counting needs to be sorted out.
     *
     * At present the Statistical Sampler tracks errors separately
     * It would make sense to move the error count here, but this would
     * mean lots of changes.
     * It's also tricky maintaining the count - it can't just be incremented/decremented
     * when the success flag is set as this may be done multiple times.
     * The work-round for now is to do the work in the StatisticalSampleResult,
     * which overrides this method.
     * Note that some JMS samplers also create samples with > 1 sample count
     * Also the Transaction Controller probably needs to be changed to do
     * proper sample and error accounting.
     * The purpose of this work-round is to allow at least minimal support for
     * errors in remote statistical batch mode.
     *
     */",yes,undetermined,8,1
158,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
159,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// number of samples taken,no,undetermined,0,9
160,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
161,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// The following used to be jacks_password, but the Arguments class uses // HashMap for which the order is not defined.",no,undetermined,0,9
162,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Copy all property values into the map:,no,undetermined,0,9
163,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NAME,no,undetermined,0,9
164,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
165,apache-jmeter-2.10,DESIGN,// TODO does not appear to be used,yes,undetermined,8,1
166,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Change the original back again,no,undetermined,0,9
167,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
168,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check request headers,no,undetermined,0,9
169,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)
     * @see org.apache.jmeter.visualizers.request.RequestView#init()
     */",no,undetermined,0,9
170,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if for some reason the host is blank and the port is // zero, the sampler will fail silently",no,undetermined,1,8
171,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
172,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
173,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// the createTest() method creates an extra context which needs to be closed,no,undetermined,0,9
174,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Must be local content - or not using pool,no,undetermined,1,8
175,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ $NON-NLS-2$ // $NON-NLS-1$ $NON-NLS-2$,no,undetermined,0,9
176,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check arguments,no,undetermined,0,9
177,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Don't start yet if stop between samples,no,undetermined,0,9
178,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If we do not know the encoding, we just use the encoded value // The browser has already done the encoding, so save the values as is",no,undetermined,1,8
179,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Defaults to caller URL,no,undetermined,0,9
180,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Table still contains one or more rows, so highlight // (select) the appropriate one.",no,undetermined,0,9
181,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
182,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// e.g. started from IDE with full classpath // Allow override $NON-NLS-1$ $NON-NLS-2$,no,undetermined,0,9
183,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// no error as default,no,undetermined,1,8
184,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// ignored,no,undetermined,0,9
185,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
186,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// created by server in readResolve method,no,undetermined,0,9
187,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// First the multipart start divider,no,undetermined,0,9
188,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
189,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// should not happen,no,undetermined,0,9
190,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Test sending data as UTF-8, with values that would have been urlencoded // if it was not sent as multipart",no,undetermined,0,9
191,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
192,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
193,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
194,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// then we need to download the binary,no,undetermined,0,9
195,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Extract version digits from String of the form #Revision: n.mm # // (where # is actually $ above),no,undetermined,1,8
196,apache-jmeter-2.10,DESIGN,// TODO is this the best way to do this?,yes,undetermined,7,2
197,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Search field,no,undetermined,1,8
198,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Start the server,no,undetermined,0,9
199,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
200,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
201,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// fetch in case gets nulled later,no,undetermined,0,9
202,apache-jmeter-2.10,DESIGN,// TODO - perhaps save other items such as headers?,yes,undetermined,8,1
203,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Execute the test pan,no,undetermined,0,9
204,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// save the agent for next time round,no,undetermined,0,9
205,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// will generate Divide by zero error,no,undetermined,0,9
206,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// getAllHeaders() is not yet genericised // throws ME,no,undetermined,1,8
207,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// return new Dimension(width, 400);",no,undetermined,0,9
208,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow the mimetype of the file to control the content type,no,undetermined,0,9
209,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
210,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
211,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Saves the error if one occurs,no,undetermined,0,9
212,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Remove initial empty entry,no,undetermined,0,9
213,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"//MAXINT = 2,147,483,647",no,undetermined,0,9
214,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Thread method is potentially expensive,no,undetermined,0,9
215,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// May be null if function is used on TestPlan,no,undetermined,1,8
216,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Record in log as well,no,undetermined,0,9
217,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// i.e. shutdown/stopped during main thread groups // re-enable for tearDown if necessary,no,undetermined,0,9
218,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
219,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if no results render in jmeter.properties, load Standard (default)",no,undetermined,0,9
220,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// should not happen,no,undetermined,0,9
221,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
222,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Sample in inner loop,no,undetermined,0,9
223,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
224,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
225,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,undetermined,0,9
226,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$,no,undetermined,0,9
227,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,undetermined,0,9
