,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba
19,apache-ant-1.7.0,DESIGN,"// PR: Hack for ant-type value //  an ant-type is a component name which can // be namespaced, need to extract the name // and convert from qualified name to uri/name",yes,undetermined,0,0,0,yes,0.8521842617068897,yes,0.7811999054889861,yes,0.6268537062577934,yes,0.6027633098254122,yes,0.6165088425585681
20,apache-ant-1.7.0,DESIGN,// there's a convenient xsltc class version but data are // private so use package information,yes,undetermined,0,0,0,no,0.05340902444829111,yes,0.9877009192155228,yes,0.98791099112332,yes,0.9882568391711359,yes,0.9896876745378566
21,apache-ant-1.7.0,DESIGN,// stolen from org.apache.xerces.impl.XMLEntityManager#getUserDir() // of the Xerces-J team // which ASCII characters need to be escaped,yes,undetermined,0,0,0,no,0.05456068184697482,yes,0.9876955390694573,yes,0.9879420434605797,yes,0.9882700370226839,yes,0.9896844366442825
22,apache-ant-1.7.0,DESIGN,// bingo append it. (this should normally not be done here),yes,undetermined,0,0,0,no,0.010202676859961077,yes,0.9877073356686737,yes,0.9879065373651765,yes,0.9882705722172676,yes,0.9896646152136159
23,apache-ant-1.7.0,DESIGN,// This is faintly ridiculous:,yes,undetermined,0,0,0,no,0.005829883241761451,no,0.010777132515602098,no,0.010773356475084539,no,0.010569582723816912,no,0.01001013178830677
24,apache-ant-1.7.0,DESIGN,//cannot remove underscores due to protected visibility >:(,yes,undetermined,0,0,0,no,0.028357658142160777,yes,0.9876984199943009,yes,0.9879387042187957,yes,0.9882775322717948,yes,0.9896687929470481
25,apache-ant-1.7.0,DESIGN,"// TODO not read, yet in a public setter",yes,undetermined,0,0,0,yes,0.9285156215876126,yes,0.987690292900472,yes,0.987921588843698,yes,0.9882723101905861,yes,0.9896663861314878
26,apache-ant-1.7.0,DESIGN,//  PR: I do not know what to do if the object class //      has multiple defines //      but this is for logging only...,yes,undetermined,0,0,0,no,0.06657095651134164,yes,0.9876883208775531,yes,0.9879368131092074,yes,0.9882707394843665,yes,0.9896882159338001
27,apache-ant-1.7.0,DESIGN,// not sure what could be the need of this...,yes,undetermined,0,0,0,no,0.12042574188748022,no,0.09728461891223017,yes,0.9878999518503986,yes,0.9882806584015835,yes,0.9896653088675725
28,apache-ant-1.7.0,DESIGN,// XXX: (Jon Skeet) Any reason for writing a message and then using a bare // RuntimeException rather than just using a BuildException here? Is it // in case the message could end up being written to no loggers (as the // loggers could have failed to be created due to this failure)?,yes,undetermined,0,0,0,no,0.22390090317962658,no,0.09683281252323646,yes,0.9879391491110697,yes,0.9882463387451291,yes,0.9896767295873299
29,apache-ant-1.7.0,DESIGN,"// Experimental/Testing, will be removed",yes,undetermined,0,0,0,no,0.010477703816739058,yes,0.9876987775279196,yes,0.9879365515219458,yes,0.9882577104223381,yes,0.9896583569764958
30,apache-ant-1.7.0,DESIGN,// XXX should instead make a new ProtectionDomain with a CodeSource // corresponding to container.toURI().toURL() and the same // PermissionCollection as Project.class.protectionDomain had,yes,undetermined,0,0,0,no,0.23176122754478606,no,0.19499393474969565,no,0.25618991486043524,no,0.24721181893236316,no,0.2496276173075886
31,apache-ant-1.7.0,DESIGN,//this is really irritating; we need a way to set stuff,yes,undetermined,0,0,0,yes,0.6537963132623367,yes,0.7671760770870942,yes,0.7412507869256236,yes,0.7507598963318477,yes,0.7627389056614792
32,apache-ant-1.7.0,DESIGN,//XXX // All this to convert source to destination directory according // to weblogic standards Can be written better... this is too hacky!,yes,undetermined,0,0,0,yes,0.8055701068080245,yes,0.8569055980046847,yes,0.8839149418337836,yes,0.887769804429287,yes,0.8946768319594843
33,apache-ant-1.7.0,DESIGN,//silly hack to avoid stack overflow...,yes,undetermined,0,0,0,yes,0.9754202863337723,yes,0.9877094777277886,yes,0.9879222791017364,yes,0.9882787280846456,yes,0.9896803774552598
34,apache-ant-1.7.0,DESIGN,"// -------------------- Access to property tables  -------------------- // This is used to support ant call and similar tasks. It should be // deprecated, it is possible to use a better (more efficient) // mechanism to preserve the context.",yes,undetermined,0,0,0,yes,0.7233869446704945,yes,0.5375048142419461,no,0.40614431306707444,no,0.3909265756419636,no,0.3913528955257573
35,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.6248622417379037,yes,0.5234152001648671,yes,0.6332967811947438,yes,0.6372395052167127,yes,0.6460756292893117
36,apache-ant-1.7.0,DESIGN,// Temporary - until we figure a better API,yes,undetermined,0,0,0,yes,0.6480848815141287,yes,0.540976949762698,yes,0.5192467671438735,yes,0.5,yes,0.5
37,apache-ant-1.7.0,DESIGN,"// There is a better way to save the context. This shouldn't // delegate to next, it's for backward compatibility only.",yes,undetermined,0,0,0,no,0.40087306288785657,no,0.2687756895449637,no,0.25262181778679477,no,0.23670983419262923,no,0.23571167117874495
38,apache-ant-1.7.0,DESIGN,// quick fix for Ant.java use of property before // initializing the project,yes,undetermined,0,0,0,no,0.05678399688204862,yes,0.9876992373781195,yes,0.9879109973478197,yes,0.9882662830802765,yes,0.9896506088519692
39,apache-ant-1.7.0,DESIGN,// XXX: we should use JCVS (www.ice.com/JCVS) instead of // command line execution so that we don't rely on having // native CVS stuff around (SM),yes,undetermined,0,0,0,no,0.1992042363725973,no,0.13382176889739805,no,0.15666651899107858,no,0.1555395492049729,no,0.15655426404255995
40,apache-ant-1.7.0,DESIGN,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",yes,undetermined,0,0,0,no,0.1427577097281891,no,0.07962579213559494,yes,0.9879328878718714,yes,0.9882805598052566,yes,0.9896740653726283
41,apache-ant-1.7.0,DESIGN,"/**
 * Jakarta Commons Logging listener.
 * Note: do not use the SimpleLog as your logger implementation as it
 * causes an infinite loop since it writes to System.err, which Ant traps
 * and reroutes to the logger/listener layer.
 *
 * The following names are used for the log:
 *  org.apache.tools.ant.Project.PROJECT_NAME  - for project events
 *  org.apache.tools.ant.Target.TARGET_NAME - for target events
 *  TASK_CLASS_NAME.TARGET_NAME - for events in individual targets.
 *
 * In all target and project names we replace ""."" and "" "" with ""-"".
 *
 * TODO: we should use the advanced context logging features (and expose them
 * in c-l first :-)
 * TODO: this is _very_ inefficient. Switching the out and tracking the logs
 * can be optimized a lot - but may require few more changes to the core.
 *
 * @since Ant 1.5
 */",yes,undetermined,0,0,0,yes,0.8768374073527915,yes,0.7212805642821548,yes,0.5721154503426028,yes,0.5554579859708293,yes,0.568087043450607
42,apache-ant-1.7.0,DESIGN,"//     * @TODO using taskName here is brittle, as a user could override it. //     *       this should probably be modified to use the classname instead.",yes,undetermined,0,0,0,yes,0.9912086536692565,yes,0.9883378246228108,yes,0.9884515108467737,yes,0.9888524208887935,yes,0.9902063510084481
43,apache-ant-1.7.0,DESIGN,"//these are pathological cases, but retained in case somebody //subclassed us.",yes,undetermined,0,0,0,no,0.046100799228218164,yes,0.9876853993684745,yes,0.9879262084927529,yes,0.9882714110621408,yes,0.9896633088974488
44,apache-ant-1.7.0,DESIGN,"/*
                 * This is a rather hairy case.
                 *
                 * One of our subclasses knows that we need to update the
                 * archive, but at the same time, there are no resources
                 * known to us that would need to be added.  Only the
                 * subclass seems to know what's going on.
                 *
                 * This happens if <jar> detects that the manifest has changed,
                 * for example.  The manifest is not part of any resources
                 * because of our support for inline <manifest>s.
                 *
                 * If we invoke createEmptyZip like Ant 1.5.2 did,
                 * we'll loose all stuff that has been in the original
                 * archive (bugzilla report 17780).
                 */",yes,undetermined,0,0,0,no,0.2417587201513255,no,0.1959069636959986,no,0.1560975374343801,no,0.1533613178386977,no,0.15473145255816548
45,apache-ant-1.7.0,DESIGN,// This is deprecated - use classespath in the future,yes,undetermined,0,0,0,no,0.17067593621968524,no,0.15874814999115716,no,0.16785099382264315,no,0.1688320041286313,no,0.1687104998682476
46,apache-ant-1.7.0,DESIGN,//XXX  this array stuff is a remnant of prev trials.. gotta remove.,yes,undetermined,0,0,0,no,0.18795675821616148,no,0.21454908210179985,no,0.2606156054884387,no,0.2584651186456124,no,0.2620875651983717
47,apache-ant-1.7.0,DESIGN,"/**
     * Set the number of milliseconds leeway to give before deciding a
     * target is out of date.
     * TODO: This is not yet used.
     * @param granularity the granularity used to decide if a target is out of
     *                    date.
     */",yes,undetermined,0,0,0,no,0.5120401398056531,no,0.44601411303807964,no,0.27287989126860956,no,0.26329243712582295,no,0.267054621046982
48,apache-ant-1.7.0,DESIGN,"// This may change, if we add advanced parsing capabilities.",yes,undetermined,0,0,0,no,0.010953289592091074,yes,0.9876878122571976,yes,0.9879323109179263,yes,0.9882608125256441,yes,0.9896836061833643
49,apache-ant-1.7.0,DESIGN,"// We assume, that every output, jikes does, stands for an error/warning // XXX // Is this correct?",yes,undetermined,0,0,0,no,0.42052132915352414,no,0.30287095777194284,no,0.4821329790281642,no,0.4809468922511806,no,0.4902420304841189
50,apache-ant-1.7.0,DESIGN,"// The line below is a hack: the system id must an URI, but it is not // cleat to get the URI of an resource, so just set the name of the // resource as a system id",yes,undetermined,0,0,0,yes,0.6749919829653176,yes,0.5384968427903853,yes,0.5399702648157051,no,0.47479503297903747,no,0.48608809520365853
51,apache-ant-1.7.0,DESIGN,// XXX what is the following doing? //     should it run if !javadoc4 && executable != null?,yes,undetermined,0,0,0,no,0.20132243591714394,no,0.18775371283794529,no,0.2578149893071465,no,0.26442269999746393,no,0.26864672698274
52,apache-ant-1.7.0,DESIGN,"// MAC OS 9 and previous //TODO: I have no idea how to get it, someone must fix it",yes,undetermined,0,0,0,yes,0.9999999748788191,yes,0.9999999851087324,yes,0.999999985114796,yes,0.99999998925742,yes,0.9999999933924383
53,apache-ant-1.7.0,DESIGN,//TODO: nothing appears to read this but is set using a public setter.,yes,undetermined,0,0,0,yes,0.9950547058252119,yes,0.9999877672694006,yes,0.9999889936668378,yes,0.9999899113590542,yes,0.9999928003122814
54,apache-ant-1.7.0,DESIGN,// XXX - we are committing CombiningChar and Extender here,yes,undetermined,0,0,0,no,0.19554293862537492,no,0.27093727944239404,no,0.3632307703875445,no,0.36397150907446973,no,0.36986565369736557
55,apache-ant-1.7.0,DESIGN,"/*
                 * XXX - failed to load the class properly.
                 *
                 * should we print a warning here?
                 */",yes,undetermined,0,0,0,no,0.14686263515732556,no,0.07833128719611487,yes,0.9879247496219975,yes,0.9882631541688761,yes,0.9896770778106059
56,apache-ant-1.7.0,DESIGN,// XXX could perhaps also call thread.stop(); not sure if anyone cares,yes,undetermined,0,0,0,no,0.4620558265574579,no,0.4039290558070995,yes,0.53075249143514,yes,0.525781634673472,yes,0.5363368366954941
57,apache-ant-1.7.0,DESIGN,"/**
         * XXX
         * Perhaps we shouldn't use properties for these
         * three options (emacs mode, warnings and pedantic),
         * but include it in the javac directive?
         */",yes,undetermined,0,0,0,no,0.18412555665204466,no,0.08973479791985385,yes,0.9879262713348246,yes,0.9882762755199699,yes,0.9896874246783055
58,apache-ant-1.7.0,DESIGN,// XXX maybe use reflection to addPathElement (other patterns ?),yes,undetermined,0,0,0,yes,0.8034071202374958,yes,0.7591901823923758,yes,0.8310168632931562,yes,0.8346470741794825,yes,0.844173116889105
59,apache-ant-1.7.0,DESIGN,// TODO there is a problem with the constructor for the RBC. // you have to provide the rules in the constructors - no setters // available.,yes,undetermined,0,0,0,yes,0.9784968401958607,yes,0.987695347867831,yes,0.9879172797468091,yes,0.9882895154788813,yes,0.9896823898752712
60,apache-ant-1.7.0,DESIGN,"// probably not the best choice, but it solves the problem of // relative paths in CLASSPATH",yes,undetermined,0,0,0,no,0.16374174659309687,no,0.08697903061190196,yes,0.9879215135456921,yes,0.9882834396763842,yes,0.9896837514700195
61,apache-ant-1.7.0,DESIGN,// Fix for invalid characters. If you think of more add to the list.,yes,undetermined,0,0,0,no,0.24550211859781945,no,0.31684969961300896,no,0.2858489383726959,no,0.2879785623029636,no,0.29221311509489534
62,apache-ant-1.7.0,DESIGN,"/*
             * fallback in case we have trouble loading the class or
             * don't know how to handle it (there is no easy way to
             * know what IDL mode would generate.
             *
             * This is supposed to make Ant always recompile the
             * class, as a file of that name should not exist.
             */",yes,undetermined,0,0,0,yes,0.7460406406822891,yes,0.7212738557816559,yes,0.6513830845229844,yes,0.6479251608011793,yes,0.6533758130350859
63,apache-ant-1.7.0,DESIGN,// Check it out; also ugly.,yes,undetermined,0,0,0,yes,0.9943125168189076,yes,0.9933912311290205,yes,0.9937688794977892,yes,0.9940516267478575,yes,0.9948403526942009
64,apache-ant-1.7.0,DESIGN,//I can't get my head around this; is encoding treatment needed here?,yes,undetermined,0,0,0,no,0.0020478331402803045,yes,0.9876909758544298,yes,0.9879203603223562,yes,0.9882727611006654,yes,0.9896738309281982
65,apache-ant-1.7.0,DESIGN,"//quick & dirty, to make nested mapped p-sets work:",yes,undetermined,0,0,0,no,0.038313913815777485,yes,0.9876931976471777,yes,0.9879381421245158,yes,0.9882743456347561,yes,0.9896812080931303
66,apache-ant-1.7.0,DESIGN,// XXX is this code still necessary? is there any 1.2+ port? // Pull in *.zip from packages directory,yes,undetermined,0,0,0,no,0.3178450739353947,no,0.2598187169236683,no,0.31839432181873645,no,0.3305498880694693,no,0.334997136916565
67,apache-ant-1.7.0,DESIGN,// only: the developer knows what (s)he is doing,yes,undetermined,0,0,0,no,0.010737291456728148,yes,0.9876859643491698,yes,0.987902794207027,yes,0.9882460855149702,yes,0.9896858155841896
68,apache-ant-1.7.0,DESIGN,"// XXX Unfortunately JDK1.2 adds entrySet(), keySet(), values() - // implementing this requires a small hack, we can add it later.",yes,undetermined,0,0,0,yes,0.9776697463398432,yes,0.9877159393251381,yes,0.9879184726138877,yes,0.9882475950927773,yes,0.9896623934499559
69,apache-ant-1.7.0,DESIGN,// first: developer could use a little help,yes,undetermined,0,0,0,no,0.0026807656776337645,yes,0.9877098801231519,yes,0.9879053808596576,yes,0.9882704666937304,yes,0.9896747343459114
70,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.6248622417379037,yes,0.5234152001648671,yes,0.6332967811947438,yes,0.6372395052167127,yes,0.6460756292893117
71,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.6248622417379037,yes,0.5234152001648671,yes,0.6332967811947438,yes,0.6372395052167127,yes,0.6460756292893117
72,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.6248622417379037,yes,0.5234152001648671,yes,0.6332967811947438,yes,0.6372395052167127,yes,0.6460756292893117
73,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,no,0.4387502737665628,no,0.35297369651570065,no,0.4374133931511358,no,0.4380837434045045,no,0.4473071987697236
74,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,no,0.4387502737665628,no,0.35297369651570065,no,0.4374133931511358,no,0.4380837434045045,no,0.4473071987697236
75,apache-ant-1.7.0,DESIGN,"// since Java 1.4 //return normalizedPath.split(""/""); // workaround for Java 1.2-1.3",yes,undetermined,0,0,0,yes,0.9803310308865978,yes,0.9877148295527819,yes,0.9879378817741482,yes,0.9882699576832905,yes,0.989677166013015
76,apache-ant-1.7.0,DESIGN,// HAMMER // end inline mainGTU,yes,undetermined,0,0,0,no,0.012843978382836668,yes,0.9876956513914579,yes,0.987907270290399,yes,0.9882516669194443,yes,0.9896749407261879
77,apache-ant-1.7.0,DESIGN,"/**
     * This array really shouldn't be here.
     * Again, for historical purposes it is.
     *
     * <p>FIXME: This array should be in a private or package private
     * location, since it could be modified by malicious code.</p>
     */",yes,undetermined,0,0,0,yes,0.852537535525223,yes,0.8749778966779836,yes,0.8708148895408989,yes,0.872800335095069,yes,0.8817636301999444
78,apache-ant-1.7.0,DESIGN,"// Should move to a separate public class - and have API to add // listeners, etc.",yes,undetermined,0,0,0,no,0.06245348777129671,yes,0.9876914482180013,yes,0.9879260086571227,yes,0.9882733155000104,yes,0.9896860285603156
79,apache-ant-1.7.0,DESIGN,"// """" should become a single empty argument, same for '' // PR 5906",yes,undetermined,0,0,0,no,0.006174836500555937,yes,0.9876992409649967,yes,0.9879374761763609,yes,0.9882602351408074,yes,0.9896619797702702
80,apache-ant-1.7.0,DESIGN,// not very nice but will do the job,yes,undetermined,0,0,0,no,0.27110442622844794,no,0.17671123039982675,no,0.1682758047500354,no,0.16846381296555524,no,0.16963640113855177
81,apache-ant-1.7.0,DESIGN,// provide public visibility,yes,undetermined,0,0,0,no,0.03759239127264853,yes,0.9876938554657485,yes,0.9879001090899328,yes,0.9882672030289616,yes,0.9896621268567751
82,apache-ant-1.7.0,DESIGN,"// not used, but public so theoretically must remain for BC?",yes,undetermined,0,0,0,no,0.03853063066866349,yes,0.9876926042703926,yes,0.9879154357213064,yes,0.9882597739725061,yes,0.9896723239728282
83,apache-ant-1.7.0,DESIGN,// super.validateAttributes(); // don't want to call this method,yes,undetermined,0,0,0,no,0.07702866454604312,yes,0.9877243891314634,yes,0.987932017057983,yes,0.9882754963722279,yes,0.9896814221671955
84,apache-ant-1.7.0,DESIGN,// XXX what is this for?,yes,undetermined,0,0,0,no,0.01439449915189517,no,0.011905901893211489,no,0.010734932350597986,no,0.010553277785564502,no,0.009988918115232842
85,apache-ant-1.7.0,DESIGN,"// We keep this, so we have something to delete in later tests :-)",yes,undetermined,0,0,0,no,0.010254152166846693,yes,0.9876904522159493,yes,0.9879035898857363,yes,0.9882455755240135,yes,0.9896690421021057
86,apache-ant-1.7.0,DESIGN,// *************  copied from ConcatTest  *************,yes,undetermined,0,0,0,no,0.040576896524259644,yes,0.9876960970428225,yes,0.9879133218182412,yes,0.9882523174302484,yes,0.9896530977188506
87,apache-ant-1.7.0,DESIGN,"// not sure whether this is clean, but this method is // declared not to throw exceptions.",yes,undetermined,0,0,0,no,0.13704766076228067,no,0.09489068035455624,yes,0.987932115584416,yes,0.9882799415595258,yes,0.9896785157111175
88,apache-ant-1.7.0,DESIGN,"// We just set the prefix for this fileset, and pass it up. // Do we need to do this? LH",yes,undetermined,0,0,0,no,0.006506445518840189,yes,0.9877132880704685,yes,0.9879290039031728,yes,0.9882656626781154,yes,0.9896695662656537
89,apache-ant-1.7.0,DESIGN,//why do we do nothing?,yes,undetermined,0,0,0,no,0.005829883241761451,no,0.010777132515602098,no,0.010773356475084539,no,0.010569582723816912,no,0.01001013178830677
90,apache-ant-1.7.0,DESIGN,"// // We have to deal with assembly!!! // The programmer can be writing little 32 byte chunks for all // we know, and we must assemble complete records for writing. // REVIEW Maybe this should be in TarBuffer? Could that help to // eliminate some of the buffer copying. //",yes,undetermined,0,0,0,yes,0.9872247793991978,yes,0.9877146233946308,yes,0.9879366027108435,yes,0.9882882761912436,yes,0.9896881092484222
91,apache-ant-1.7.0,DESIGN,"// This is the new, better way - use classespath instead // of sourcespath.  The code is currently the same - you // need class files in a directory to use this or jar files.",yes,undetermined,0,0,0,yes,0.6301143785009469,yes,0.5356765812244465,yes,0.5200600348890723,yes,0.5296766388807866,yes,0.5251389734272705
92,apache-ant-1.7.0,DESIGN,"// XXX - why not simply new File(dir, filename)?",yes,undetermined,0,0,0,no,0.13283777814247602,no,0.07159603128447113,yes,0.9879345006501054,yes,0.9882717224221536,yes,0.9896815933593016
93,apache-ant-1.7.0,DESIGN,// This is ugly; checking for the root folder.,yes,undetermined,0,0,0,yes,0.6700053179795638,yes,0.6764479391499046,yes,0.6555523251537553,yes,0.6600259676750757,yes,0.671408731068198
94,apache-ant-1.7.0,DESIGN,//TODO: Parameterise ?? //Call compiler as class... dont want to fork again //Use classic compiler -- can be parameterised?,yes,undetermined,0,0,0,yes,0.7125021811331981,yes,0.510841610731463,no,0.45664323057359363,no,0.4527567756262458,no,0.4613853451852375
95,apache-ant-1.7.0,DESIGN,"//XXX // All this to get package according to weblogic standards // Can be written better... this is too hacky! // Careful.. similar code in scanDir , but slightly different!!",yes,undetermined,0,0,0,yes,0.9171796765872721,yes,0.987711606696755,yes,0.98792177709274,yes,0.9882765152026541,yes,0.9896708342112152
96,apache-ant-1.7.0,DESIGN,//stolen from writeManifest,yes,undetermined,0,0,0,no,0.005829883241761451,no,0.010777132515602098,no,0.010773356475084539,no,0.010569582723816912,no,0.01001013178830677
97,apache-ant-1.7.0,DESIGN,"/* If the jarfile already exists then whack it and recreate it.
             * Should probably think of a more elegant way to handle this
             * so that in case of errors we don't leave people worse off
             * than when we started =)
             */",yes,undetermined,0,0,0,no,0.2136790576142131,no,0.4668208730479705,no,0.47952215707271434,yes,0.48647983849289134,yes,0.5
98,apache-ant-1.7.0,DESIGN,// XXX is the following really necessary? it is in the same thread group...,yes,undetermined,0,0,0,yes,0.97736195915549,yes,0.9877324314302495,yes,0.9879055493484655,yes,0.9882713216644953,yes,0.9896865693806944
99,apache-ant-1.7.0,DESIGN,// we have to find a cleaner way to put this output,yes,undetermined,0,0,0,no,0.03335159714859713,yes,0.9877154210572832,yes,0.9879189601291041,yes,0.9882602894918758,yes,0.9896620917701515
100,apache-ant-1.7.0,DESIGN,// This is the old way and is deprecated - classespath is // the right way to do this and is above,yes,undetermined,0,0,0,no,0.10692226162433427,no,0.0978952405808488,yes,0.9879025878517467,yes,0.9882529817493475,yes,0.989674821933352
101,apache-ant-1.7.0,DESIGN,// For Script example that modifies id'ed tasks in other // targets to work. *very* Ugly // The reference is replaced by RuntimeConfigurable,yes,undetermined,0,0,0,yes,0.6993797156189286,yes,0.6053001537389043,yes,0.6059346485491219,yes,0.5990297449283051,yes,0.6100586516781893
