,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba
10,argouml,DEFECT,"// TODO: We don't really want this to be filled, but if it's not then // the user can't double click in the compartment to add a new literal // Apparently GEF thinks unfilled figs are only selectable by border //        setFilled(false);",yes,undetermined,0,0,0,yes,0.9499174854283421,yes,0.9880747734845626,yes,0.9947615366718378,yes,0.9950994757754007,yes,0.995852250998509,yes,0.9951879578049171,yes,0.9952912291156095
11,argouml,DEFECT,"// TODO: We can't have a global ""current"" language // NotationProviderFactory2.setCurrentLanguage(newLanguage);",yes,undetermined,0,0,0,yes,0.980101586229789,yes,0.9880495151011265,yes,0.9947762110361825,yes,0.9950899608278571,yes,0.995858675002089,yes,0.9951837081349827,yes,0.9952819199014952
12,argouml,DEFECT,// TODO: We should warn the user we have removed something - tfm,yes,undetermined,0,0,0,yes,0.9962804597219052,yes,0.9880580455989708,yes,0.9947727688887653,yes,0.9950890951752102,yes,0.9958501680032338,yes,0.9951929457209888,yes,0.9952844239791404
13,argouml,DEFECT,// If we are not visible most likely we're being deleted. // TODO: This indicates a more fundamental problem that  // should be investigated - tfm - 20061230,yes,undetermined,0,0,0,yes,0.9873042783493995,yes,0.9880392836104496,yes,0.9947615281622535,yes,0.9950902394746581,yes,0.9958614052735868,yes,0.9951979698165454,yes,0.9952971966050519
14,argouml,DEFECT,"// FIXME: the following throws: // org.argouml.model.InvalidElementException:  // javax.jmi.reflect.InvalidObjectException: Object with  // MOFID 127-0-1-1-(...)000E75 no longer exists. //        applicableTagDefs = tagDefCBModel.getApplicableTagDefinitions(aClass); //        assertNotNull(""Tag Definition wasn't found in return value of "" //            + ""tagDefCBModel.getApplicableTagDefinitions(aClass), "" //            + ""after loading the project."", //            TestStereotypeUtility.findModelElementNamed( //                ProfileMother.TAG_DEFINITION_NAME_TD, applicableTagDefs));",yes,undetermined,0,0,0,yes,0.6795042907470378,no,0.44957664817661847,yes,0.6537393117612412,yes,0.6545472613910607,yes,0.6993822483954555,yes,0.6965471074881915,yes,0.700040695104609
15,argouml,DEFECT,//TODO i18n: GEF needs to pass us back the description // of what is being done.,yes,undetermined,0,0,0,yes,0.9847214098100656,yes,0.9880612447780238,yes,0.994773118005006,yes,0.9950886506129434,yes,0.9958477459303087,yes,0.9951896242345267,yes,0.9952803508532437
16,argouml,DEFECT,// make it stretch vertically // TODO: The curBody must notify modification,yes,undetermined,0,0,0,yes,0.954725835813445,yes,0.9880535509891766,yes,0.9947696479002734,yes,0.9950940687394766,yes,0.9958497735629557,yes,0.9952013397531563,yes,0.9952824508593417
17,argouml,DEFECT,// TODO: Is this next line safe? What happens if there is just one // comment edge or a comment edge and a single message?,yes,undetermined,0,0,0,yes,0.8384833399096392,yes,0.5163294364828033,yes,0.6584666594340295,yes,0.6546886178407676,yes,0.6678842162750583,yes,0.6453181400234504,yes,0.6446030937798868
18,argouml,DEFECT,// TODO: Considering all delete events to be valid like below // is going to cause lots of unecessary work and some problems,yes,undetermined,0,0,0,yes,0.9999992650715229,yes,0.9999950055427057,yes,0.9999994307509171,yes,0.999999663905737,yes,0.999999800439225,yes,0.9999997442352074,yes,0.9999997576570596
19,argouml,DEFECT,"// else if the y coordinate is outside of the classifier role, // we fix the y in the max y of the classifier role. // FIXME: We should increase the height of the classifier role,  // don't???",yes,undetermined,0,0,0,no,0.1972883185626327,no,0.29846188672845136,no,0.3543635916875356,no,0.33861635516861194,no,0.3468783333717224,no,0.32829656382224753,no,0.2399989941604665
20,argouml,DEFECT,"// TODO: This appears to expect that the UML 1.3 tag name // will appear as a property name in an event, but with the // UML 1.4 switch to TagDefinitions, this won't work",yes,undetermined,0,0,0,yes,0.9999970212355247,yes,0.9880547820769797,yes,0.9971641406499983,yes,0.9999848586969254,yes,0.9999905864930568,yes,0.9999869939466768,yes,0.9999873953145669
21,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
22,argouml,DEFECT,// TODO: Removed from UML2 //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9999985565323166,yes,0.9953509505051418,yes,0.9999881072722796,yes,0.9999895043680022,yes,0.9999927084073054,yes,0.9999898573969906,yes,0.9999903799894525
23,argouml,DEFECT,// TODO: Only occurrence of isConcurrent in UML 2.1.1 is in index // it's not on the page that is indexed,yes,undetermined,0,0,0,yes,0.9875897599624375,yes,0.9880449875065811,yes,0.9947800867964866,yes,0.9950894597864841,yes,0.9958530548085435,yes,0.9951864239712548,yes,0.9952910728677322
24,argouml,DEFECT,"// TODO: This works for 90 degree angles, but is suboptimal // for other angles. It should reflect the angle, rather // than just using a negative offset along the same vector",yes,undetermined,0,0,0,yes,0.9452596792363347,yes,0.9880592321911075,yes,0.9947772305428824,yes,0.9951054987007724,yes,0.9958557097340198,yes,0.9951919434368454,yes,0.9952899342138284
25,argouml,DEFECT,// TODO: map UML2 names to UML1.x names //$NON-NLS-1$ //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9556871830044439,yes,0.988042092273109,yes,0.9947619136363108,yes,0.9950919040469234,yes,0.9958537123031064,yes,0.9951811761833963,yes,0.995286958455674
26,argouml,DEFECT,"// TODO: Except this won't work because the names are different which // will cause a test in CheckUMLModelHelper to fail //        remap.put(""Core:Permission"", ""Core:PackageImport"");",yes,undetermined,0,0,0,yes,0.9679292505831879,yes,0.9880514742577403,yes,0.9947712905395999,yes,0.9950899100656926,yes,0.9958532168668108,yes,0.9951859756590464,yes,0.9952925582528837
27,argouml,DEFECT,// This doesn't work in UML2: both owner and property needed!,yes,undetermined,0,0,0,no,0.0702932156913735,no,0.09853696317736182,no,0.10394282384717721,no,0.10166576264633101,no,0.10339867252978334,no,0.09668757645505947,no,0.09491223786628414
28,argouml,DEFECT,"// FIXME: fails here. // The current behavior appears intentional (ie the test is wrong) - tfm //        assertNull(""The profile stereotype named \"""" //            + ProfileMother.STEREOTYPE_NAME_ST + ""\"" shouldn't be found."", //            findModelElementFromNamespace( //                StereotypeUtility.getAvailableStereotypes(aClass), //                ProfileMother.STEREOTYPE_NAME_ST, profileModel));",yes,undetermined,0,0,0,yes,0.9837345460204437,yes,0.9880470167680057,yes,0.9947615075154573,yes,0.9950844408015324,yes,0.9958554424440665,yes,0.9951970190171585,yes,0.9952844932216149
29,argouml,DEFECT,// TODO: This looks backwards. Left over from issue 2034?,yes,undetermined,0,0,0,yes,0.9864452688187143,yes,0.9880506737297041,yes,0.9947665076456841,yes,0.9950939910716039,yes,0.9958506992590753,yes,0.995190316446815,yes,0.9952911761886514
30,argouml,DEFECT,"// TODO: This doesn't work, but should //        Collection elements = Model.getFacade().getRootElements(); //        Model.getUmlHelper().deleteCollection(elements); //        elements = Model.getFacade().getRootElements(); //        assertTrue(""Failed to create clean environment"", elements.isEmpty());",yes,undetermined,0,0,0,no,0.6025366479300793,no,0.27023223942073943,no,0.3660864121905345,no,0.3524361097779643,no,0.3630312097437515,no,0.3424135434582943,no,0.33800960219915516
31,argouml,DEFECT,// TODO: Issue 6144. It is proposed to allow any paclage to return as a potential // namespace. Commenting out until this is reviewed and clearly accepted by all.,yes,undetermined,0,0,0,yes,0.9463633951874093,yes,0.9880637751702374,yes,0.9947692142573658,yes,0.9950924263461722,yes,0.99585051871112,yes,0.9951915251421076,yes,0.9952823337345483
32,argouml,DEFECT,// TODO: Something might go wrong during processing. We don't really // want to create the model element until the user releases the mouse // in the place expected.,yes,undetermined,0,0,0,yes,0.9827834539368008,yes,0.9880467731271767,yes,0.9947680983463417,yes,0.9950918416016357,yes,0.9958602435323661,yes,0.9951854348185315,yes,0.9952875640788754
33,argouml,DEFECT,"/* Strange, but the Link.getConnection()
         * returns a Collection, not a List!
         * This is a bug, compared to the UML standard (IMHO, mvw).
         * Hence, the LinkEnd is added to the end instead... */",yes,undetermined,0,0,0,no,0.03418302528681298,yes,0.9880730411795203,yes,0.9947667483904339,yes,0.9950957324966714,yes,0.9958523957842156,yes,0.9951816319190193,yes,0.9952982922574912
34,argouml,DEFECT,// TODO: synchronized is required here as there can be some  // concurrent modification problems when drawing a call message and // having that automatically draw the reply. Maybe fixing the TODO // below will resolve this and the synch can go.,yes,undetermined,0,0,0,yes,0.9999887188415969,yes,0.9907357277389197,yes,0.9958822308712801,yes,0.9959951524508908,yes,0.9965037505121855,yes,0.9961099522088742,yes,0.9962294470687799
35,argouml,DEFECT,"/* These next lines for the case that the current namespace
         * is not a valid one... Which of course should not happen,
         * but it does - see the project attached to issue 3772.
         */",yes,undetermined,0,0,0,no,0.13356082510117454,no,0.1233664641718038,no,0.11457939588527893,no,0.08211246619857339,yes,0.9958537569410947,yes,0.9951950145626458,yes,0.995288040672968
36,argouml,DEFECT,// TODO: In UML2.x Event has no parameters. // TODO: Treat ObjectFlowState (this doesn't exist anymore in UML2) // and Classifier,yes,undetermined,0,0,0,yes,0.9964789249788539,yes,0.9880536821259204,yes,0.9947720331843464,yes,0.9950961731210914,yes,0.9958607096429289,yes,0.9951958926876807,yes,0.9952942321712993
37,argouml,DEFECT,"/* TODO: If this is an ordered list, then you have to
                        add in the right location! */",yes,undetermined,0,0,0,yes,0.9953305482906805,yes,0.9880398926522928,yes,0.9947770620607082,yes,0.9950870174090387,yes,0.9958517593115749,yes,0.9951888648553862,yes,0.9952878375397507
38,argouml,DEFECT,// Appears to be gone from UML 2.x,yes,undetermined,0,0,0,yes,0.6895961743903969,no,0.0005157096664730808,yes,0.9947807798412622,yes,0.995081865565097,yes,0.995857748909768,yes,0.9952014450418555,yes,0.9952842762849233
39,argouml,DEFECT,/* TODO: This does not work - no event arrives. */,yes,undetermined,0,0,0,yes,0.9999951716657168,yes,0.9880578824293781,yes,0.9947771213150826,yes,0.9950990538524705,yes,0.9958538434375039,yes,0.9952011746336609,yes,0.9952895570438021
40,argouml,DEFECT,// TODO: This is only checking immediate siblings when it needs // to be checking all imported elements both here and by our // parents and also taking into account visibility,yes,undetermined,0,0,0,yes,0.9441833101007296,yes,0.988076023949069,yes,0.9947668148184187,yes,0.9950933194475123,yes,0.9958544469331744,yes,0.9951879680921064,yes,0.9952919186855991
41,argouml,DEFECT,"/* This does not work (anymore/yet?),
	 * since we never have a FigText here: */",yes,undetermined,0,0,0,no,0.19827339128437244,no,0.12277994256934968,no,0.14079813186807907,no,0.1321570174710122,no,0.13739895184569184,no,0.13040368004603492,no,0.12920188765819965
42,argouml,DEFECT,"/**
     * Utility function to localize the given string with help text, and show it
     * in the status bar of the ArgoUML window. This function is used in favour
     * of the inline call to enable later improvements; e.g. it would be
     * possible to show a help-balloon.
     * <p>
     * TODO: Work this out. One matter to possibly improve: show multiple lines.
     *
     * @param s the given string to be localized and shown
     */",yes,undetermined,0,0,0,yes,0.9383005570251826,yes,0.9880593789665935,yes,0.9947642255528893,yes,0.9962389634557248,yes,0.9970732376007647,yes,0.9966111775456354,yes,0.9966973854261562
43,argouml,DEFECT,// TODO: Monitor is getting dismissed before layout is complete,yes,undetermined,0,0,0,yes,0.9842246372190762,yes,0.9880746779986336,yes,0.9947740755170206,yes,0.9950891094148218,yes,0.9958585937470438,yes,0.9951972612298755,yes,0.9952803145720462
44,argouml,DEFECT,"// TODO: We currently don't support per-fig settings for most stuff, so // we can just use the defaults that we were given. //        settings = new DiagramSettings(renderSettings);",yes,undetermined,0,0,0,yes,0.9957175926962565,yes,0.9880399509127162,yes,0.9947796511009764,yes,0.9950928969539323,yes,0.995862969862279,yes,0.9951854021401764,yes,0.9952964456838951
45,argouml,DEFECT,// TODO: Not yet working for UML2,yes,undetermined,0,0,0,yes,0.9999998673333702,yes,0.9999901707050638,yes,0.999998370154927,yes,0.9999986525948228,yes,0.9999989815258299,yes,0.999998465210095,yes,0.999998534100397
46,argouml,DEFECT,"// This triggers some warnings (in logs) because some elements are // created without an owner (and eResource is null) // TODO: fix this // The warning log (if we would not add the EObject to a resource) would // looks like this: ""...WARN [AWT-EventQueue-0] Encountered deleted // object during delete of...""",yes,undetermined,0,0,0,yes,0.8612084398040589,no,0.4557096781817334,no,0.5775066887164864,no,0.561695915720218,no,0.5801297707499914,no,0.5614622088029851,no,0.562403580553815
47,argouml,DEFECT,// TODO: Shouldn't we throw an exception here?!?!,yes,undetermined,0,0,0,yes,0.9999994388100562,yes,0.988042216358785,yes,0.9947675210206858,yes,0.9950920004935204,yes,0.9958557780571525,yes,0.9951841450180745,yes,0.9952855016893467
48,argouml,DEFECT,//TODO: algorithm is n^2 in number of nodes,yes,undetermined,0,0,0,yes,0.9955992483679623,yes,0.9880535632899876,yes,0.9947781441760858,yes,0.9950944210464657,yes,0.9958631402741499,yes,0.9952003688871907,yes,0.9952992021971641
49,argouml,DEFECT,// Update attached node figures // TODO: Presumably this should only happen on a add or remove event,yes,undetermined,0,0,0,yes,0.9880053853351322,yes,0.9880640717722159,yes,0.9947692942101299,yes,0.9950935598803176,yes,0.9958519959201549,yes,0.9951843595483935,yes,0.9952862026510633
50,argouml,DEFECT,// FIXME: depends on internal behavior of XmiReaderImpl. // Needed for solving issue 5017.,yes,undetermined,0,0,0,yes,0.9947507676884088,yes,0.9880678813481508,yes,0.9947765727774408,yes,0.995099256593696,yes,0.995858598116258,yes,0.9951965484244681,yes,0.9952986480962246
51,argouml,DEFECT,// TODO: Allow adding models to a diagram - issue 4172.,yes,undetermined,0,0,0,yes,0.9999928552854355,yes,0.9999827168716503,yes,0.9999980020506186,yes,0.9999991877371865,yes,0.999999566730017,yes,0.999999549443633,yes,0.9999995680039048
52,argouml,DEFECT,"/* TODO: Update the old and new node above this!
                 * This is issue 5079.
                 * The old and new UML namespaces are in the event, but
                 * how do we know which nodes to refresh?
                 * And how to refresh? 
                 * Not necessarily the namespaces, 
                 * depending on the perspective. */",yes,undetermined,0,0,0,yes,0.8285272982419566,yes,0.8323161737294744,yes,0.9052826435904975,yes,0.99509490112404,yes,0.995854341080798,yes,0.9951908475649416,yes,0.9952957909768568
53,argouml,DEFECT,// TODO: This should only be building list up to 'index',yes,undetermined,0,0,0,yes,0.9961813026799654,yes,0.9880366102053919,yes,0.9947737192020819,yes,0.995099848864072,yes,0.995862290009488,yes,0.9951822160889078,yes,0.9952902528445385
54,argouml,DEFECT,// TODO: The following can be removed if selectAll gets fixed,yes,undetermined,0,0,0,yes,0.9999821606097364,yes,0.9880748785019389,yes,0.994763800201376,yes,0.9950980015149931,yes,0.9958538415321341,yes,0.9951955798501938,yes,0.9952990412842405
55,argouml,DEFECT,// FIXME: Boundary condition at end of image for non-integral // multiples of BUFFER_HEIGHT,yes,undetermined,0,0,0,no,0.5932115512689767,no,0.4642636848202458,no,0.5636926359321194,no,0.5637098264582537,no,0.5786989592408086,no,0.5542562236096528,no,0.5525345990296696
56,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
57,argouml,DEFECT,"// TODO: We can't have a global ""current"" language // NotationProviderFactory2.setCurrentLanguage(oldLanguage);",yes,undetermined,0,0,0,yes,0.980101586229789,yes,0.9880495151011265,yes,0.9947762110361825,yes,0.9950899608278571,yes,0.995858675002089,yes,0.9951837081349827,yes,0.9952819199014952
58,argouml,DEFECT,"// XXX this seems to be a bug of the parser, // it always requires a context",yes,undetermined,0,0,0,yes,0.9779798934013902,yes,0.9880599977017355,yes,0.9947812274063312,yes,0.9950987260787676,yes,0.9958530227298851,yes,0.9951940671856481,yes,0.995299648117777
59,argouml,DEFECT,// TODO: Use Model.getModelManagementHelper().getPathList(modelElement); // TODO: This will fail with nested Models,yes,undetermined,0,0,0,yes,0.9999996667132962,yes,0.9999996242907391,yes,0.9999999712979718,yes,0.9999999885205944,yes,0.9999999932907068,yes,0.9999999918220056,yes,0.9999999922961283
60,argouml,DEFECT,// If we are not visible most likely // we're being deleted. // TODO: This indicates a more fundamental problem that // should be investigated - tfm - 20061230,yes,undetermined,0,0,0,yes,0.9873042783493995,yes,0.9880392836104496,yes,0.9947615281622535,yes,0.9950902394746581,yes,0.9958614052735868,yes,0.9951979698165454,yes,0.9952971966050519
61,argouml,DEFECT,"/* TODO: We should have all the information that is required in the
         * NotationSettings object */",yes,undetermined,0,0,0,yes,0.999994068923092,yes,0.9910676615384776,yes,0.9969052068131119,yes,0.9972581691853181,yes,0.9999843986946039,yes,0.997407042362826,yes,0.9999813012336544
62,argouml,DEFECT,"/**
     * Parse a transition description line of the form:<pre>
     *    ""event-signature [guard-condition] / action-expression"".
     * </pre>
     *
     * A "";"" is not interpreted as having any special meaning. <p>
     *
     * The ""event-signature"" may be one of the 4
     * formats:<ul>
     * <li> ChangeEvent: ""when(condition)""
     * <li> TimeEvent: ""after(duration)""
     * <li> CallEvent: ""a(parameter-list)"".
     * <li> SignalEvent: any string without ().
     * </ul>
     *
     * Remark: The UML standard does not make a distinction between
     * the syntax of a CallEvent and SignalEvent:
     * both may have parameters between ().
     * For simplicity and user-friendliness, we chose for this distinction.
     * If a user wants parameters for a SignalEvent,
     * then he may add them in the properties panels, but not on the diagram.
     * <p>
     *
     * An alternative solution would be to create a CallEvent by default,
     * and when editing an existing event, do not change the type.<p>
     *
     * TODO: This function fails when the event-signature contains a ""[""
     * or a ""/"". See issue 5983 for other cases that were 
     * a problem in the past.
     *
     * @param trans the transition object to which this string applies
     * @param s     the string to be parsed
     * @return      the transition object
     * @throws ParseException when no matching [] are found
     */",yes,undetermined,0,0,0,no,0.301780152498507,no,0.2971449338619053,no,0.3527662311681176,no,0.362979999657963,no,0.37975916062252385,no,0.3811555911255264,no,0.38606930362667996
63,argouml,DEFECT,// TODO: This whole block can be deleted when issue 6266 is resolved,yes,undetermined,0,0,0,yes,0.9952329865161389,yes,0.9892613142584609,yes,0.9953819879236565,yes,0.9958439679109575,yes,0.9967859888299394,yes,0.9965037867679923,yes,0.9965446305031093
64,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
65,argouml,DEFECT,"/* Dirty fix for issue 1758 (Needs to be amended
             * when we start supporting parameters):
             */",yes,undetermined,0,0,0,no,0.05919593354145368,yes,0.9880775794019651,yes,0.9947639602551225,yes,0.9950945110195608,yes,0.995862211333755,yes,0.9952011646809819,yes,0.9952962385373804
66,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
67,argouml,DEFECT,"/* TODO: This does not work! (MVW)
                 Model.getFacade().setBody(expr,guard);
                 Model.getFacade().setExpression(g,expr); */",yes,undetermined,0,0,0,yes,0.9777413899110762,yes,0.9880426301013551,yes,0.9947728764232293,yes,0.9950991906902703,yes,0.9958550204222582,yes,0.9951933665362483,yes,0.9952906130501499
68,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
69,argouml,DEFECT,"/* TODO: In this case, the properties panel
                 is not updated with the changed expression! */",yes,undetermined,0,0,0,yes,0.9905909268020335,yes,0.9880679949319409,yes,0.9947780598033882,yes,0.9951012316761079,yes,0.9958497732371201,yes,0.9951932091047232,yes,0.995295396975944
70,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
71,argouml,DEFECT,// WARNING: the OutputStream version of this doesn't work! - tfm,yes,undetermined,0,0,0,no,0.059271314993141144,yes,0.9880676301264036,yes,0.9947754230587446,yes,0.9951015946394991,yes,0.9958595545644533,yes,0.9951902694966296,yes,0.9952816205774421
72,argouml,DEFECT,"// else if the y coordinate is outside of the classifier role, // we fix the y in the max y of the classifier role. // FIXME: We should increase the height of the classifier role,  // don't???",yes,undetermined,0,0,0,no,0.1972883185626327,no,0.29846188672845136,no,0.3543635916875356,no,0.33861635516861194,no,0.3468783333717224,no,0.32829656382224753,no,0.2399989941604665
73,argouml,DEFECT,// WARNING: The GEF implementation of the OutputStream version of  // this method doesn't work - tfm - 20070531,yes,undetermined,0,0,0,no,0.07299104472811893,yes,0.9880489032960693,yes,0.9947680912600154,yes,0.9950959966389743,yes,0.9958559716079977,yes,0.9951958616732409,yes,0.9952954712629672
74,argouml,DEFECT,"// TODO do tests for allInstances (8.5.11), // even though it is not yet supported",yes,undetermined,0,0,0,yes,0.9953021911883676,yes,0.9880485170098093,yes,0.9947712602664128,yes,0.9950966253052577,yes,0.9958483897875491,yes,0.995181160378469,yes,0.9952825917068867
75,argouml,DEFECT,// TODO: Not implemented by eUML,yes,undetermined,0,0,0,yes,0.9999999999986595,yes,0.9999999915545622,yes,0.9999999994335561,yes,0.9999999995498084,yes,0.9999999997903237,yes,0.9999999996667683,yes,0.9999999996946813
76,argouml,DEFECT,"// TODO: This only works if the item is visible // (all its parents are expanded) // getExpandedDescendants, makeVisible",yes,undetermined,0,0,0,yes,0.9600466149219793,yes,0.9880695260590389,yes,0.994767992469243,yes,0.9950918818213331,yes,0.9958549775815732,yes,0.9951884993931848,yes,0.9952885920506327
77,argouml,DEFECT,// This will have problems if the smallest possible // data segment is smaller than the size of the buffer // needed for regex matching,yes,undetermined,0,0,0,no,0.02712442465890864,yes,0.9880540626151545,yes,0.9947706235991758,yes,0.9951015777764195,yes,0.9958558352714195,yes,0.9951922539334616,yes,0.9952959718177177
78,argouml,DEFECT,// TODO: not in UML 2,yes,undetermined,0,0,0,no,0.010569015594206164,no,0.01333724233513341,no,0.012634957506021323,no,0.01197836808746209,no,0.011679803680185234,no,0.011410598469956809,no,0.011121955182923906
79,argouml,DEFECT,// TODO: Why is this throwing a generic runtime exception?!?!,yes,undetermined,0,0,0,yes,0.9999878596145393,yes,0.9880576608270107,yes,0.9947698350161013,yes,0.9950990653848824,yes,0.9958611672281411,yes,0.9952005825687451,yes,0.9952865337107809
80,argouml,DEFECT,"// TODO: This exception will be thrown during autoscrolling // when the edge of the canvas is reached causing either // the width or height to be ""adjusted"" to a negative value",yes,undetermined,0,0,0,yes,0.827226469240838,no,0.43234769811673945,no,0.4820698512209075,no,0.48109474546511943,no,0.5,no,0.4765800342274172,no,0.4745329806147404
81,argouml,DEFECT,"/* Disabled since it gives various problems: e.g. the toolbar icons
         * get too wide. Also the default does not give the new java 5.0 looks.
        Component tree = ProjectBrowser.getInstance();
        SwingUtilities.updateComponentTreeUI(SwingUtilities.getRootPane(tree));
        */",yes,undetermined,0,0,0,no,0.05255991859650789,yes,0.9880428288104934,yes,0.9947717461931876,yes,0.9951046089897922,yes,0.995856952473577,yes,0.9951916183560187,yes,0.9952981258208413
