,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba
10,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl //,yes,undetermined,0,0,0,yes,0.999998357923571,yes,0.9999975003929209,yes,0.9999986611705081,yes,0.9999986992988584,yes,0.9999984813579487
11,emf-2.4.1,DESIGN,// Unused?,yes,undetermined,0,0,0,yes,0.8763194425011132,yes,0.8781378419771569,yes,0.8913972822464193,yes,0.8906585516462504,yes,0.884816422642056
12,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl? //,yes,undetermined,0,0,0,yes,0.999998357923571,yes,0.9999975003929209,yes,0.9999986611705081,yes,0.9999986992988584,yes,0.9999984813579487
13,emf-2.4.1,DESIGN,// call workaround,yes,undetermined,0,0,0,yes,0.9999999991433149,yes,0.9999999992065155,yes,0.9999999997649501,yes,0.9999999998025005,yes,0.9999999997619846
14,emf-2.4.1,DESIGN,// TODO deprecate (since getPluginClass() is no longer called) //,yes,undetermined,0,0,0,yes,0.9962060972271235,yes,0.9963722420132995,yes,0.9972543846149492,yes,0.997284918985797,yes,0.9970819301636513
15,emf-2.4.1,DESIGN,// Ensure that this race condition is thread safe; it doesn't matter who wins the race. //,yes,undetermined,0,0,0,yes,0.6503272043009473,yes,0.6505676491992121,yes,0.6699731330020804,yes,0.6664344218590397,yes,0.6544412931075915
16,emf-2.4.1,DESIGN,// TODO factor up into GenBaseImpl? //,yes,undetermined,0,0,0,yes,0.999998357923571,yes,0.9999975003929209,yes,0.9999986611705081,yes,0.9999986992988584,yes,0.9999984813579487
17,emf-2.4.1,DESIGN,"// TODO // This assumes we only get a SET notification, which isn't a good assumption. //",yes,undetermined,0,0,0,yes,0.8243630969219912,yes,0.8179363379192122,yes,0.8281043513645723,yes,0.8282716911291187,yes,0.8200449852101828
18,emf-2.4.1,DESIGN,//DMS handle this well.,yes,undetermined,0,0,0,no,0.0041730603351387415,no,0.01321373672707373,no,0.011907790000721738,yes,0.8952027198685119,yes,0.8895578810487457
19,emf-2.4.1,DESIGN,// Unused?,yes,undetermined,0,0,0,yes,0.8763194425011132,yes,0.8781378419771569,yes,0.8913972822464193,yes,0.8906585516462504,yes,0.884816422642056
20,emf-2.4.1,DESIGN,//FB TBD can we come up with a better algorithm for choosing the default label feature?,yes,undetermined,0,0,0,no,0.04483089784208877,yes,0.9895354101622155,yes,0.9916606749945468,yes,0.9917283863508649,yes,0.9911492652276928
21,emf-2.4.1,DESIGN,//DMS should we let this exception out?,yes,undetermined,0,0,0,no,0.0007502292499389671,yes,0.9895206286904081,yes,0.9916575512605557,yes,0.9917196811785536,yes,0.9911399897885369
22,emf-2.4.1,DESIGN,"//DMS What if Eclipse is running, but an invalid facade has been specified?  We still should format code, use encoding,...",yes,undetermined,0,0,0,no,0.005912822243366935,yes,0.9895175384431223,yes,0.9916544394324974,yes,0.9917229232661321,yes,0.9911434442564662
23,emf-2.4.1,DESIGN,//DMS  Do a better job with specific exceptions? Just use chained RuntimeExceptions?,yes,undetermined,0,0,0,no,0.2067016202342953,no,0.19497925291852813,no,0.2027065408015051,no,0.20108780871144816,no,0.19379865509151387
24,emf-2.4.1,DESIGN,"// If the delegate URI can be handled as a file,  // we'll hope that renaming it will be really efficient. //",yes,undetermined,0,0,0,no,0.42301529996146575,no,0.419559770030515,no,0.4451827484980834,no,0.4358934784379623,no,0.4237348317077624
25,emf-2.4.1,DESIGN,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",yes,undetermined,0,0,0,no,0.009377670058807564,yes,0.9895414427518486,yes,0.9916549762186277,yes,0.9917392164232602,yes,0.9911608048321072
26,emf-2.4.1,DESIGN,// Assume that it's an attribute for now. // It will/could become a reference if the type resolves to an EClass. //,yes,undetermined,0,0,0,no,0.04172451838692147,yes,0.9895272952854673,yes,0.9916702984646468,yes,0.9917206877648275,yes,0.9911410623127865
27,emf-2.4.1,DESIGN,"// Do nothing for now, and avoid propagating the exception.   // How should builders handle cancel?",yes,undetermined,0,0,0,no,0.01093825121986076,yes,0.9895286441720701,yes,0.9916774671235319,yes,0.9917203795981678,yes,0.9911407339592274
28,emf-2.4.1,DESIGN,"// this is a fall-back, however, this should never be called",yes,undetermined,0,0,0,no,0.0034795842037237913,yes,0.9895305010255555,yes,0.9916638613941781,yes,0.9917440735684608,yes,0.9911659802165005
29,emf-2.4.1,DESIGN,// TODO fix the space above,yes,undetermined,0,0,0,yes,0.9907965043638394,yes,0.9917633544865851,yes,0.9934736093320429,yes,0.9935380548501783,yes,0.9930785607444972
30,emf-2.4.1,DESIGN,// TODO REMOVE THIS BOGUS EMPTY LINE,yes,undetermined,0,0,0,yes,0.993255777003151,yes,0.9932936535345044,yes,0.9946720756582894,yes,0.9946958099065757,yes,0.9943141091076653
31,emf-2.4.1,DESIGN,// TODO handle class cast exception better.,yes,undetermined,0,0,0,yes,0.9974196746908481,yes,0.9999872319898693,yes,0.9999927081156594,yes,0.9999946486733329,yes,0.9999937835235426
32,emf-2.4.1,DESIGN,// I don't know if we should be run this deferred  // because we might have to give the editor a chance to process the viewer update events  // and hence to update the views first. //  //,yes,undetermined,0,0,0,no,0.007753353548835279,yes,0.9895277081689188,yes,0.9916564489152025,yes,0.9917324004470317,yes,0.9911535422988489
33,emf-2.4.1,DESIGN,// This is a big festering hack to make the images the right size from the start. //,yes,undetermined,0,0,0,yes,0.8950579497622801,yes,0.8924336521203874,yes,0.9060954306393805,yes,0.9917393324230434,yes,0.9911609284319455
34,emf-2.4.1,DESIGN,// EATM Demand create metadata; needs to depend on processing mode...,yes,undetermined,0,0,0,no,0.12041208252664061,no,0.09679019878729139,yes,0.991653994504338,yes,0.9917449639855135,yes,0.9911669289751959
35,emf-2.4.1,DESIGN,// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,yes,undetermined,0,0,0,yes,0.9862600971053336,yes,0.9895270469694369,yes,0.9916508824341397,yes,0.9917328943724076,yes,0.9911540685833862
36,emf-2.4.1,DESIGN,//TBD return (user selected subset?) of referenced packages that contain super classes of classes in this package.,yes,undetermined,0,0,0,no,0.02205232104302267,yes,0.9895237098567774,yes,0.9916656249484733,yes,0.991731072906001,yes,0.9911521277857216
37,emf-2.4.1,DESIGN,// call the workaround,yes,undetermined,0,0,0,yes,0.9999999991433149,yes,0.9999999992065155,yes,0.9999999997649501,yes,0.9999999998025005,yes,0.9999999997619846
38,emf-2.4.1,DESIGN,// //TBD rethink where exactly some of the following methods belong (GenModel or GenPackage) //,yes,undetermined,0,0,0,no,0.07905422682511994,yes,0.9895264577639654,yes,0.9916672777466621,yes,0.9917303384618218,yes,0.9911513452257676
39,emf-2.4.1,DESIGN,"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration",yes,undetermined,0,0,0,no,0.04004906404088966,yes,0.9895241575528494,yes,0.9916570995691185,yes,0.9917389566265398,yes,0.9911605280139218
40,emf-2.4.1,DESIGN,// EATM this would be wrong.,yes,undetermined,0,0,0,no,0.013236162612136556,no,0.07795406700822329,yes,0.9916451581502341,yes,0.9917248356080958,yes,0.9911454818737702
41,emf-2.4.1,DESIGN,// call workaround,yes,undetermined,0,0,0,yes,0.9999999991433149,yes,0.9999999992065155,yes,0.9999999997649501,yes,0.9999999998025005,yes,0.9999999997619846
42,emf-2.4.1,DESIGN,// REVISIT: Remove this code.,yes,undetermined,0,0,0,no,0.04099618035618621,yes,0.9895251178044597,yes,0.9916500356609506,yes,0.991730895731602,yes,0.9911519390040253
43,emf-2.4.1,DESIGN,// The label is not used. //,yes,undetermined,0,0,0,no,0.06913127009350278,yes,0.9895252722116948,yes,0.9916587828325549,yes,0.9917241545462384,yes,0.9911447561960137
44,emf-2.4.1,DESIGN,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",yes,undetermined,0,0,0,no,0.009377670058807564,yes,0.9895414427518486,yes,0.9916549762186277,yes,0.9917392164232602,yes,0.9911608048321072
45,emf-2.4.1,DESIGN,// Motif kludge: we would get something random instead of null. //,yes,undetermined,0,0,0,yes,0.8593645282592522,no,0.2580600370129869,no,0.21358747984674797,no,0.20613043048866275,no,0.1986860786388917
46,emf-2.4.1,DESIGN,// TODO So what should be the eType be now? //,yes,undetermined,0,0,0,yes,0.982105663552917,yes,0.9895392058205995,yes,0.9916480664807283,yes,0.9917242961698497,yes,0.991144907097281
47,emf-2.4.1,DESIGN,"// This runs the operation, and shows progress. // (It appears to be a bad thing to fork this onto another thread.) //",yes,undetermined,0,0,0,no,0.27193968345714226,no,0.22599562085208702,no,0.22464438910130474,no,0.2199539254570702,no,0.21209399368196521
48,emf-2.4.1,DESIGN,// EATM Kind of hacky.,yes,undetermined,0,0,0,yes,0.7731623447398647,yes,0.7712438613210579,yes,0.7835525274623666,yes,0.7824914986436673,yes,0.7728724266147873
49,emf-2.4.1,DESIGN,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",yes,undetermined,0,0,0,no,0.009377670058807564,yes,0.9895414427518486,yes,0.9916549762186277,yes,0.9917392164232602,yes,0.9911608048321072
50,emf-2.4.1,DESIGN,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",yes,undetermined,0,0,0,no,0.009377670058807564,yes,0.9895414427518486,yes,0.9916549762186277,yes,0.9917392164232602,yes,0.9911608048321072
51,emf-2.4.1,DESIGN,"// This runs the operation, and shows progress. // (It appears to be a bad thing to fork this onto another thread.) //",yes,undetermined,0,0,0,no,0.27193968345714226,no,0.22599562085208702,no,0.22464438910130474,no,0.2199539254570702,no,0.21209399368196521
52,emf-2.4.1,DESIGN,"// This is a kludge to deal with enumerators, which crash the doSwitch. //",yes,undetermined,0,0,0,yes,0.7405828735746207,no,0.14347662084967655,no,0.11535859539226405,no,0.11122044804073748,no,0.1069943367456104
53,emf-2.4.1,DESIGN,"// This is a kludge to deal with enumerators, which crash the doSwitch. //",yes,undetermined,0,0,0,yes,0.7405828735746207,no,0.14347662084967655,no,0.11535859539226405,no,0.11122044804073748,no,0.1069943367456104
54,emf-2.4.1,DESIGN,// This is copied from ItemProviderAdapterFactory. //,yes,undetermined,0,0,0,no,0.05064869126326386,yes,0.985359317800275,yes,0.9916517823590951,yes,0.9917246791340988,yes,0.9911453151492484
55,emf-2.4.1,DESIGN,// EATM This might be better written as a single loop for the EObject case? //,yes,undetermined,0,0,0,no,0.11514257785537393,no,0.07178592480516377,yes,0.9916500802536191,yes,0.9917231179065413,yes,0.9911436516473981
56,emf-2.4.1,DESIGN,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",yes,undetermined,0,0,0,no,0.009377670058807564,yes,0.9895414427518486,yes,0.9916549762186277,yes,0.9917392164232602,yes,0.9911608048321072
57,emf-2.4.1,DESIGN,"//DMS Why not this? //new SubProgressMonitor(progressMonitor, 1));",yes,undetermined,0,0,0,no,0.009377670058807564,yes,0.9895414427518486,yes,0.9916549762186277,yes,0.9917392164232602,yes,0.9911608048321072
58,emf-2.4.1,DESIGN,// Second alternative should be getModelProject()?,yes,undetermined,0,0,0,no,0.02655623694218997,yes,0.9895328197186758,yes,0.9916572427477152,yes,0.9917474049104927,yes,0.9911695298359725
59,emf-2.4.1,DESIGN,// TODO This is really quite attrocious since there is code that will assume an iterator that returns strings!,yes,undetermined,0,0,0,yes,0.9862600971053336,yes,0.9895270469694369,yes,0.9916508824341397,yes,0.9917328943724076,yes,0.9911540685833862
60,emf-2.4.1,DESIGN,// TODO Hack that should be removed.,yes,undetermined,0,0,0,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699
61,emf-2.4.1,DESIGN,// TODO // Specialize this to return a resource locator for messages specific to this validator. // Ensure that you remove @generated or mark it @generated NOT,yes,undetermined,0,0,0,yes,0.7029433746213708,yes,0.6608072587244284,yes,0.6649635409219301,yes,0.6665232735193835,yes,0.6545313569928448
62,emf-2.4.1,DESIGN,// TODO // I'm concerned that folders will often return 401 or even 403. // So should we consider something to exist even though access if unauthorized or forbidden? //,yes,undetermined,0,0,0,yes,0.7354699752919033,yes,0.7291209786552919,yes,0.7558306349601258,yes,0.7589665337422202,yes,0.7487359089665889
63,emf-2.4.1,DESIGN,"// Only file-scheme URIs will be re-encoded. If a URI was decoded in the workaround // above, and Platform.resolve() didn't return a file-scheme URI, then this will return // an decoded URI. //",yes,undetermined,0,0,0,no,0.10877455489594529,no,0.05155363731519106,yes,0.991642388327513,yes,0.9917255816550358,yes,0.9911462767939656
64,emf-2.4.1,DESIGN,"// This functionality should eventually go away, as it is replaced by model exporters. // We'll just delegate to the deprecated GenPackage method. The monitor isn't used, so we won't pass it. //",yes,undetermined,0,0,0,no,0.5272107601814082,no,0.5089988197768219,no,0.5229078101296085,no,0.5170079557507957,no,0.5
65,emf-2.4.1,DESIGN,// The eAnnotations and eGenericType are possible containment references.  // We'll move them instead of copying //,yes,undetermined,0,0,0,no,0.025789513968142327,yes,0.9895387966577156,yes,0.9916501428877301,yes,0.9917271676703501,yes,0.9911479667098396
66,emf-2.4.1,DESIGN,"// Note: Registry based authority is being removed from a // new spec for URI which would obsolete RFC 2396. If the // spec is added to XML errata, processing of reg_name // needs to be removed. - mrglavas.",yes,undetermined,0,0,0,no,0.03493763794465264,yes,0.9895460142434231,yes,0.9916470316647793,yes,0.9917311174227933,yes,0.9911521752188827
67,emf-2.4.1,DESIGN,// temporary structure to hold node's attributes + namespaces in scope,yes,undetermined,0,0,0,no,0.08542453443852194,yes,0.9895296824720673,yes,0.9916641779806896,yes,0.9917232486521861,yes,0.9911437909580384
68,emf-2.4.1,DESIGN,// HACK: reading encoding,yes,undetermined,0,0,0,yes,0.9930603193849464,yes,0.9930394697565514,yes,0.9946181379739545,yes,0.995012349630724,yes,0.9946521155312555
69,emf-2.4.1,DESIGN,"// Because of the old factoring approach in the create method,  // it might be the case that the state of the old value has changed by the time we get here, // and in that case, we don't want to duplicate the removals in this code. //",yes,undetermined,0,0,0,no,0.06104729550134394,yes,0.9895190789832794,yes,0.9916578858814137,yes,0.9917330627880403,yes,0.9911542480327151
70,emf-2.4.1,DESIGN,"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration",yes,undetermined,0,0,0,no,0.04004906404088966,yes,0.9895241575528494,yes,0.9916570995691185,yes,0.9917389566265398,yes,0.9911605280139218
71,emf-2.4.1,DESIGN,// REVISIT: Remove this code. // Store port value as string instead of integer.,yes,undetermined,0,0,0,no,0.08502642335886024,yes,0.9895440416428389,yes,0.9916697191255045,yes,0.9917496619949863,yes,0.9911719348138956
72,emf-2.4.1,DESIGN,// TODO // This is faster than many charAt() calls. //,yes,undetermined,0,0,0,yes,0.9927602270259105,yes,0.9923642038951668,yes,0.9941257189989967,yes,0.9942413114227235,yes,0.9938289413124368
73,emf-2.4.1,DESIGN,// REVISIT: Remove this code.,yes,undetermined,0,0,0,no,0.04099618035618621,yes,0.9895251178044597,yes,0.9916500356609506,yes,0.991730895731602,yes,0.9911519390040253
74,emf-2.4.1,DESIGN,//REVISIT: do we really need to support block names as in Unicode 3.1 //         or we can just create all the names in IsBLOCKNAME format (XML Schema REC)? //,yes,undetermined,0,0,0,no,0.1960710998015834,no,0.5,no,0.4864482435793416,no,0.48936090879761357,no,0.4766707035430141
75,emf-2.4.1,DESIGN,"// Note: Registry based authority is being removed from a // new spec for URI which would obsolete RFC 2396. If the // spec is added to XML errata, processing of reg_name // needs to be removed. - mrglavas.",yes,undetermined,0,0,0,no,0.03493763794465264,yes,0.9895460142434231,yes,0.9916470316647793,yes,0.9917311174227933,yes,0.9911521752188827
76,emf-2.4.1,DESIGN,// REVISIT: Remove this code. // Store port value as string instead of integer.,yes,undetermined,0,0,0,no,0.08502642335886024,yes,0.9895440416428389,yes,0.9916697191255045,yes,0.9917496619949863,yes,0.9911719348138956
77,emf-2.4.1,DESIGN,"// Bubble sort // Why? -- In many cases, //         this.ranges has few elements.",yes,undetermined,0,0,0,no,0.009569951217373397,yes,0.9895252797898797,yes,0.9916457297778024,yes,0.9917254843564258,yes,0.9911461731213663
78,emf-2.4.1,DESIGN,// Per Schema 1.0 it is not clear if the result returned should be a valid URI.  // For the future if we plant to support IRIs then it is better not to massage // the initialValue.  // We should thought consider where would be the best way to validate anyURI values -- EL,yes,undetermined,0,0,0,yes,0.5790207278854546,no,0.5122298142539377,no,0.5162722740664959,no,0.5164120634490486,no,0.5
79,emf-2.4.1,DESIGN,"// Note that the way they are sorted, the values of index[i++] always increase, // so the objects are added from right to left in the list. // // EATM  TODO // // We could make this more efficient by grouping the adds when indices increment by one, // so that a single grouped notification would result. //",yes,undetermined,0,0,0,yes,0.9776597764736015,yes,0.9895517688214979,yes,0.9916757523359846,yes,0.9917342179031877,yes,0.9911554788250406
80,emf-2.4.1,DESIGN,"// TODO deprecate (since no longer used by getEditPluginClass(), getEditorPluginClass(), getTestSuiteClass()) //",yes,undetermined,0,0,0,yes,0.999993055086985,yes,0.9999916241111428,yes,0.9999955098169452,yes,0.9999957359689265,yes,0.9999950425924282
81,emf-2.4.1,DESIGN,"// if there are multiple variables in declaration,  // separate this variable fragment into a separate declaration    ",yes,undetermined,0,0,0,no,0.04004906404088966,yes,0.9895241575528494,yes,0.9916570995691185,yes,0.9917389566265398,yes,0.9911605280139218
82,emf-2.4.1,DESIGN,//DMS should we let this exception out?,yes,undetermined,0,0,0,no,0.0007502292499389671,yes,0.9895206286904081,yes,0.9916575512605557,yes,0.9917196811785536,yes,0.9911399897885369
83,emf-2.4.1,DESIGN,//DMS should we let this exception out?,yes,undetermined,0,0,0,no,0.0007502292499389671,yes,0.9895206286904081,yes,0.9916575512605557,yes,0.9917196811785536,yes,0.9911399897885369
84,emf-2.4.1,DESIGN,//DMS factor this into a method? Use a non-static subclass? ,yes,undetermined,0,0,0,no,0.16239023320467877,no,0.14171738471626008,no,0.13949154232768987,no,0.1367341354471682,no,0.13158496873735942
85,emf-2.4.1,DESIGN,//DMS this doesn't really produce nice output. //,yes,undetermined,0,0,0,no,0.1386285422431467,no,0.11282751469170012,no,0.1046819591430239,no,0.10268724210299207,no,0.09877806688335697
86,emf-2.4.1,IMPLEMENTATION,//FB TBD filter out volatile and other inappropriate links?,yes,undetermined,0,0,0,no,0.0009719675126038882,yes,0.9895169539283692,yes,0.9916533607220771,yes,0.9917282308623212,yes,0.9911490995528152
87,emf-2.4.1,IMPLEMENTATION,// I don't know if this should be run this deferred // because we might have to give the editor a chance to process the viewer update events // and hence to update the views first. // //,yes,undetermined,0,0,0,no,0.007753353548835279,yes,0.9895277081689188,yes,0.9916564489152025,yes,0.9917324004470317,yes,0.9911535422988489
88,emf-2.4.1,IMPLEMENTATION,// TODO processing instructions are not sent to recordValues,yes,undetermined,0,0,0,yes,0.9724228345140976,yes,0.9895262353225165,yes,0.9916451534186916,yes,0.9917257058694847,yes,0.9911464091457617
89,emf-2.4.1,IMPLEMENTATION,// TODO comments are not sent to recordValues,yes,undetermined,0,0,0,yes,0.6777960424510292,yes,0.8572667274031579,yes,0.8701389249525168,yes,0.8688922441979854,yes,0.8621498984822877
90,emf-2.4.1,IMPLEMENTATION,// TODO Ignore for now.,yes,undetermined,0,0,0,yes,0.9911340504233566,yes,0.9898928706667975,yes,0.9921430278440552,yes,0.9922579004615898,yes,0.991713556529399
91,emf-2.4.1,IMPLEMENTATION,// TODO handle situation when ASTJNode is removed (compilationUnit is null),yes,undetermined,0,0,0,yes,0.9924170104025153,yes,0.9928312876166951,yes,0.9943531357725627,yes,0.9920227677674335,yes,0.9914629590030231
92,emf-2.4.1,IMPLEMENTATION,//TBD return super classes of classes in this package that come from a delegate package.,yes,undetermined,0,0,0,no,0.013548507724449389,yes,0.9895348371349907,yes,0.9916537703677832,yes,0.9917334858579165,yes,0.9911546988198746
93,emf-2.4.1,IMPLEMENTATION,"// if current char is comma, insert line break after it // // we should be able to find the comma because the range for enum constants includes all trailing comments up to the separator // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",yes,undetermined,0,0,0,no,0.004743209853904859,yes,0.9895329141022748,yes,0.9916642166930423,yes,0.9917237940240983,yes,0.9911443720565519
94,emf-2.4.1,IMPLEMENTATION,// TODO translation,yes,undetermined,0,0,0,yes,0.9919770491722945,yes,0.9917594848021917,yes,0.9935497276336597,yes,0.9936407918474259,yes,0.9931881580518908
95,emf-2.4.1,IMPLEMENTATION,// TODO Binary incompatibility; an old override must override putAll.,yes,undetermined,0,0,0,no,0.4712314134970303,no,0.02827878956755647,yes,0.9916537035906255,yes,0.9917238871915539,yes,0.9911444713272751
96,emf-2.4.1,IMPLEMENTATION,// I don't know if this should be run this deferred // because we might have to give the editor a chance to process the viewer update events // and hence to update the views first. // //,yes,undetermined,0,0,0,no,0.007753353548835279,yes,0.9895277081689188,yes,0.9916564489152025,yes,0.9917324004470317,yes,0.9911535422988489
97,emf-2.4.1,IMPLEMENTATION,"// This runs the options, and shows progress. // (It appears to be a bad thing to fork this onto another thread.) //",yes,undetermined,0,0,0,no,0.3047743219082552,no,0.2630575211968579,no,0.26084789546079146,no,0.2557142327417703,no,0.24684839877621947
98,emf-2.4.1,IMPLEMENTATION,// I don't know if this should be run this deferred // because we might have to give the editor a chance to process the viewer update events // and hence to update the views first. // //,yes,undetermined,0,0,0,no,0.007753353548835279,yes,0.9895277081689188,yes,0.9916564489152025,yes,0.9917324004470317,yes,0.9911535422988489
99,emf-2.4.1,IMPLEMENTATION,"// we should be able to find the comma because the range for enum constants includes all preceding comments up to the previous constant // if TargetSourceRangeComputer of ASTRewrite changes, this logic should change to skip comments // see org.eclipse.emf.codegen.merge.java.facade.ast.CommentAwareSourceRangeComputer#getEnumConstantSourceRange(ASTNode)",yes,undetermined,0,0,0,no,0.008813650698776624,yes,0.9895479829880396,yes,0.9916742048369074,yes,0.9917262909419446,yes,0.9911470325464543
100,emf-2.4.1,IMPLEMENTATION,// TODO we should generate this.,yes,undetermined,0,0,0,yes,0.9961141845287521,yes,0.9963255250173951,yes,0.997241700422177,yes,0.9972797716827332,yes,0.9970764191553406
101,emf-2.4.1,IMPLEMENTATION,"// TODO What about the instance type name and the fact that we should be matching its type argument structure? // If they match so far, we must assume they are okay and then check all the arguments. //",yes,undetermined,0,0,0,yes,0.7740382885414276,yes,0.6931086680016151,yes,0.7111846785476219,yes,0.7134747717367538,yes,0.7022512581828446
102,emf-2.4.1,TEST,//DMS this is totally untested.,yes,undetermined,0,0,0,no,0.03405799123267935,yes,0.9895358325402729,yes,0.9916581737266753,yes,0.9917347953229266,yes,0.9911560940746874
103,emf-2.4.1,TEST,// TODO Update this after old tests pass and then update the old tests to reflect this change. //,yes,undetermined,0,0,0,yes,0.722069819487748,yes,0.7304435425866759,yes,0.7796867280579226,yes,0.7814276634878825,yes,0.7717794633771576
104,emf-2.4.1,WITHOUT_CLASSIFICATION,// Set of options that we want to control,no,undetermined,0,0,0,no,0.009109476948607838,no,0.006099522912744686,no,0.0051442740739889884,no,0.00497732805690822,no,0.004821372208071681
105,emf-2.4.1,WITHOUT_CLASSIFICATION,// get the end position of the range for the previous node,no,undetermined,0,0,0,no,0.009531582961507402,no,0.008446746414528217,no,0.0076924001796683855,no,0.007382932420127396,no,0.007141494437133006
106,emf-2.4.1,WITHOUT_CLASSIFICATION,// adding 'at' allows distinguish annotations from other members // (i.e. inner class verses annotation of a class) //,no,undetermined,0,0,0,no,0.07045924560332498,no,0.013231941442743174,no,0.01192901592287603,no,0.011496572946242775,no,0.011103116439699105
107,emf-2.4.1,WITHOUT_CLASSIFICATION,// Get the adapter from the factory. //,no,undetermined,0,0,0,no,0.007034753526524031,no,0.006875225289089991,no,0.006459616559583898,no,0.006262309816347141,no,0.00606109095676362
108,emf-2.4.1,WITHOUT_CLASSIFICATION,// No methods added.,no,undetermined,0,0,0,no,0.003911905951502714,no,0.004643751122491784,no,0.004069634048195419,no,0.003879199913769911,no,0.0037610238391582312
109,emf-2.4.1,WITHOUT_CLASSIFICATION,// Ignore,no,undetermined,0,0,0,no,0.0006748533423516881,no,0.0006036047989100479,no,0.000503163125135403,no,0.0004818685945986976,no,0.0004707178174713009
110,emf-2.4.1,WITHOUT_CLASSIFICATION,"/*
   * Javadoc copied from interface.
   */",no,undetermined,0,0,0,no,0.0624300405179413,no,0.013208898540519182,no,0.011906720555308949,no,0.011510105430878922,no,0.011116139684739009
111,emf-2.4.1,WITHOUT_CLASSIFICATION,// add trailing comments if necessary,no,undetermined,0,0,0,no,0.0032887801990458304,no,0.010679501898925943,no,0.009139963437517173,no,0.008709005282813456,no,0.008419235873205647
112,emf-2.4.1,WITHOUT_CLASSIFICATION,"// If the target is read-only, we can ask the platform to release it. //",no,undetermined,0,0,0,no,0.0009762490454506878,no,0.0008082597914645546,no,0.0008436020525054014,no,0.0007998354122131062,no,0.0007798987948656591
