,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
17,jfreechart-1.0.19,DESIGN,// TODO: this must be wrong...,yes,undetermined,0,0,0,yes,0.9999992020200128
18,jfreechart-1.0.19,DESIGN,// TODO: we didn't check the width yet,yes,undetermined,0,0,0,yes,0.9536805554528512
19,jfreechart-1.0.19,DESIGN,// hack to ensure the newly created awt fonts will be rendered with the // same height as the swt one,yes,undetermined,0,0,0,yes,0.831894628007531
20,jfreechart-1.0.19,DESIGN,//TODO: shift block right by half,yes,undetermined,0,0,0,yes,0.9754385181045478
21,jfreechart-1.0.19,DESIGN,// FIXME: need a locale as well as a timezone,yes,undetermined,0,0,0,yes,0.9999903357853508
22,jfreechart-1.0.19,DESIGN,//TODO: shift block over to right,yes,undetermined,0,0,0,yes,0.9923007227449142
23,jfreechart-1.0.19,DESIGN,// do we need to update the crosshair values?,yes,undetermined,0,0,0,no,0.005244846772496348
24,jfreechart-1.0.19,DESIGN,// TODO find a better localization key,yes,undetermined,0,0,0,yes,0.8886239401014753
25,jfreechart-1.0.19,DESIGN,// TODO:  this attribute should be transferred to the renderer state.,yes,undetermined,0,0,0,yes,0.9113195385543077
26,jfreechart-1.0.19,DESIGN,"// FIXME: implement this, low priority",yes,undetermined,0,0,0,yes,0.9967354545444346
27,jfreechart-1.0.19,DESIGN,// FIXME: the XYItemRenderer interface doesn't specify the // getAnnotations() method but it should,yes,undetermined,0,0,0,yes,0.9999976902637172
28,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
29,jfreechart-1.0.19,DESIGN,"// calculate the adjusted data area taking into account the 3D effect... // this assumes that there is a 3D renderer, all this 3D effect is a // bit of an ugly hack...",yes,undetermined,0,0,0,no,0.5670393515372176
30,jfreechart-1.0.19,DESIGN,// TODO:  add constructors for combinations of number and date formatters.,yes,undetermined,0,0,0,yes,0.8125492377852956
31,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
32,jfreechart-1.0.19,DESIGN,// TODO: move to plot state,yes,undetermined,0,0,0,yes,0.9910115905476462
33,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
34,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
35,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,yes,0.9908036808583441
36,jfreechart-1.0.19,DESIGN,"// TO DO:  these annotations only work with XYPlot, see if it is possible to // make ContourPlot a subclass of XYPlot (DG);",yes,undetermined,0,0,0,no,0.24917710370454121
37,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value,yes,undetermined,0,0,0,yes,0.9908036808583441
38,jfreechart-1.0.19,DESIGN,// do we need to update the crosshair values?,yes,undetermined,0,0,0,no,0.005244846772496348
39,jfreechart-1.0.19,DESIGN,"// not strictly necessary, since the // renderer set for the // parent plot is not used",yes,undetermined,0,0,0,no,0.03284915821479336
40,jfreechart-1.0.19,DESIGN,// do we need to update the crosshair values?,yes,undetermined,0,0,0,no,0.005244846772496348
41,jfreechart-1.0.19,DESIGN,// TODO : complete this,yes,undetermined,0,0,0,yes,0.999995558146503
42,jfreechart-1.0.19,DESIGN,// TODO: to be implemented,yes,undetermined,0,0,0,yes,0.9999999999597027
43,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
44,jfreechart-1.0.19,DESIGN,// TODO: to be implemented,yes,undetermined,0,0,0,yes,0.9999999999597027
45,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
46,jfreechart-1.0.19,DESIGN,// TODO: to be implemented,yes,undetermined,0,0,0,yes,0.9999999999597027
47,jfreechart-1.0.19,DESIGN,// do we need to update the crosshair values?,yes,undetermined,0,0,0,no,0.005244846772496348
48,jfreechart-1.0.19,DESIGN,// TODO: fix output when this flag is set to true,yes,undetermined,0,0,0,yes,0.9999937486127936
49,jfreechart-1.0.19,DESIGN,// TODO: for now we are ignoring the height constraint,yes,undetermined,0,0,0,yes,0.9836098368212202
50,jfreechart-1.0.19,DESIGN,// TODO:  move the above to the plot state,yes,undetermined,0,0,0,yes,0.9910115905476462
51,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
52,jfreechart-1.0.19,DESIGN,// FIXME:  this code means that it is not possible to use more than // one domain axis for the combined plots...,yes,undetermined,0,0,0,yes,0.8805021872936506
53,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
54,jfreechart-1.0.19,DESIGN,"// not strictly necessary, since the // renderer set for the // parent plot is not used",yes,undetermined,0,0,0,no,0.03284915821479336
55,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
56,jfreechart-1.0.19,DESIGN,// end of workaround,yes,undetermined,0,0,0,yes,0.9999997905752748
57,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
58,jfreechart-1.0.19,DESIGN,"// TODO: could change this to itemFillPaint().  For backwards // compatibility, it might require a useFillPaint flag.",yes,undetermined,0,0,0,yes,0.9611144897466455
59,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.03063462475773717
60,jfreechart-1.0.19,DESIGN,// unused in parent,yes,undetermined,0,0,0,yes,0.6445749468044935
61,jfreechart-1.0.19,DESIGN,// TODO:  this attribute should be transferred to the renderer state.,yes,undetermined,0,0,0,yes,0.9113195385543077
62,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
63,jfreechart-1.0.19,DESIGN,"// TODO: In JFreeChart 1.2.0, put this method in the // CategoryItemRenderer interface",yes,undetermined,0,0,0,yes,0.9999997879925953
64,jfreechart-1.0.19,DESIGN,// TODO: rotate the image when drawn with horizontal orientation?,yes,undetermined,0,0,0,yes,0.7862502042290588
65,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
66,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
67,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
68,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
69,jfreechart-1.0.19,DESIGN,// TODO: implement this properly,yes,undetermined,0,0,0,yes,0.9999996619786496
70,jfreechart-1.0.19,DESIGN,// FIXME: this should generate a series change event,yes,undetermined,0,0,0,yes,0.9892536239948853
71,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
72,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
73,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
74,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
75,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,yes,0.9908036808583441
76,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
77,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.03063462475773717
78,jfreechart-1.0.19,DESIGN,// CREATE ENTITIES // FIXME:  these methods should be defined,yes,undetermined,0,0,0,yes,0.9999880380327634
79,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.03063462475773717
80,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
81,jfreechart-1.0.19,DESIGN,"// FIXME: the renderer interface doesn't have the drawDomainLine() // method, so we have to rely on the renderer being a subclass of // AbstractXYItemRenderer (which is lame)",yes,undetermined,0,0,0,yes,0.9694655774739753
82,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
83,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is not used - deprecate?,yes,undetermined,0,0,0,yes,0.99999937029379
84,jfreechart-1.0.19,DESIGN,"// TODO: by coding the event with some information about what changed // in the dataset, we could make the recalculation of the interval // more efficient in some cases (for instance, if the change is // just an update to a y-value, then the x-interval doesn't need // updating)...",yes,undetermined,0,0,0,yes,0.93725778613777
85,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
86,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
87,jfreechart-1.0.19,DESIGN,// the method we want isn't in the CategoryItemRenderer // interface...,yes,undetermined,0,0,0,no,0.0959919768655561
88,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
89,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
90,jfreechart-1.0.19,DESIGN,// FIXME: what if value is null on next line?,yes,undetermined,0,0,0,yes,0.9941294545151315
91,jfreechart-1.0.19,DESIGN,// TODO:  this needs to move into the renderer state,yes,undetermined,0,0,0,yes,0.9910294867208532
92,jfreechart-1.0.19,DESIGN,//TODO: implement this method properly,yes,undetermined,0,0,0,yes,0.9999998646223355
93,jfreechart-1.0.19,DESIGN,// hack to ensure the newly created swt fonts will be rendered with the // same height as the awt one,yes,undetermined,0,0,0,yes,0.831894628007531
94,jfreechart-1.0.19,DESIGN,// unused in parent,yes,undetermined,0,0,0,yes,0.6445749468044935
95,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
96,jfreechart-1.0.19,DESIGN,"// unused but must return something, so while we are at it...",yes,undetermined,0,0,0,yes,0.8247745936746823
97,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.03063462475773717
98,jfreechart-1.0.19,DESIGN,// FIXME: perhaps we should clone the data list,yes,undetermined,0,0,0,yes,0.9999902963220225
99,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
100,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
101,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
102,jfreechart-1.0.19,DESIGN,"// if we are rendering the values as percentages, we need to calculate // the total for the current item.  Unfortunately here we end up // repeating the calculation more times than is strictly necessary - // hopefully I'll come back to this and find a way to add the // total(s) to the renderer state.  The other problem is we implicitly // assume the dataset has no negative values...perhaps that can be // fixed too.",yes,undetermined,0,0,0,no,0.19233428394012758
103,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
104,jfreechart-1.0.19,DESIGN,// Note: It would be nice to pre-calculate this per series,yes,undetermined,0,0,0,no,0.2144066304835729
105,jfreechart-1.0.19,DESIGN,"// we assume that all other Paint instances implement equals() and // hashCode()...of course that might not be true, but what can we // do about it?",yes,undetermined,0,0,0,no,0.02805896070966945
106,jfreechart-1.0.19,DESIGN,// FIXME: use other fields too,yes,undetermined,0,0,0,yes,0.9999998256823536
107,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
108,jfreechart-1.0.19,DESIGN,"// all attributes are immutable, so we can just return the super.clone() // FIXME: in fact, the generator itself is immutable, so cloning is // not necessary",yes,undetermined,0,0,0,yes,0.8451574680722863
109,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,yes,0.9908036808583441
110,jfreechart-1.0.19,DESIGN,"// here's a quirk - the API has been defined in terms of a plain // TimePeriod, which cannot make use of the timezone and locale // specified in the constructor...so we only do the time zone // pegging if the period is an instanceof RegularTimePeriod",yes,undetermined,0,0,0,no,0.025047497938458025
111,jfreechart-1.0.19,DESIGN,"// now handle specific plot types (and yes, I know this is some // really ugly code that has to be manually updated any time a new // plot type is added - I should have written something much cooler, // but I didn't and neither did anyone else).",yes,undetermined,0,0,0,yes,0.8696049056640288
112,jfreechart-1.0.19,DESIGN,// TODO: URLEncode?,yes,undetermined,0,0,0,yes,0.9929431943789048
113,jfreechart-1.0.19,DESIGN,// CREATE ENTITIES // FIXME:  these methods should be defined,yes,undetermined,0,0,0,yes,0.9999880380327634
114,jfreechart-1.0.19,DESIGN,// TODO Revert to SVN revision 2469 in JFreeChart 1.0.16 //      (MultipleGradientPaint's / JDK issues) // TODO THEN: change visibility of ALL darker(...) Methods EXCEPT //      darker(Paint) to private!,yes,undetermined,0,0,0,yes,0.9869166688581991
115,jfreechart-1.0.19,DESIGN,//TODO replace getSize by getBounds ?,yes,undetermined,0,0,0,yes,0.9565275298133621
116,jfreechart-1.0.19,DESIGN,// TODO: check threshold,yes,undetermined,0,0,0,yes,0.9999988641534864
117,jfreechart-1.0.19,DESIGN,"// FIXME: add setBaseItemURLGenerator(CategoryURLGenerator, boolean) ?",yes,undetermined,0,0,0,yes,0.9999997242668542
118,jfreechart-1.0.19,DESIGN,// unused in parent,yes,undetermined,0,0,0,yes,0.6445749468044935
119,jfreechart-1.0.19,DESIGN,"// FIXME: add setSeriesItemURLGenerator(int, CategoryURLGenerator, boolean)?",yes,undetermined,0,0,0,yes,0.9999926609922715
120,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
121,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
122,jfreechart-1.0.19,DESIGN,"// now we handle some special cases - yes, UGLY code alert!",yes,undetermined,0,0,0,yes,0.8048158045252355
123,jfreechart-1.0.19,DESIGN,// FIXME:  it probably makes sense to allocate an array of 256 Colors // and lazily populate this array...,yes,undetermined,0,0,0,yes,0.9026815625646253
124,jfreechart-1.0.19,DESIGN,// TODO: need to fetch this from localised resources,yes,undetermined,0,0,0,yes,0.9729363161125123
125,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
126,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
127,jfreechart-1.0.19,DESIGN,// FIXME: No getValueFormat() method?,yes,undetermined,0,0,0,yes,0.9999999999957153
128,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
129,jfreechart-1.0.19,DESIGN,"// here we could probably be a little faster by searching for both // indices simultaneously, but I'll look at that later if it seems // like it matters...",yes,undetermined,0,0,0,no,0.1280680078517985
130,jfreechart-1.0.19,DESIGN,// TODO: complete this,yes,undetermined,0,0,0,yes,0.999995558146503
131,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is never used - deprecate?,yes,undetermined,0,0,0,yes,0.99999937029379
132,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
133,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,yes,0.9908036808583441
134,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
135,jfreechart-1.0.19,DESIGN,// FIXME: Clone the attributed string if it is not null,yes,undetermined,0,0,0,yes,0.9834667128428124
136,jfreechart-1.0.19,DESIGN,//TODO: implement this method properly,yes,undetermined,0,0,0,yes,0.9999998646223355
137,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
138,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
139,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
140,jfreechart-1.0.19,DESIGN,// report this?,yes,undetermined,0,0,0,no,0.012189633085493694
141,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
142,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
143,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
144,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
145,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
146,jfreechart-1.0.19,DESIGN,// this may be obsolete (not used anywhere),yes,undetermined,0,0,0,no,0.0581648573918135
147,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
148,jfreechart-1.0.19,DESIGN,// TODO: is this a good idea?,yes,undetermined,0,0,0,yes,0.9999991173761752
149,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
150,jfreechart-1.0.19,DESIGN,/// a kludge to make everything work when no rows returned,yes,undetermined,0,0,0,yes,0.9043126923030149
151,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.005362122245672508
152,jfreechart-1.0.19,DESIGN,// report this?,yes,undetermined,0,0,0,no,0.012189633085493694
153,jfreechart-1.0.19,DESIGN,//TODO: shift block down by half,yes,undetermined,0,0,0,yes,0.9674412684439506
154,jfreechart-1.0.19,DESIGN,// TODO: is this a good idea?,yes,undetermined,0,0,0,yes,0.9999991173761752
155,jfreechart-1.0.19,DESIGN,// FIXME better ask the renderer instead of DatasetUtilities,yes,undetermined,0,0,0,yes,0.9999994256921172
156,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
157,jfreechart-1.0.19,DESIGN,// TODO: implement the entity for the annotation,yes,undetermined,0,0,0,yes,0.9999838378146461
158,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
159,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
160,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
161,jfreechart-1.0.19,DESIGN,// TODO:  this needs to move into the renderer state,yes,undetermined,0,0,0,yes,0.9910294867208532
162,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
163,jfreechart-1.0.19,DESIGN,// needs to be improved !!!,yes,undetermined,0,0,0,no,0.031138548683368874
164,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
165,jfreechart-1.0.19,DESIGN,// not used by plot,yes,undetermined,0,0,0,yes,0.9933670898491278
166,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
167,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is never used - deprecate?,yes,undetermined,0,0,0,yes,0.99999937029379
168,jfreechart-1.0.19,DESIGN,// FIXME:  need a locale as well as a timezone,yes,undetermined,0,0,0,yes,0.9999903357853508
169,jfreechart-1.0.19,DESIGN,// TODO: implement this properly,yes,undetermined,0,0,0,yes,0.9999996619786496
170,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
171,jfreechart-1.0.19,DESIGN,"// TODO: For JFreeChart 1.2.0, this method should go in the //       ShapeUtilities class",yes,undetermined,0,0,0,yes,0.999997036426774
172,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
173,jfreechart-1.0.19,DESIGN,"// we'll have to use the method in the interface, but // this doesn't have the paint and stroke settings...",yes,undetermined,0,0,0,no,0.026944558169372544
174,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
175,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
176,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
177,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
178,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
179,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
180,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
181,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
182,jfreechart-1.0.19,DESIGN,"// TODO: it might be a good idea to keep a reference to the color // specified in setPaint() or setColor(), rather than creating a // new object every time getPaint() is called.",yes,undetermined,0,0,0,yes,0.9175213626604416
183,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.001711337446813769
184,jfreechart-1.0.19,DESIGN,// FIXME: Check that there isn't already a series with the same key,yes,undetermined,0,0,0,yes,0.9819795800364316
185,jfreechart-1.0.19,DESIGN,// I know it's bad to create object. better idea?,yes,undetermined,0,0,0,yes,0.7985365158410058
186,jfreechart-1.0.19,DESIGN,// I know it's bad to create object. better idea?,yes,undetermined,0,0,0,yes,0.7985365158410058
187,jfreechart-1.0.19,DESIGN,// FIXME: clone generator,yes,undetermined,0,0,0,yes,0.9921832721778452
188,jfreechart-1.0.19,DESIGN,// TODO: use a generator here,yes,undetermined,0,0,0,yes,0.9999878909652105
189,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is not used - deprecate?,yes,undetermined,0,0,0,yes,0.99999937029379
190,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
191,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
192,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.001711337446813769
193,jfreechart-1.0.19,IMPLEMENTATION,"// TODO: I think we need to make sure the keys are actually cloned, // whereas the paint instances are always immutable so they're OK",yes,undetermined,0,0,0,yes,0.9891196989934682
194,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: draw outliers,yes,undetermined,0,0,0,yes,0.9999989217334252
195,jfreechart-1.0.19,IMPLEMENTATION,"// TODO: I think we need to make sure the keys are actually cloned, // whereas the stroke instances are always immutable so they're OK",yes,undetermined,0,0,0,yes,0.9879057471335742
196,jfreechart-1.0.19,IMPLEMENTATION,// not implemented,yes,undetermined,0,0,0,yes,0.9933560536965368
197,jfreechart-1.0.19,IMPLEMENTATION,"/**
     * Returns a string representing the week (e.g. ""Week 9, 2002"").
     *
     * TODO: look at internationalisation.
     *
     * @return A string representing the week.
     */",yes,undetermined,0,0,0,no,0.09309808410561066
198,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: show a dialog with the error,yes,undetermined,0,0,0,yes,0.9999996032451651
199,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: show a dialog with the error,yes,undetermined,0,0,0,yes,0.9999996032451651
200,jfreechart-1.0.19,IMPLEMENTATION,// TODO: draw the interval marker with a 3D effect,yes,undetermined,0,0,0,yes,0.8684375380579675
201,jfreechart-1.0.19,IMPLEMENTATION,// TODO: add serialization support for images,yes,undetermined,0,0,0,yes,0.9919705124524302
202,jfreechart-1.0.19,IMPLEMENTATION,// could make this configurable,yes,undetermined,0,0,0,no,0.019609197757860356
203,jfreechart-1.0.19,IMPLEMENTATION,// TODO see if we need to apply some line color and style to the // axis traces,yes,undetermined,0,0,0,yes,0.8554686614409599
204,jfreechart-1.0.19,IMPLEMENTATION,// TODO: draw the interval marker with a 3D effect,yes,undetermined,0,0,0,yes,0.8684375380579675
205,jfreechart-1.0.19,IMPLEMENTATION,// not implemented,yes,undetermined,0,0,0,yes,0.9933560536965368
206,jfreechart-1.0.19,IMPLEMENTATION,// FIXME:  implement this...,yes,undetermined,0,0,0,yes,0.9999999992772722
207,jfreechart-1.0.19,IMPLEMENTATION,"/**
 * An annotation that allows an image to be placed at some location on
 * an {@link XYPlot}.
 *
 * TODO:  implement serialization properly (image is not serializable).
 */",yes,undetermined,0,0,0,yes,0.9272080069079759
208,jfreechart-1.0.19,TEST,// the plot field is NOT tested,yes,undetermined,0,0,0,no,0.14623779920282232
209,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if not, check if there is a paint defined for the specified key",no,undetermined,0,0,0,no,0.001795174449128943
210,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RANGE / RANGE,no,undetermined,0,0,0,no,0.003488746856502485
