,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
41,apache-ant-1.7.0,DESIGN,"/**
 * Jakarta Commons Logging listener.
 * Note: do not use the SimpleLog as your logger implementation as it
 * causes an infinite loop since it writes to System.err, which Ant traps
 * and reroutes to the logger/listener layer.
 *
 * The following names are used for the log:
 *  org.apache.tools.ant.Project.PROJECT_NAME  - for project events
 *  org.apache.tools.ant.Target.TARGET_NAME - for target events
 *  TASK_CLASS_NAME.TARGET_NAME - for events in individual targets.
 *
 * In all target and project names we replace ""."" and "" "" with ""-"".
 *
 * TODO: we should use the advanced context logging features (and expose them
 * in c-l first :-)
 * TODO: this is _very_ inefficient. Switching the out and tracking the logs
 * can be optimized a lot - but may require few more changes to the core.
 *
 * @since Ant 1.5
 */",yes,undetermined,0,0,0,yes,0.8476702388260019
42,apache-ant-1.7.0,DESIGN,"//     * @TODO using taskName here is brittle, as a user could override it. //     *       this should probably be modified to use the classname instead.",yes,undetermined,0,0,0,yes,0.991868451210969
43,apache-ant-1.7.0,DESIGN,"//these are pathological cases, but retained in case somebody //subclassed us.",yes,undetermined,0,0,0,no,0.048237693014205926
44,apache-ant-1.7.0,DESIGN,"/*
                 * This is a rather hairy case.
                 *
                 * One of our subclasses knows that we need to update the
                 * archive, but at the same time, there are no resources
                 * known to us that would need to be added.  Only the
                 * subclass seems to know what's going on.
                 *
                 * This happens if <jar> detects that the manifest has changed,
                 * for example.  The manifest is not part of any resources
                 * because of our support for inline <manifest>s.
                 *
                 * If we invoke createEmptyZip like Ant 1.5.2 did,
                 * we'll loose all stuff that has been in the original
                 * archive (bugzilla report 17780).
                 */",yes,undetermined,0,0,0,no,0.22382012994552306
45,apache-ant-1.7.0,DESIGN,// This is deprecated - use classespath in the future,yes,undetermined,0,0,0,no,0.1597490739533103
46,apache-ant-1.7.0,DESIGN,//XXX  this array stuff is a remnant of prev trials.. gotta remove.,yes,undetermined,0,0,0,no,0.18483505118662114
47,apache-ant-1.7.0,DESIGN,"/**
     * Set the number of milliseconds leeway to give before deciding a
     * target is out of date.
     * TODO: This is not yet used.
     * @param granularity the granularity used to decide if a target is out of
     *                    date.
     */",yes,undetermined,0,0,0,no,0.5108328016025421
48,apache-ant-1.7.0,DESIGN,"// This may change, if we add advanced parsing capabilities.",yes,undetermined,0,0,0,no,0.010486953400840143
49,apache-ant-1.7.0,DESIGN,"// We assume, that every output, jikes does, stands for an error/warning // XXX // Is this correct?",yes,undetermined,0,0,0,no,0.4088540228046191
50,apache-ant-1.7.0,DESIGN,"// The line below is a hack: the system id must an URI, but it is not // cleat to get the URI of an resource, so just set the name of the // resource as a system id",yes,undetermined,0,0,0,yes,0.6508814363048452
51,apache-ant-1.7.0,DESIGN,// XXX what is the following doing? //     should it run if !javadoc4 && executable != null?,yes,undetermined,0,0,0,no,0.19101262344472128
52,apache-ant-1.7.0,DESIGN,"// MAC OS 9 and previous //TODO: I have no idea how to get it, someone must fix it",yes,undetermined,0,0,0,yes,0.9999999779788247
53,apache-ant-1.7.0,DESIGN,//TODO: nothing appears to read this but is set using a public setter.,yes,undetermined,0,0,0,yes,0.9946314054569538
54,apache-ant-1.7.0,DESIGN,// XXX - we are committing CombiningChar and Extender here,yes,undetermined,0,0,0,no,0.20244819052990093
55,apache-ant-1.7.0,DESIGN,"/*
                 * XXX - failed to load the class properly.
                 *
                 * should we print a warning here?
                 */",yes,undetermined,0,0,0,no,0.138885088446956
56,apache-ant-1.7.0,DESIGN,// XXX could perhaps also call thread.stop(); not sure if anyone cares,yes,undetermined,0,0,0,no,0.4309384370718822
57,apache-ant-1.7.0,DESIGN,"/**
         * XXX
         * Perhaps we shouldn't use properties for these
         * three options (emacs mode, warnings and pedantic),
         * but include it in the javac directive?
         */",yes,undetermined,0,0,0,no,0.17404176596551799
58,apache-ant-1.7.0,DESIGN,// XXX maybe use reflection to addPathElement (other patterns ?),yes,undetermined,0,0,0,yes,0.7741155900278038
59,apache-ant-1.7.0,DESIGN,// TODO there is a problem with the constructor for the RBC. // you have to provide the rules in the constructors - no setters // available.,yes,undetermined,0,0,0,yes,0.9787539482791587
60,apache-ant-1.7.0,DESIGN,"// probably not the best choice, but it solves the problem of // relative paths in CLASSPATH",yes,undetermined,0,0,0,no,0.15597216728974397
61,apache-ant-1.7.0,DESIGN,// Fix for invalid characters. If you think of more add to the list.,yes,undetermined,0,0,0,no,0.24017494756873417
62,apache-ant-1.7.0,DESIGN,"/*
             * fallback in case we have trouble loading the class or
             * don't know how to handle it (there is no easy way to
             * know what IDL mode would generate.
             *
             * This is supposed to make Ant always recompile the
             * class, as a file of that name should not exist.
             */",yes,undetermined,0,0,0,yes,0.7043527377266463
63,apache-ant-1.7.0,DESIGN,// Check it out; also ugly.,yes,undetermined,0,0,0,yes,0.9940317762232734
64,apache-ant-1.7.0,DESIGN,//I can't get my head around this; is encoding treatment needed here?,yes,undetermined,0,0,0,no,0.0022994521984179596
65,apache-ant-1.7.0,DESIGN,"//quick & dirty, to make nested mapped p-sets work:",yes,undetermined,0,0,0,no,0.04384876347128668
66,apache-ant-1.7.0,DESIGN,// XXX is this code still necessary? is there any 1.2+ port? // Pull in *.zip from packages directory,yes,undetermined,0,0,0,no,0.30875401848576955
67,apache-ant-1.7.0,DESIGN,// only: the developer knows what (s)he is doing,yes,undetermined,0,0,0,no,0.012319914887015114
68,apache-ant-1.7.0,DESIGN,"// XXX Unfortunately JDK1.2 adds entrySet(), keySet(), values() - // implementing this requires a small hack, we can add it later.",yes,undetermined,0,0,0,yes,0.9748583323858849
69,apache-ant-1.7.0,DESIGN,// first: developer could use a little help,yes,undetermined,0,0,0,no,0.0034785646573261843
70,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5943249751264212
71,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5943249751264212
72,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5943249751264212
73,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,no,0.38444564371474954
74,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,no,0.38444564371474954
75,apache-ant-1.7.0,DESIGN,"// since Java 1.4 //return normalizedPath.split(""/""); // workaround for Java 1.2-1.3",yes,undetermined,0,0,0,yes,0.9788666801252739
76,apache-ant-1.7.0,DESIGN,// HAMMER // end inline mainGTU,yes,undetermined,0,0,0,no,0.01190381708364384
77,apache-ant-1.7.0,DESIGN,"/**
     * This array really shouldn't be here.
     * Again, for historical purposes it is.
     *
     * <p>FIXME: This array should be in a private or package private
     * location, since it could be modified by malicious code.</p>
     */",yes,undetermined,0,0,0,yes,0.8690600238683901
78,apache-ant-1.7.0,DESIGN,"// Should move to a separate public class - and have API to add // listeners, etc.",yes,undetermined,0,0,0,no,0.055175994565803535
79,apache-ant-1.7.0,DESIGN,"// """" should become a single empty argument, same for '' // PR 5906",yes,undetermined,0,0,0,no,0.006404319293501808
80,apache-ant-1.7.0,DESIGN,// not very nice but will do the job,yes,undetermined,0,0,0,no,0.25661384497425727
81,apache-ant-1.7.0,DESIGN,// provide public visibility,yes,undetermined,0,0,0,no,0.03634823637466477
82,apache-ant-1.7.0,DESIGN,"// not used, but public so theoretically must remain for BC?",yes,undetermined,0,0,0,no,0.03757897145703853
83,apache-ant-1.7.0,DESIGN,// super.validateAttributes(); // don't want to call this method,yes,undetermined,0,0,0,no,0.07105722426891396
84,apache-ant-1.7.0,DESIGN,// XXX what is this for?,yes,undetermined,0,0,0,no,0.01294579392216766
85,apache-ant-1.7.0,DESIGN,"// We keep this, so we have something to delete in later tests :-)",yes,undetermined,0,0,0,no,0.009945917509342223
86,apache-ant-1.7.0,DESIGN,// *************  copied from ConcatTest  *************,yes,undetermined,0,0,0,no,0.040886524319296624
87,apache-ant-1.7.0,DESIGN,"// not sure whether this is clean, but this method is // declared not to throw exceptions.",yes,undetermined,0,0,0,no,0.1294621564866612
88,apache-ant-1.7.0,DESIGN,"// We just set the prefix for this fileset, and pass it up. // Do we need to do this? LH",yes,undetermined,0,0,0,no,0.007185599351071533
89,apache-ant-1.7.0,DESIGN,//why do we do nothing?,yes,undetermined,0,0,0,no,0.0068997027626548175
90,apache-ant-1.7.0,DESIGN,"// // We have to deal with assembly!!! // The programmer can be writing little 32 byte chunks for all // we know, and we must assemble complete records for writing. // REVIEW Maybe this should be in TarBuffer? Could that help to // eliminate some of the buffer copying. //",yes,undetermined,0,0,0,yes,0.9890943548876622
91,apache-ant-1.7.0,DESIGN,"// This is the new, better way - use classespath instead // of sourcespath.  The code is currently the same - you // need class files in a directory to use this or jar files.",yes,undetermined,0,0,0,yes,0.615798754407587
92,apache-ant-1.7.0,DESIGN,"// XXX - why not simply new File(dir, filename)?",yes,undetermined,0,0,0,no,0.12451310990785762
93,apache-ant-1.7.0,DESIGN,// This is ugly; checking for the root folder.,yes,undetermined,0,0,0,yes,0.6693797399810609
94,apache-ant-1.7.0,DESIGN,//TODO: Parameterise ?? //Call compiler as class... dont want to fork again //Use classic compiler -- can be parameterised?,yes,undetermined,0,0,0,yes,0.7250988385402904
95,apache-ant-1.7.0,DESIGN,"//XXX // All this to get package according to weblogic standards // Can be written better... this is too hacky! // Careful.. similar code in scanDir , but slightly different!!",yes,undetermined,0,0,0,yes,0.9081581874111386
96,apache-ant-1.7.0,DESIGN,//stolen from writeManifest,yes,undetermined,0,0,0,no,0.0068997027626548175
97,apache-ant-1.7.0,DESIGN,"/* If the jarfile already exists then whack it and recreate it.
             * Should probably think of a more elegant way to handle this
             * so that in case of errors we don't leave people worse off
             * than when we started =)
             */",yes,undetermined,0,0,0,no,0.2208236862591526
98,apache-ant-1.7.0,DESIGN,// XXX is the following really necessary? it is in the same thread group...,yes,undetermined,0,0,0,yes,0.9773705662698727
99,apache-ant-1.7.0,DESIGN,// we have to find a cleaner way to put this output,yes,undetermined,0,0,0,no,0.03865753676470939
100,apache-ant-1.7.0,DESIGN,// This is the old way and is deprecated - classespath is // the right way to do this and is above,yes,undetermined,0,0,0,no,0.09855266140518985
101,apache-ant-1.7.0,DESIGN,// For Script example that modifies id'ed tasks in other // targets to work. *very* Ugly // The reference is replaced by RuntimeConfigurable,yes,undetermined,0,0,0,yes,0.6700021568662031
102,apache-ant-1.7.0,DESIGN,// don't call super.close() because that reader is used // on other places ...,yes,undetermined,0,0,0,no,0.0019524274971687468
103,apache-ant-1.7.0,DESIGN,// report error if something weird happens...this is diagnostic.,yes,undetermined,0,0,0,no,0.10748663902747564
104,apache-ant-1.7.0,DESIGN,// sorry - otherwise we will get a ClassCastException because the MockCache // is loaded by two different classloader ...,yes,undetermined,0,0,0,no,0.00518056787157977
105,apache-ant-1.7.0,DESIGN,"// ***HACK*** We ask the VM to create an instance // by voluntarily providing illegal arguments to force // the VM to run the class' static initializer, while // at the same time not running a valid constructor.",yes,undetermined,0,0,0,no,0.15071153321637945
106,apache-ant-1.7.0,DESIGN,"// Singleton for now, it may change ( per/classloader )",yes,undetermined,0,0,0,no,0.044881918142057685
107,apache-ant-1.7.0,DESIGN,// XXX - shouldn't this always return false in isolated mode?,yes,undetermined,0,0,0,no,0.2803558664176319
108,apache-ant-1.7.0,IMPLEMENTATION,//TO DO : delete the file if it is not a valid file.,yes,undetermined,0,0,0,no,0.0018849300656920132
109,apache-ant-1.7.0,IMPLEMENTATION,"/**
 * TODO:
 * comment field doesn't include all options yet
 */",yes,undetermined,0,0,0,yes,0.887399007168593
110,apache-ant-1.7.0,IMPLEMENTATION,//TO DO : delete the file if it is not a valid file.,yes,undetermined,0,0,0,no,0.0018849300656920132
111,apache-ant-1.7.0,IMPLEMENTATION,"/**
     * This method checks the timestamp on each file listed in the <code>
     * ejbFiles</code> and compares them to the timestamp on the <code>jarFile
     * </code>.  If the <code>jarFile</code>'s timestamp is more recent than
     * each EJB file, <code>true</code> is returned.  Otherwise, <code>false
     * </code> is returned.
     * TODO: find a way to check the manifest-file, that is found by naming convention
     *
     * @param ejbFiles Hashtable of EJB classes (and other) files that will be
     *                 added to the completed JAR file
     * @param jarFile  JAR file which will contain all of the EJB classes (and
     *                 other) files
     * @return         boolean indicating whether or not the <code>jarFile</code>
     *                 is up to date
     */",yes,undetermined,0,0,0,no,0.08162436310799584
112,apache-ant-1.7.0,IMPLEMENTATION,// Have to think about lazy initialization here...  JHM // comparator = new java.text.RuleBasedCollator();,yes,undetermined,0,0,0,no,0.01961292569452842
113,apache-ant-1.7.0,IMPLEMENTATION,"/**
 * TODO:
 * comment field doesn't include all options yet
 */",yes,undetermined,0,0,0,yes,0.887399007168593
114,apache-ant-1.7.0,IMPLEMENTATION,//TODO no methods yet for getClassname //TODO no method for newInstance using a reverse-classloader,yes,undetermined,0,0,0,yes,0.9999871622156005
115,apache-ant-1.7.0,IMPLEMENTATION,"/*
     * The displayName variable stores the value of the ""display-name"" element
     * from the standard EJB descriptor.  As a future enhancement to this task,
     * we may determine the name of the EJB JAR file using this display-name,
     * but this has not be implemented yet.
     */",yes,undetermined,0,0,0,no,0.0194535473835054
116,apache-ant-1.7.0,IMPLEMENTATION,"/**
 * An output stream that compresses into the BZip2 format (without the file
 * header chars) into another stream.

 * <p>The compression requires large amounts of memory. Thus you
 * should call the {@link #close() close()} method as soon as
 * possible, to force <tt>CBZip2OutputStream</tt> to release the
 * allocated memory.</p>
 *
 * <p>You can shrink the amount of allocated memory and maybe raise
 * the compression speed by choosing a lower blocksize, which in turn
 * may cause a lower compression ratio.  You can avoid unnecessary
 * memory allocation by avoiding using a blocksize which is bigger
 * than the size of the input. </p>
 *
 * <p>You can compute the memory usage for compressing by the
 * following formula:</p>
 * <pre>
 * <code>400k + (9 * blocksize)</code>.
 * </pre>
 * 
 * <p>To get the memory required for decompression by {@link
 * CBZip2InputStream CBZip2InputStream} use</p>
 * <pre>
 * <code>65k + (5 * blocksize)</code>.
 * </pre>
 *
 * <table width=""100%"" border=""1"">
 *  <colgroup>
 *    <col width=""33%"" />
 *    <col width=""33%"" />
 *    <col width=""33%"" />
 *  </colgroup>
 *  <tr>
 *    <th colspan=""3"">Memory usage by blocksize</th>
 *  </tr><tr>
 *    <th align=""right"">Blocksize</th>
 *    <th align=""right"">Compression<br>memory usage</th>
 *    <th align=""right"">Decompression<br>memory usage</th>
 *  </tr><tr>
 *    <td align=""right"">100k</td>
 *    <td align=""right"">1300k</td>
 *    <td align=""right""> 565k</td>
 *  </tr><tr>
 *    <td align=""right"">200k</td>
 *    <td align=""right"">2200k</td>
 *    <td align=""right"">1065k</td>
 *  </tr><tr>
 *    <td align=""right"">300k</td>
 *    <td align=""right"">3100k</td>
 *    <td align=""right"">1565k</td>
 *  </tr><tr>
 *    <td align=""right"">400k</td>
 *    <td align=""right"">4000k</td>
 *    <td align=""right"">2065k</td>
 *  </tr><tr>
 *    <td align=""right"">500k</td>
 *    <td align=""right"">4900k</td>
 *    <td align=""right"">2565k</td>
 *  </tr><tr>
 *    <td align=""right"">600k</td>
 *    <td align=""right"">5800k</td>
 *    <td align=""right"">3065k</td>
 *  </tr><tr>
 *    <td align=""right"">700k</td>
 *    <td align=""right"">6700k</td>
 *    <td align=""right"">3565k</td>
 *  </tr><tr>
 *    <td align=""right"">800k</td>
 *    <td align=""right"">7600k</td>
 *    <td align=""right"">4065k</td>
 *  </tr><tr>
 *    <td align=""right"">900k</td>
 *    <td align=""right"">8500k</td>
 *    <td align=""right"">4565k</td>
 *  </tr>
 * </table>
 *
 * <p>For decompression <tt>CBZip2InputStream</tt> allocates less
 * memory if the bzipped input is smaller than one block.</p>
 *
 * <p>Instances of this class are not threadsafe.</p>
 *
 * <p>
 * TODO:    Update to BZip2 1.0.1
 * </p>
 *
 */",yes,undetermined,0,0,0,no,0.05008630675986418
117,apache-ant-1.7.0,IMPLEMENTATION,// XXX - log an error?  throw an exception?,yes,undetermined,0,0,0,no,0.16763754999097322
118,apache-ant-1.7.0,IMPLEMENTATION,// TODO: allow user to request the system or no parent,yes,undetermined,0,0,0,yes,0.9999822768409499
119,apache-ant-1.7.0,IMPLEMENTATION,"//if there was any text before this, add it as a fragment //TODO, this check could be modified to go if pos>prev; //seems like this current version could stick empty strings //into the list",yes,undetermined,0,0,0,yes,0.9191228689574622
120,apache-ant-1.7.0,IMPLEMENTATION,// XXX add exceptions,yes,undetermined,0,0,0,no,0.23265591297567648
121,apache-ant-1.7.0,TEST,// @todo this is duplicating TestResult information. Only the time is not // part of the result. So we'd better derive a new class from TestResult // and deal with it. (SB),yes,undetermined,0,0,0,yes,0.984760568897922
122,apache-ant-1.7.0,TEST,// not sure whether this test is needed but cost nothing to put. // hope it will be reviewed by anybody competent,yes,undetermined,0,0,0,no,0.02513500209110489
123,apache-ant-1.7.0,TEST,"/**
 * TestCases for {@link XSLTProcess} task.
 * XXX merge with {@link XsltTest}?
 * @version 2003-08-05
 */",yes,undetermined,0,0,0,yes,0.5685613206367477
124,apache-ant-1.7.0,TEST,"// doesn't work: Depending on the compression engine used, // compressed bytes may differ. False errors would be // reported. // assertTrue(""File content mismatch"", // FILE_UTILS.contentEquals(project.resolveFile(""expected/asf-logo-huge.tar.bz2""), // project.resolveFile(""asf-logo-huge.tar.bz2"")));",yes,undetermined,0,0,0,no,0.07138812037774753
125,apache-ant-1.7.0,TEST,"// this is the wrong test if the remote OS is OpenVMS, // but there doesn't seem to be a way to detect it.",yes,undetermined,0,0,0,no,0.13002365923620174
126,apache-ant-1.7.0,TEST,"//process doesn't die properly under this combination, //thus test fails.  No workaround?",yes,undetermined,0,0,0,yes,0.8429486884930001
127,apache-ant-1.7.0,TEST,"// JUNIT3 test //assertEquals(error, JUnitTestRunner.FAILURES, runner.getRetCode()); //@fixme as of now does not report the original stacktrace. //assertTrue(error, error.indexOf(""thrown on purpose"") != -1);",yes,undetermined,0,0,0,no,0.5
128,apache-ant-1.7.0,TEST,"// The property is an id's thing -- either a property // or a path.  We need to make sure // that the object was created with the given id. // We don't have an adequate way of testing the actual // *value* of the Path object, though...",yes,undetermined,0,0,0,no,0.17466677171745884
129,apache-ant-1.7.0,TEST,//where oh where has my test case 3 gone?,yes,undetermined,0,0,0,no,0.003716113867744711
130,apache-ant-1.7.0,TEST,"/** Attribute names and values. While the XML spec doesn't require
     *  preserving the order ( AFAIK ), some ant tests do rely on the
     *  exact order. The following code is copied from AttributeImpl.
     *  We could also just use SAX2 Attributes and convert to SAX1 ( DOM
     *  attribute Nodes can also be stored in SAX2 Attributes )
     *  XXX under JDK 1.4 you can just use a LinkedHashMap for this purpose -jglick
     * The only exception to this order is the treatment of
     * refid. A number of datatypes check if refid is set
     * when other attributes are set. This check will not
     * work if the build script has the other attribute before
     * the ""refid"" attribute, so now (ANT 1.7) the refid
     * attribute will be processed first.
     */",yes,undetermined,0,0,0,no,0.34941954507855394
131,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// test a process that runs and failed,no,undetermined,0,0,0,no,0.0033690529609794067
132,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// ignore,no,undetermined,0,0,0,no,0.0005031121363423652
133,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// process should abort,no,undetermined,0,0,0,no,0.0006292540998089978
134,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// user:password@host:/path notation,no,undetermined,0,0,0,no,0.00728949447751268
135,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"/* 
         * @param event the build event that is being logged.
         */",no,undetermined,0,0,0,no,0.0531058395821267
136,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// only track progress for files larger than 100kb in verbose mode,no,undetermined,0,0,0,no,0.008432945196960412
137,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,// Element doesn't handle text content,no,undetermined,0,0,0,no,0.005189656714264809
138,apache-ant-1.7.0,WITHOUT_CLASSIFICATION,"// send ""C0644 filesize filename"", where filename should not include '/'",no,undetermined,0,0,0,no,8.53365761927946e-05
