,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
69,columba-1.4-src,DESIGN,// TODO: There's probably a better way to do this hack...,yes,undetermined,0,0,0,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699
70,columba-1.4-src,DESIGN,"/*TODO before inserting, find out if there's already a menu item
     * with the same action command. if so, replace it, otherwise insert new
     */",yes,undetermined,0,0,0,no,0.4626226260047229,no,0.4927195451567763,no,0.485420757303227,no,0.48820577164975076
71,columba-1.4-src,DESIGN,// TODO (@author fdietz): add import feature,yes,undetermined,0,0,0,yes,0.9957853948530824,yes,0.9962762547635424,yes,0.9963059589506281,yes,0.9965648745286786
72,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
73,columba-1.4-src,DESIGN,// TODO (@author hubms): implement custom menuitem renderer,yes,undetermined,0,0,0,yes,0.9974185780521387,yes,0.9974350563147827,yes,0.9974742271369121,yes,0.9999835003068562
74,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.99324747059716,yes,0.9949632555773438,yes,0.9950381090339016,yes,0.9953812243749103
75,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
76,columba-1.4-src,DESIGN,// real stupid recreation of whole menu model,yes,undetermined,0,0,0,no,0.3046324477635118,no,0.21128978409526294,no,0.20208723919408034,no,0.20220465204085744
77,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.99324747059716,yes,0.9949632555773438,yes,0.9950381090339016,yes,0.9953812243749103
78,columba-1.4-src,DESIGN,// TODO: throw IllegalArgumentException in case a variable == null,yes,undetermined,0,0,0,yes,0.8451928209310198,yes,0.8542959539423894,yes,0.8529009285724451,yes,0.8569227461629504
79,columba-1.4-src,DESIGN,//TODO (@author fdietz): associate help with button and root pane,yes,undetermined,0,0,0,yes,0.9771477578997423,yes,0.9930559391979963,yes,0.9931375149825948,yes,0.9935750663571019
80,columba-1.4-src,DESIGN,// FIXME -- This will most likely not work. //          You want the element removed if the contents are the same //          Not just if the element reference is the same.,yes,undetermined,0,0,0,yes,0.6720871379037524,yes,0.7223528431095046,yes,0.7199891402028532,yes,0.7255844795658026
81,columba-1.4-src,DESIGN,"// // @author: fdietz // using shutdown-manager is wrong here, because this // automatically also calls the FrameManager, which  // also starts a second shutdown thread // -> This leads into two parallel shutdown thread which // -> is why sometimes config-files, etc. get messed up //        ",yes,undetermined,0,0,0,no,0.18377430031623881,no,0.11431450935917864,no,0.10708411353656515,no,0.10524196177238739
82,columba-1.4-src,DESIGN,// @author fdietz: hackish way of creating a search toolbar //JToolBar searchToolBar = new ExtendableToolBar();,yes,undetermined,0,0,0,no,0.2635515313512622,no,0.18864626317816446,no,0.17902963740326075,no,0.1781394338382396
83,columba-1.4-src,DESIGN,"/**
 * A Command uses the information provided from {@link DefaultCommandReference}
 * to execute itself.
 * <p>
 * TODO: remove IFrameMediator dependency
 * 
 * @author Timo Stich <tstich@users.sourceforge.net>
 */",yes,undetermined,0,0,0,yes,0.9753062107228891,yes,0.9930450581310435,yes,0.9931326551696904,yes,0.9935679456680327
84,columba-1.4-src,DESIGN,"// manually rewrite the connection url, because // if there is no rewrite the database files are created // in the starting directory, we don't want that!",yes,undetermined,0,0,0,no,0.002419641429430612,yes,0.9930336772002084,yes,0.9931361048988101,yes,0.99356906617109
85,columba-1.4-src,DESIGN,// TODO: fix updateActions //enableActions(getCurrentOwner());,yes,undetermined,0,0,0,yes,0.9974326293676131,yes,0.9999906707122086,yes,0.9999911396366227,yes,0.9999924485920415
86,columba-1.4-src,DESIGN,// TODO: @author hubms check what is neccessary // remove old filters // searchFolder.getFilter().getFilterRule().removeAll(); // add filter criteria // searchFolder.getFilter().getFilterRule().add(c);,yes,undetermined,0,0,0,yes,0.9552238873355996,yes,0.9930323353527474,yes,0.9931486852600308,yes,0.9935621515397176
87,columba-1.4-src,DESIGN,//TODO Let the AttachmentViewer get the focus so that this works,yes,undetermined,0,0,0,yes,0.9750841387257507,yes,0.9930313045934742,yes,0.9931300867118329,yes,0.9935604789652548
88,columba-1.4-src,DESIGN,//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,yes,undetermined,0,0,0,yes,0.9967906687308697,yes,0.9950771763041022,yes,0.9951175617733982,yes,0.9954419455339695
89,columba-1.4-src,DESIGN,"// TODO (@author fdietz): add central place, which keeps a list of all possible //       colors, and provides a custom color configuration possibility",yes,undetermined,0,0,0,yes,0.6740916381987248,yes,0.6406131091475552,yes,0.6323280753576135,yes,0.6371389160557922
90,columba-1.4-src,DESIGN,// @TODO dont use deprecated method,yes,undetermined,0,0,0,yes,0.9899045665877576,yes,0.9930449868632404,yes,0.9931382621806537,yes,0.9935673937455203
91,columba-1.4-src,DESIGN,// TODO (@author fdietz): implement custom menuitem renderer,yes,undetermined,0,0,0,yes,0.9974185780521387,yes,0.9974350563147827,yes,0.9974742271369121,yes,0.9999835003068562
92,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
93,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
94,columba-1.4-src,DESIGN,"// FIXME (@author fdietz): Do we need this implementation in a TempFolder? // If not, just put an empty method here, just like in VirtualFolder.",yes,undetermined,0,0,0,yes,0.9999976824893986,yes,0.9999984670574626,yes,0.9999986312623909,yes,0.9999988432502782
95,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
96,columba-1.4-src,DESIGN,// TODO Ristretto should handle the logging of streams in another // way.,yes,undetermined,0,0,0,yes,0.9944828199737177,yes,0.9965187204025509,yes,0.9966808375463903,yes,0.9969136755509928
97,columba-1.4-src,DESIGN,"// TODO (@author fdietz): All this code for creating a new // IMAPRootFolder should // be moved to a FolderFactory // -> this way ""path"" would be handled in the factory, too // parent directory for mail folders // for example: "".columba/mail/"" // String path = // MailConfig.getInstance().getConfigDirectory().getPath();",yes,undetermined,0,0,0,yes,0.9496134216256088,yes,0.9930475200463341,yes,0.9931288444398501,yes,0.993584729095933
98,columba-1.4-src,DESIGN,// turn of focus stealing (workaround should be removed in the // future!),yes,undetermined,0,0,0,yes,0.8149298095584868,yes,0.7568051866283331,yes,0.753161356595068,yes,0.7577718069755905
99,columba-1.4-src,DESIGN,"// wait, if there is an active transaction // TODO @author hubms retrycount!",yes,undetermined,0,0,0,yes,0.9301242000514369,yes,0.993037866862638,yes,0.993132154047673,yes,0.9935686496731907
100,columba-1.4-src,DESIGN,"/**
	 * this regular expression should cover anything from a@a.pt or a@a.com to
	 * a@a.info. Permits usage of invalid top domains though.
	 * <p>
	 * [bug] fdietz: added ""."" and ""-"" as regular characters
	 * (example:mail@toplevel.mail.de)
	 * <p>
	 * TODO: see if we can replace the matching code with Ristretto stuff
	 *
	 */",yes,undetermined,0,0,0,yes,0.9035358163693782,yes,0.9930374199062862,yes,0.993138533952802,yes,0.9935748274720075
101,columba-1.4-src,DESIGN,"// @author: fdietz // This is a workaround. Generally, the contact dialog editor // should ensure that all necessary fields are available // ",yes,undetermined,0,0,0,yes,0.8808765510358126,yes,0.8667323869824799,yes,0.8671336985709144,yes,0.8712498888147107
102,columba-1.4-src,DESIGN,// TODO: replace view with more detailed info view,yes,undetermined,0,0,0,yes,0.9533717264140853,yes,0.9930354943224303,yes,0.9931359949984386,yes,0.9935651976109813
103,columba-1.4-src,DESIGN,"// TODO we should check if we need an vector or better another list // implementation; checking also, if the list // must be syncronized or not (performance)",yes,undetermined,0,0,0,yes,0.9697336926933608,yes,0.9930560402956644,yes,0.9931254472192715,yes,0.9935702613708711
104,columba-1.4-src,DESIGN,// FIXME is this correct for,yes,undetermined,0,0,0,yes,0.9999838313962006,yes,0.9999897369981525,yes,0.9999904696300431,yes,0.999991885879454
105,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
106,columba-1.4-src,DESIGN,//TODO externalize string //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9951245806263425,yes,0.9961431753385934,yes,0.9961972997124489,yes,0.9964654950444068
107,columba-1.4-src,DESIGN,// TODO: multiplicity checks,yes,undetermined,0,0,0,yes,0.9721106821249627,yes,0.9930532588340903,yes,0.9931399508018823,yes,0.9935678179596327
108,columba-1.4-src,DESIGN,"// TODO (@author fdietz): until we can get all the settings update // immediately // we just open a message box, telling the user to restart",yes,undetermined,0,0,0,yes,0.7430460820946926,yes,0.7513122679826095,yes,0.7408549899282788,yes,0.745216796955951
109,columba-1.4-src,DESIGN,// TODO: real IM status here,yes,undetermined,0,0,0,yes,0.9913399540016724,yes,0.9930490203715223,yes,0.9931283132520459,yes,0.9935751935468085
110,columba-1.4-src,DESIGN,"// FIXME: should we align the menu to the left instead? // menu.show(b, b.getWidth() - menu.getWidth(), b.getHeight());",yes,undetermined,0,0,0,yes,0.6582813880277092,yes,0.6835390764456645,yes,0.6807292433875958,yes,0.6853698890697575
111,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
112,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.9999999155141408,yes,0.9999998806803654,yes,0.9999998883256331,yes,0.9999999096046969
113,columba-1.4-src,DESIGN,"// @author: tstich // Its better to call the Shutdownmanager // since the above is called automatically from it. // ShutdownManager is modified to allow one shutdown // call only, so we never should have multi-shutdown // problems again.",yes,undetermined,0,0,0,no,0.24371824647490645,no,0.18970097176056097,no,0.17877528055056763,no,0.17896226319627404
114,columba-1.4-src,DESIGN,/* TODO should come up with a better name for the menu item */,yes,undetermined,0,0,0,yes,0.999992647112676,yes,0.9999938065961852,yes,0.9999941400700239,yes,0.9999950592116323
115,columba-1.4-src,DESIGN,// TODO: throw IllegalArgumentException in case a variable == null,yes,undetermined,0,0,0,yes,0.8451928209310198,yes,0.8542959539423894,yes,0.8529009285724451,yes,0.8569227461629504
116,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.99324747059716,yes,0.9949632555773438,yes,0.9950381090339016,yes,0.9953812243749103
117,columba-1.4-src,DESIGN,// TODO: use UndoableEditEvent to make this really work,yes,undetermined,0,0,0,yes,0.9999995928532542,yes,0.9999997718060187,yes,0.9999997922889089,yes,0.9999998295688141
118,columba-1.4-src,DESIGN,// TODO (@author fdietz): add export feature,yes,undetermined,0,0,0,yes,0.992899165615271,yes,0.9936107054140296,yes,0.9936365797361882,yes,0.9940485095101643
119,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.99324747059716,yes,0.9949632555773438,yes,0.9950381090339016,yes,0.9953812243749103
120,columba-1.4-src,DESIGN,"// Since Columba is doing its own logging handlers, we should not // use handlers in the parent logger.",yes,undetermined,0,0,0,no,0.017945053739970098,yes,0.9930442292099263,yes,0.9931429305260627,yes,0.9935676507422312
