2019-01-29 17:06:46,626 - INFO - rig - jEdit-4.2
2019-01-29 17:06:49,358 - INFO - ensemble - ++++NEW CLF++++ ENSEMBLE_DT
2019-01-29 17:06:49,864 - INFO - ensemble - 174, 1720
2019-01-29 17:06:49,867 - INFO - ensemble - 174, 1730
2019-01-29 17:06:49,870 - INFO - ensemble - 174, 1740
2019-01-29 17:06:49,874 - INFO - ensemble - 174, 1750
2019-01-29 17:06:49,877 - INFO - ensemble - 174, 1760
2019-01-29 17:06:49,880 - INFO - ensemble - 174, 1770
2019-01-29 17:06:49,882 - INFO - ensemble - 174, 1780
2019-01-29 17:06:49,886 - INFO - ensemble - 174, 1790
2019-01-29 17:06:49,889 - INFO - ensemble - 174, 1800
2019-01-29 17:06:49,892 - INFO - ensemble - 174, 1810
2019-01-29 17:06:49,895 - INFO - ensemble - 174, 1820
2019-01-29 17:06:49,898 - INFO - ensemble - 175, 1830
2019-01-29 17:06:49,901 - INFO - ensemble - 175, 1840
2019-01-29 17:06:49,904 - INFO - ensemble - 175, 1850
2019-01-29 17:06:49,907 - INFO - ensemble - 175, 1860
2019-01-29 17:06:49,910 - INFO - ensemble - 175, 1870
2019-01-29 17:06:49,913 - INFO - ensemble - 175, 1880
2019-01-29 17:06:49,916 - INFO - ensemble - 175, 1890
2019-01-29 17:06:49,918 - INFO - ensemble - 175, 1900
2019-01-29 17:06:49,922 - INFO - ensemble - 175, 1910
2019-01-29 17:06:49,925 - INFO - ensemble - 175, 1920
2019-01-29 17:06:49,928 - INFO - ensemble - 175, 1930
2019-01-29 17:06:49,930 - INFO - ensemble - 175, 1940
2019-01-29 17:06:49,933 - INFO - ensemble - 175, 1950
2019-01-29 17:06:49,936 - INFO - ensemble - 175, 1960
2019-01-29 17:06:49,939 - INFO - ensemble - 175, 1970
2019-01-29 17:06:49,943 - INFO - ensemble - 175, 1980
2019-01-29 17:06:49,948 - INFO - ensemble - 175, 1990
2019-01-29 17:06:49,951 - INFO - ensemble - 175, 2000
2019-01-29 17:06:49,954 - INFO - ensemble - 176, 2010
2019-01-29 17:06:49,955 - INFO - ensemble - 176, 2020
2019-01-29 17:06:49,958 - INFO - ensemble - 176, 2030
2019-01-29 17:06:49,960 - INFO - ensemble - 176, 2040
2019-01-29 17:06:49,960 - INFO - ensemble - 176, 2050
2019-01-29 17:06:49,960 - INFO - ensemble - 176, 2060
2019-01-29 17:06:49,968 - INFO - ensemble - 176, 2070
2019-01-29 17:06:49,970 - INFO - ensemble - 178, 2080
2019-01-29 17:06:49,970 - INFO - ensemble - 178, 2090
2019-01-29 17:06:49,970 - INFO - ensemble - 178, 2100
2019-01-29 17:06:49,978 - INFO - ensemble - 178, 2110
2019-01-29 17:06:49,980 - INFO - ensemble - 178, 2120
2019-01-29 17:06:49,980 - INFO - ensemble - 179, 2130
2019-01-29 17:06:49,980 - INFO - ensemble - 179, 2140
2019-01-29 17:06:49,989 - INFO - ensemble - 179, 2150
2019-01-29 17:06:49,991 - INFO - ensemble - 179, 2160
2019-01-29 17:06:49,991 - INFO - ensemble - 179, 2170
2019-01-29 17:06:49,991 - INFO - ensemble - 179, 2180
2019-01-29 17:06:50,000 - INFO - ensemble - 179, 2190
2019-01-29 17:06:50,003 - INFO - ensemble - 179, 2200
2019-01-29 17:06:50,006 - INFO - ensemble - 179, 2210
2019-01-29 17:06:50,009 - INFO - ensemble - 179, 2220
2019-01-29 17:06:50,011 - INFO - ensemble - 179, 2230
2019-01-29 17:06:50,011 - INFO - ensemble - 179, 2240
2019-01-29 17:06:50,011 - INFO - ensemble - 179, 2250
2019-01-29 17:06:50,021 - INFO - ensemble - 179, 2260
2019-01-29 17:06:50,021 - INFO - ensemble - 179, 2270
2019-01-29 17:06:50,021 - INFO - ensemble - 180, 2280
2019-01-29 17:06:50,031 - INFO - ensemble - 180, 2290
2019-01-29 17:06:50,031 - INFO - ensemble - 180, 2300
2019-01-29 17:06:50,031 - INFO - ensemble - 181, 2310
2019-01-29 17:06:50,039 - INFO - ensemble - 181, 2320
2019-01-29 17:06:50,041 - INFO - ensemble - 181, 2330
2019-01-29 17:06:50,041 - INFO - ensemble - 181, 2340
2019-01-29 17:06:50,049 - INFO - ensemble - 181, 2350
2019-01-29 17:06:50,051 - INFO - ensemble - 181, 2360
2019-01-29 17:06:50,051 - INFO - ensemble - 181, 2370
2019-01-29 17:06:50,051 - INFO - ensemble - 181, 2380
2019-01-29 17:06:50,060 - INFO - ensemble - 181, 2390
2019-01-29 17:06:50,060 - INFO - ensemble - 181, 2400
2019-01-29 17:06:50,060 - INFO - ensemble - 181, 2410
2019-01-29 17:06:50,060 - INFO - ensemble - 181, 2420
2019-01-29 17:06:50,070 - INFO - ensemble - 181, 2430
2019-01-29 17:06:50,072 - INFO - ensemble - 181, 2440
2019-01-29 17:06:50,072 - INFO - ensemble - 181, 2450
2019-01-29 17:06:50,072 - INFO - ensemble - 181, 2460
2019-01-29 17:06:50,080 - INFO - ensemble - 181, 2470
2019-01-29 17:06:50,080 - INFO - ensemble - 181, 2480
2019-01-29 17:06:50,080 - INFO - ensemble - 181, 2490
2019-01-29 17:06:50,080 - INFO - ensemble - 181, 2500
2019-01-29 17:06:50,092 - INFO - ensemble - 181, 2510
2019-01-29 17:06:50,092 - INFO - ensemble - 181, 2520
2019-01-29 17:06:50,092 - INFO - ensemble - 181, 2530
2019-01-29 17:06:50,092 - INFO - ensemble - 181, 2540
2019-01-29 17:06:50,102 - INFO - ensemble - 181, 2550
2019-01-29 17:06:50,102 - INFO - ensemble - 181, 2560
2019-01-29 17:06:50,102 - INFO - ensemble - 181, 2570
2019-01-29 17:06:50,102 - INFO - ensemble - 181, 2580
2019-01-29 17:06:50,112 - INFO - ensemble - 182, 2590
2019-01-29 17:06:50,112 - INFO - ensemble - 182, 2600
2019-01-29 17:06:50,112 - INFO - ensemble - 182, 2610
2019-01-29 17:06:50,120 - INFO - ensemble - 182, 2620
2019-01-29 17:06:50,122 - INFO - ensemble - 182, 2630
2019-01-29 17:06:50,122 - INFO - ensemble - 182, 2640
2019-01-29 17:06:50,122 - INFO - ensemble - 182, 2650
2019-01-29 17:06:50,130 - INFO - ensemble - 183, 2660
2019-01-29 17:06:50,132 - INFO - ensemble - 183, 2670
2019-01-29 17:06:50,132 - INFO - ensemble - 183, 2680
2019-01-29 17:06:50,132 - INFO - ensemble - 183, 2690
2019-01-29 17:06:50,140 - INFO - ensemble - 183, 2700
2019-01-29 17:06:50,142 - INFO - ensemble - 184, 2710
2019-01-29 17:06:50,142 - INFO - ensemble - 184, 2720
2019-01-29 17:06:50,142 - INFO - ensemble - 184, 2730
2019-01-29 17:06:50,152 - INFO - ensemble - 184, 2740
2019-01-29 17:06:50,152 - INFO - ensemble - 184, 2750
2019-01-29 17:06:50,152 - INFO - ensemble - 184, 2760
2019-01-29 17:06:50,160 - INFO - ensemble - 184, 2770
2019-01-29 17:06:50,163 - INFO - ensemble - 184, 2780
2019-01-29 17:06:50,163 - INFO - ensemble - 184, 2790
2019-01-29 17:06:50,163 - INFO - ensemble - 184, 2800
2019-01-29 17:06:50,171 - INFO - ensemble - 184, 2810
2019-01-29 17:06:50,173 - INFO - ensemble - 184, 2820
2019-01-29 17:06:50,173 - INFO - ensemble - 184, 2830
2019-01-29 17:06:50,173 - INFO - ensemble - 184, 2840
2019-01-29 17:06:50,181 - INFO - ensemble - 184, 2850
2019-01-29 17:06:50,183 - INFO - ensemble - 184, 2860
2019-01-29 17:06:50,183 - INFO - ensemble - 184, 2870
2019-01-29 17:06:50,183 - INFO - ensemble - 184, 2880
2019-01-29 17:06:50,191 - INFO - ensemble - 184, 2890
2019-01-29 17:06:50,193 - INFO - ensemble - 184, 2900
2019-01-29 17:06:50,193 - INFO - ensemble - 184, 2910
2019-01-29 17:06:50,200 - INFO - ensemble - 184, 2920
2019-01-29 17:06:50,203 - INFO - ensemble - 184, 2930
2019-01-29 17:06:50,207 - INFO - ensemble - 184, 2940
2019-01-29 17:06:50,212 - INFO - ensemble - 184, 2950
2019-01-29 17:06:50,216 - INFO - ensemble - 184, 2960
2019-01-29 17:06:50,219 - INFO - ensemble - 184, 2970
2019-01-29 17:06:50,222 - INFO - ensemble - 184, 2980
2019-01-29 17:06:50,225 - INFO - ensemble - 185, 2990
2019-01-29 17:06:50,228 - INFO - ensemble - 185, 3000
2019-01-29 17:06:50,231 - INFO - ensemble - 185, 3010
2019-01-29 17:06:50,234 - INFO - ensemble - 185, 3020
2019-01-29 17:06:50,238 - INFO - ensemble - 185, 3030
2019-01-29 17:06:50,241 - INFO - ensemble - 186, 3040
2019-01-29 17:06:50,244 - INFO - ensemble - 186, 3050
2019-01-29 17:06:50,247 - INFO - ensemble - 186, 3060
2019-01-29 17:06:50,250 - INFO - ensemble - 186, 3070
2019-01-29 17:06:50,253 - INFO - ensemble - 186, 3080
2019-01-29 17:06:50,256 - INFO - ensemble - 186, 3090
2019-01-29 17:06:50,259 - INFO - ensemble - 186, 3100
2019-01-29 17:06:50,262 - INFO - ensemble - 186, 3110
2019-01-29 17:06:50,265 - INFO - ensemble - 186, 3120
2019-01-29 17:06:50,268 - INFO - ensemble - 186, 3130
2019-01-29 17:06:50,271 - INFO - ensemble - 186, 3140
2019-01-29 17:06:50,273 - INFO - ensemble - 186, 3150
2019-01-29 17:06:50,273 - INFO - ensemble - 186, 3160
2019-01-29 17:06:50,273 - INFO - ensemble - 186, 3170
2019-01-29 17:06:50,281 - INFO - ensemble - 186, 3180
2019-01-29 17:06:50,283 - INFO - ensemble - 186, 3190
2019-01-29 17:06:50,283 - INFO - ensemble - 186, 3200
2019-01-29 17:06:50,283 - INFO - ensemble - 186, 3210
2019-01-29 17:06:50,291 - INFO - ensemble - 186, 3220
2019-01-29 17:06:50,293 - INFO - ensemble - 186, 3230
2019-01-29 17:06:50,293 - INFO - ensemble - 186, 3240
2019-01-29 17:06:50,302 - INFO - ensemble - 186, 3250
2019-01-29 17:06:50,304 - INFO - ensemble - 187, 3260
2019-01-29 17:06:50,304 - INFO - ensemble - 187, 3270
2019-01-29 17:06:50,304 - INFO - ensemble - 187, 3280
2019-01-29 17:06:50,312 - INFO - ensemble - 187, 3290
2019-01-29 17:06:50,314 - INFO - ensemble - 187, 3300
2019-01-29 17:06:50,314 - INFO - ensemble - 187, 3310
2019-01-29 17:06:50,314 - INFO - ensemble - 187, 3320
2019-01-29 17:06:50,322 - INFO - ensemble - 187, 3330
2019-01-29 17:06:50,322 - INFO - ensemble - 188, 3340
2019-01-29 17:06:50,322 - INFO - ensemble - 188, 3350
2019-01-29 17:06:50,322 - INFO - ensemble - 188, 3360
2019-01-29 17:06:50,334 - INFO - ensemble - 188, 3370
2019-01-29 17:06:50,337 - INFO - ensemble - 188, 3380
2019-01-29 17:06:50,339 - INFO - ensemble - 188, 3390
2019-01-29 17:06:50,343 - INFO - ensemble - 188, 3400
2019-01-29 17:06:50,345 - INFO - ensemble - 188, 3410
2019-01-29 17:06:50,348 - INFO - ensemble - 188, 3420
2019-01-29 17:06:50,351 - INFO - ensemble - 188, 3430
2019-01-29 17:06:50,354 - INFO - ensemble - 188, 3440
2019-01-29 17:06:50,357 - INFO - ensemble - 188, 3450
2019-01-29 17:06:50,360 - INFO - ensemble - 188, 3460
2019-01-29 17:06:50,363 - INFO - ensemble - 188, 3470
2019-01-29 17:06:50,365 - INFO - ensemble - 188, 3480
2019-01-29 17:06:50,368 - INFO - ensemble - 188, 3490
2019-01-29 17:06:50,371 - INFO - ensemble - 188, 3500
2019-01-29 17:06:50,373 - INFO - ensemble - 188, 3510
2019-01-29 17:06:50,375 - INFO - ensemble - 188, 3520
2019-01-29 17:06:50,375 - INFO - ensemble - 188, 3530
2019-01-29 17:06:50,375 - INFO - ensemble - 188, 3540
2019-01-29 17:06:50,384 - INFO - ensemble - 188, 3550
2019-01-29 17:06:50,384 - INFO - ensemble - 188, 3560
2019-01-29 17:06:50,384 - INFO - ensemble - 188, 3570
2019-01-29 17:06:50,384 - INFO - ensemble - 188, 3580
2019-01-29 17:06:50,394 - INFO - ensemble - 189, 3590
2019-01-29 17:06:50,394 - INFO - ensemble - 189, 3600
2019-01-29 17:06:50,394 - INFO - ensemble - 189, 3610
2019-01-29 17:06:50,403 - INFO - ensemble - 189, 3620
2019-01-29 17:06:50,405 - INFO - ensemble - 189, 3630
2019-01-29 17:06:50,405 - INFO - ensemble - 189, 3640
2019-01-29 17:06:50,405 - INFO - ensemble - 189, 3650
2019-01-29 17:06:50,415 - INFO - ensemble - 189, 3660
2019-01-29 17:06:50,415 - INFO - ensemble - 189, 3670
2019-01-29 17:06:50,415 - INFO - ensemble - 189, 3680
2019-01-29 17:06:50,423 - INFO - ensemble - 189, 3690
2019-01-29 17:06:50,425 - INFO - ensemble - 189, 3700
2019-01-29 17:06:50,425 - INFO - ensemble - 189, 3710
2019-01-29 17:06:50,425 - INFO - ensemble - 189, 3720
2019-01-29 17:06:50,435 - INFO - ensemble - 189, 3730
2019-01-29 17:06:50,435 - INFO - ensemble - 189, 3740
2019-01-29 17:06:50,435 - INFO - ensemble - 189, 3750
2019-01-29 17:06:50,443 - INFO - ensemble - 189, 3760
2019-01-29 17:06:50,445 - INFO - ensemble - 191, 3770
2019-01-29 17:06:50,445 - INFO - ensemble - 191, 3780
2019-01-29 17:06:50,445 - INFO - ensemble - 192, 3790
2019-01-29 17:06:50,453 - INFO - ensemble - 192, 3800
2019-01-29 17:06:50,456 - INFO - ensemble - 192, 3810
2019-01-29 17:06:50,456 - INFO - ensemble - 192, 3820
2019-01-29 17:06:50,456 - INFO - ensemble - 192, 3830
2019-01-29 17:06:50,466 - INFO - ensemble - 192, 3840
2019-01-29 17:06:50,466 - INFO - ensemble - 192, 3850
2019-01-29 17:06:50,466 - INFO - ensemble - 193, 3860
2019-01-29 17:06:50,466 - INFO - ensemble - 193, 3870
2019-01-29 17:06:50,476 - INFO - ensemble - 193, 3880
2019-01-29 17:06:50,476 - INFO - ensemble - 193, 3890
2019-01-29 17:06:50,476 - INFO - ensemble - 193, 3900
2019-01-29 17:06:50,484 - INFO - ensemble - 193, 3910
2019-01-29 17:06:50,486 - INFO - ensemble - 193, 3920
2019-01-29 17:06:50,486 - INFO - ensemble - 193, 3930
2019-01-29 17:06:50,486 - INFO - ensemble - 193, 3940
2019-01-29 17:06:50,496 - INFO - ensemble - 193, 3950
2019-01-29 17:06:50,496 - INFO - ensemble - 193, 3960
2019-01-29 17:06:50,496 - INFO - ensemble - 193, 3970
2019-01-29 17:06:50,504 - INFO - ensemble - 193, 3980
2019-01-29 17:06:50,506 - INFO - ensemble - 194, 3990
2019-01-29 17:06:50,506 - INFO - ensemble - 194, 4000
2019-01-29 17:06:50,506 - INFO - ensemble - 194, 4010
2019-01-29 17:06:50,514 - INFO - ensemble - 194, 4020
2019-01-29 17:06:50,517 - INFO - ensemble - 194, 4030
2019-01-29 17:06:50,517 - INFO - ensemble - 194, 4040
2019-01-29 17:06:50,517 - INFO - ensemble - 194, 4050
2019-01-29 17:06:50,525 - INFO - ensemble - 194, 4060
2019-01-29 17:06:50,527 - INFO - ensemble - 195, 4070
2019-01-29 17:06:50,527 - INFO - ensemble - 195, 4080
2019-01-29 17:06:50,527 - INFO - ensemble - 195, 4090
2019-01-29 17:06:50,537 - INFO - ensemble - 195, 4100
2019-01-29 17:06:50,537 - INFO - ensemble - 195, 4110
2019-01-29 17:06:50,537 - INFO - ensemble - 195, 4120
2019-01-29 17:06:50,545 - INFO - ensemble - 195, 4130
2019-01-29 17:06:50,547 - INFO - ensemble - 195, 4140
2019-01-29 17:06:50,547 - INFO - ensemble - 195, 4150
2019-01-29 17:06:50,547 - INFO - ensemble - 195, 4160
2019-01-29 17:06:50,557 - INFO - ensemble - 195, 4170
2019-01-29 17:06:50,557 - INFO - ensemble - 195, 4180
2019-01-29 17:06:50,557 - INFO - ensemble - 195, 4190
2019-01-29 17:06:50,565 - INFO - ensemble - 195, 4200
2019-01-29 17:06:50,567 - INFO - ensemble - 195, 4210
2019-01-29 17:06:50,567 - INFO - ensemble - 195, 4220
2019-01-29 17:06:50,567 - INFO - ensemble - 195, 4230
2019-01-29 17:06:50,576 - INFO - ensemble - 195, 4240
2019-01-29 17:06:50,578 - INFO - ensemble - 195, 4250
2019-01-29 17:06:50,578 - INFO - ensemble - 195, 4260
2019-01-29 17:06:50,578 - INFO - ensemble - 195, 4270
2019-01-29 17:06:50,588 - INFO - ensemble - 195, 4280
2019-01-29 17:06:50,588 - INFO - ensemble - 195, 4290
2019-01-29 17:06:50,588 - INFO - ensemble - 195, 4300
2019-01-29 17:06:50,596 - INFO - ensemble - 195, 4310
2019-01-29 17:06:50,598 - INFO - ensemble - 195, 4320
2019-01-29 17:06:50,598 - INFO - ensemble - 195, 4330
2019-01-29 17:06:50,598 - INFO - ensemble - 195, 4340
2019-01-29 17:06:50,606 - INFO - ensemble - 195, 4350
