,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba
59,apache-jmeter-2.10,DESIGN,"/*
         * Does the system support UNC paths? If so, may need to fix them up
         * later
         */",yes,undetermined,0,0,0,no,0.1958337507512412,yes,0.554717269977372,yes,0.5645322729397954,yes,0.5597040402944718,yes,0.5590000809230862,yes,0.5533441539681306,yes,0.5626857916766176
60,apache-jmeter-2.10,DESIGN,// Not used,yes,undetermined,0,0,0,no,0.5276089423291295,no,0.43630406317740744,yes,0.7127315592239307,yes,0.7203788670564908,yes,0.7408226021167377,yes,0.7343397601299148,yes,0.7513075620162447
61,apache-jmeter-2.10,DESIGN,// TODO should this be indeterminate? // TODO should this be indeterminate? //$NON-NLS-1$ //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9911460443470579,yes,0.9924597543906448,yes,0.9930095232506326,yes,0.9930598948070007,yes,0.9938612382977605,yes,0.993778408539111,yes,0.9946243697544856
62,apache-jmeter-2.10,DESIGN,// hack to skip processing,yes,undetermined,0,0,0,yes,0.9963932091530989,yes,0.9974673178523887,yes,0.9999865986184667,yes,0.9999886468663637,yes,0.9999915241879269,yes,0.999992139737902,yes,0.9999944475363405
63,apache-jmeter-2.10,DESIGN,// TODO should we allow null for non-primitive types?,yes,undetermined,0,0,0,yes,0.9942423973255885,yes,0.9967517557961639,yes,0.9972414343505178,yes,0.9974701690193222,yes,0.9999852248566318,yes,0.9999854121803452,yes,0.999989874437969
64,apache-jmeter-2.10,DESIGN,// TODO - not sure this is the best method,yes,undetermined,0,0,0,yes,0.9999999289901571,yes,0.999999969759327,yes,0.9999999777919275,yes,0.9999999833261259,yes,0.9999999890586704,yes,0.999999990499956,yes,0.9999999944284411
65,apache-jmeter-2.10,DESIGN,// TODO - is this needed?,yes,undetermined,0,0,0,yes,0.9999999999840101,yes,0.9999999999912224,yes,0.999999999994521,yes,0.9999999999956488,yes,0.9999999999975996,yes,0.9999999999971513,yes,0.999999999998455
66,apache-jmeter-2.10,DESIGN,// TODO - should we call start() and stop()?,yes,undetermined,0,0,0,yes,0.9945687903763514,yes,0.9952140615951492,yes,0.9956940293685789,yes,0.9959360194820275,yes,0.996416359907421,yes,0.9964546179037832,yes,0.9970198443004318
67,apache-jmeter-2.10,DESIGN,// Not used,yes,undetermined,0,0,0,no,0.5276089423291295,no,0.43630406317740744,yes,0.7127315592239307,yes,0.7203788670564908,yes,0.7408226021167377,yes,0.7343397601299148,yes,0.7513075620162447
68,apache-jmeter-2.10,DESIGN,"// TODO: I believe the following code (to the end of the method) is // obsolete, // since NamePanel no longer seems to be the GUI for any component:",yes,undetermined,0,0,0,yes,0.9056376915211451,yes,0.9876921917482181,yes,0.9881612038184502,yes,0.9887167901339339,yes,0.9898984183290163,yes,0.9898867061688851,yes,0.9910769378922952
69,apache-jmeter-2.10,DESIGN,// Method is broken anyway,yes,undetermined,0,0,0,yes,0.5725894207774859,yes,0.5585314091804735,yes,0.5411377617162592,yes,0.524973868701152,yes,0.5333946603594159,yes,0.5367563530692296,yes,0.5436838268183911
70,apache-jmeter-2.10,DESIGN,// TODO is this a sensible number? //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9964636061790888,yes,0.9999984836362379,yes,0.9999987627955459,yes,0.9999990144235338,yes,0.9999993202279341,yes,0.9999993132576471,yes,0.9999995341053101
71,apache-jmeter-2.10,DESIGN,// TODO work out how to search the XML pane,yes,undetermined,0,0,0,yes,0.9942913452619094,yes,0.9921207866996808,yes,0.9926259049716798,yes,0.993004327425074,yes,0.9938314821032945,yes,0.9937477530928136,yes,0.994583268932268
72,apache-jmeter-2.10,DESIGN,// TODO is this sensible?,yes,undetermined,0,0,0,yes,0.9999980613238508,yes,0.9999999853877473,yes,0.9999999894240132,yes,0.9999999922429809,yes,0.9999999951241826,yes,0.9999999952884504,yes,0.99999999703591
73,apache-jmeter-2.10,DESIGN,"// Should we return fragment as text, rather than text of fragment?",yes,undetermined,0,0,0,no,0.011592347320592888,yes,0.8987718717593012,yes,0.8985831509876805,yes,0.8984299247782974,yes,0.9039394616604879,yes,0.9898620639821059,yes,0.9910736489255395
74,apache-jmeter-2.10,DESIGN,"/*
         * Not clear what can cause this ? conflicting versions perhaps
         */",yes,undetermined,0,0,0,no,0.24169200339806324,no,0.22776750455915237,no,0.2118239847749866,no,0.15740908318707716,no,0.15536750517385176,no,0.15203062871884257,no,0.1512662394516962
75,apache-jmeter-2.10,DESIGN,//TODO replace with proper Exception // return with an error,yes,undetermined,0,0,0,yes,0.99333761904317,yes,0.988513026271331,yes,0.9898109381536078,yes,0.9903635989299636,yes,0.9914117439829188,yes,0.9911223513500133,yes,0.9921923201335063
76,apache-jmeter-2.10,DESIGN,//TODO: validate contentType for reasonable types?,yes,undetermined,0,0,0,yes,0.9686569326346465,yes,0.9876731302036375,yes,0.9881597287590245,yes,0.9886943574885492,yes,0.9899039970569784,yes,0.9898645508992819,yes,0.9910906588295496
77,apache-jmeter-2.10,DESIGN,"/*
     * Mask values for TEST_TYPE TODO: remove either MATCH or CONTAINS - they
     * are mutually exckusive
     */",yes,undetermined,0,0,0,yes,0.8025930928659603,yes,0.76995154404769,yes,0.7662700423038861,yes,0.7709698234710426,yes,0.7783601348174578,yes,0.7742924254280812,yes,0.7842330086778565
78,apache-jmeter-2.10,DESIGN,// TODO ought to be a FileChooser ...,yes,undetermined,0,0,0,yes,0.9838497387000686,yes,0.9876780647830734,yes,0.9881679562657125,yes,0.9887252595760833,yes,0.9898959232500989,yes,0.9898779130787041,yes,0.9910934974648212
79,apache-jmeter-2.10,DESIGN,// Allow JMeter to render frames (and relative images) // Must be done after setContentType [Why?],yes,undetermined,0,0,0,no,0.019545326083860823,yes,0.9876573186566675,yes,0.9881357142128777,yes,0.9886986467422272,yes,0.989893692876069,yes,0.9898771649584016,yes,0.9910869806643856
80,apache-jmeter-2.10,DESIGN,// TODO - is this used? (apart from test code),yes,undetermined,0,0,0,yes,0.9848233557631787,yes,0.9876571270844859,yes,0.9881498900645831,yes,0.9887008247289201,yes,0.989894429262429,yes,0.989871033760731,yes,0.9911043777537555
81,apache-jmeter-2.10,DESIGN,// TODO: should this be clearData()?,yes,undetermined,0,0,0,yes,0.9999997508427149,yes,0.999999794958991,yes,0.9999998524450081,yes,0.9999998686138439,yes,0.9999999099578465,yes,0.9999999120444415,yes,0.9999999446580468
82,apache-jmeter-2.10,DESIGN,"/**
     * Provide a description of this timer class.
     *
     * TODO: Is this ever used? I can't remember where. Remove if it isn't --
     * TODO: or obtain text from bean's displayName or shortDescription.
     *
     * @return the description of this timer class.
     */",yes,undetermined,0,0,0,yes,0.9933442523465582,yes,0.9938027252388348,yes,0.9939331973859484,yes,0.9938796108930709,yes,0.994547471886686,yes,0.9946405936009438,yes,0.9952207259235477
83,apache-jmeter-2.10,DESIGN,"/*
             * Provide dummy implementations to suppress download and display of
             * related resources: - FRAMEs - IMAGEs TODO create better dummy
             * displays TODO suppress LINK somehow
             */",yes,undetermined,0,0,0,yes,0.9768174820098853,yes,0.9876797674543061,yes,0.9881513173170491,yes,0.9887011594424843,yes,0.9899069532511018,yes,0.9898870021596523,yes,0.9910968395090353
84,apache-jmeter-2.10,DESIGN,// TODO should this be JTLSAVER? Only seems to be called by MonitorHealthVisualzer,yes,undetermined,0,0,0,yes,0.9946222688978339,yes,0.9939249664812443,yes,0.9938458730273739,yes,0.9944716528525934,yes,0.9951469399215518,yes,0.995243676982787,yes,0.9958175078670973
85,apache-jmeter-2.10,DESIGN,// TODO: Make the running indicator its own class instead of a JButton,yes,undetermined,0,0,0,yes,0.7776312224733185,yes,0.7465071316703789,yes,0.6058254006678095,yes,0.6071363674463194,yes,0.6198352243613572,yes,0.6196149355795021,yes,0.6429871309097028
86,apache-jmeter-2.10,DESIGN,"// If child of TransactionController is a ThroughputController and TPC does // not sample its children, then we will have this // TODO Should this be at warn level ?",yes,undetermined,0,0,0,yes,0.9909000885794047,yes,0.9894901346603411,yes,0.989427477490915,yes,0.9888413839286007,yes,0.9901330517761043,yes,0.9902193467399374,yes,0.9915095900054876
87,apache-jmeter-2.10,DESIGN,// $NON-NLS-1$ // so it agrees with above // TODO perhaps should share code with __time() function for this... // $NON-NLS-1$ $NON-NLS-2$ // $NON-NLS-1$ $NON-NLS-2$,yes,undetermined,0,0,0,yes,0.9523370524215894,yes,0.9876843403685084,yes,0.9881625143434568,yes,0.9886924326792795,yes,0.9899088649577016,yes,0.9898840242133524,yes,0.9911030384846905
88,apache-jmeter-2.10,DESIGN,// Hack to allow automated tests to find when test has ended //transient boolean testEnded = false;,yes,undetermined,0,0,0,yes,0.801191596909459,yes,0.8002614690129974,yes,0.824868095178299,yes,0.8259773329674581,yes,0.8327506589229328,yes,0.8228507048028189,yes,0.8310148330981616
89,apache-jmeter-2.10,DESIGN,// TODO could these be done earlier (or just once?),yes,undetermined,0,0,0,yes,0.9895943101950503,yes,0.9909576084482532,yes,0.9908399309166126,yes,0.99097606514364,yes,0.991981981525348,yes,0.9921796966635681,yes,0.9930627349548007
90,apache-jmeter-2.10,DESIGN,// Hack to resolve ModuleControllers in non GUI mode,yes,undetermined,0,0,0,yes,0.9927907970753109,yes,0.988031374920229,yes,0.9940995143637272,yes,0.9947423660442478,yes,0.9953828389758225,yes,0.9954770493675754,yes,0.9960991799645793
91,apache-jmeter-2.10,DESIGN,// add a system property so samplers can check to see if JMeter // is running in NonGui mode // $NON-NLS-1$ // TODO - why does it create a new instance?,yes,undetermined,0,0,0,yes,0.9692253359500917,yes,0.9876641637575964,yes,0.9881396974948605,yes,0.9887018311010574,yes,0.9898845890984105,yes,0.9898733589620609,yes,0.9910831738554345
