,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba
41,columba-1.4-src,DESIGN,"// TODO (@author waffel): encrypt AND sign dosN#t work. The message is // always only // encrypted. We need a function that knows, here // is an encrypted AND signed Message. Thus first encyrpt and then // verifySign the message // if this message is signed/encrypted we have to use // GnuPG to extract the decrypted bodypart // - multipart/encrypted // - multipart/signed",yes,undetermined,0,0,0,yes,0.636282575801731,no,0.5612342724046344,no,0.5499755005867513,no,0.5522384644499196
42,columba-1.4-src,DESIGN,"/**
     * Transforms urls into HTML just as substituteURL(String),
     * but tries to ignore urls, which are already links, if the ignore
     * links flag is set.
     * <br>
     * This extended functionality is necessary when parsing a text which
     * is already (partly) html.
     * <br>
     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??
     *
     * @param         s                                input text
     * @param        ignoreLinks                if true link tags are ignored. This gives a
     *                                                         wrong result if some urls are already links
     *                                                         (but uses reg. expr. directly, and is
     *                                                         therefore faster)
     * @return        text with urls
     */",yes,undetermined,0,0,0,yes,0.6323793240004797,no,0.5,no,0.48908895373244354,no,0.4902067985340843
43,columba-1.4-src,DESIGN,// TODO @author fdietz: ensure that we don't fetch individual // headers // to reduce client/server roundtrips,yes,undetermined,0,0,0,yes,0.9177141715272523,yes,0.9933304490756476,yes,0.992864279422649,yes,0.9935323291485042
44,columba-1.4-src,DESIGN,// ??? bad to have release hardocoded here. Fix later...right.,yes,undetermined,0,0,0,yes,0.7689101014934491,yes,0.7666855091973654,yes,0.7606675360087553,yes,0.7655949225003751
45,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
46,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
47,columba-1.4-src,DESIGN,// hack: if start and end time is at 00:00:00:000 it is // an all day event,yes,undetermined,0,0,0,no,0.2396144657654204,no,0.2160720028223318,no,0.2108078740819155,no,0.20754036361894931
48,columba-1.4-src,DESIGN,//TODO: Open stream from the mime part specified by contentID of the  //currently viewed mail,yes,undetermined,0,0,0,yes,0.5872604200328464,no,0.5768413665101815,yes,0.5692163955492804,yes,0.5718400668397173
49,columba-1.4-src,DESIGN,// something is very wrong here,yes,undetermined,0,0,0,yes,0.9222392516130271,yes,0.9933430602068839,yes,0.9928636686062436,yes,0.9935317646204542
50,columba-1.4-src,DESIGN,// its maybe better to leave this option out of the dialog // -> make it configurable in the xml file anyway,yes,undetermined,0,0,0,yes,0.6929573476374148,yes,0.7132305439923223,yes,0.699356636308607,yes,0.7038214524687971
51,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
52,columba-1.4-src,DESIGN,// TODO: Make this hack more i18n compatible,yes,undetermined,0,0,0,yes,0.9999999999975646,yes,0.9999999999988065,yes,0.999999999998565,yes,0.9999999999991713
53,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
54,columba-1.4-src,DESIGN,/*TODO move resources to a resource file */,yes,undetermined,0,0,0,yes,0.9854576814860441,yes,0.9933322686028263,yes,0.992868358334059,yes,0.9935360989297184
55,columba-1.4-src,DESIGN,// TODO: use UndoableEditEvent to make this really work,yes,undetermined,0,0,0,yes,0.9999966722752568,yes,0.9999977716923777,yes,0.999997357710229,yes,0.9999979937380324
56,columba-1.4-src,DESIGN,// TODO: Should we take some action to ensure signature is valid // html?,yes,undetermined,0,0,0,yes,0.9969621363765488,yes,0.9954019547507145,yes,0.9945095684811025,yes,0.9950490974627797
57,columba-1.4-src,DESIGN,/* XXX should this be fired by a different thread? */,yes,undetermined,0,0,0,yes,0.9293701732201484,yes,0.9933427570246997,yes,0.9928584606129655,yes,0.9935269512558472
58,columba-1.4-src,DESIGN,//TODO:add a configuration of the cache size,yes,undetermined,0,0,0,yes,0.9914719926214769,yes,0.993339340655566,yes,0.9928595242655105,yes,0.9935279343174305
59,columba-1.4-src,DESIGN,"/**
	 * Command executes the search.
	 * <p>
	 * In case new result results arrive, it ensures that all interested
	 * listeners are notified from inside the EDT.
	 * <p>
	 * FIXME: fdietz: No locking of folders currently implemented! TODO: fdietz:
	 * create new Command for every provider to introduce real ""parallel"" search
	 * 
	 * @author fdietz
	 */",yes,undetermined,0,0,0,yes,0.9783505240516027,yes,0.9933419168102297,yes,0.992868575170885,yes,0.9935362993317122
60,columba-1.4-src,DESIGN,"/*XXX this is not thread-safe, though luck. It isn't supposed to be. */",yes,undetermined,0,0,0,yes,0.914822338576683,yes,0.9933419232475118,yes,0.9928749279457527,yes,0.9935421705555652
61,columba-1.4-src,DESIGN,// TODO (@author fdietz): move this to AbstractMessageFolder constructor,yes,undetermined,0,0,0,yes,0.9999999997310454,yes,0.999999999226897,yes,0.999999999076306,yes,0.9999999993969008
62,columba-1.4-src,DESIGN,//TODO: Should this be renamed to cLoc or something more appropriate than clock?,yes,undetermined,0,0,0,yes,0.9958331656011468,yes,0.9961981926279897,yes,0.9959447648134658,yes,0.996364777577918
63,columba-1.4-src,DESIGN,"/*
         * TODO (@author karlpeder): Guess that right thing to do is to get height as getDrawingSize().getHeight(),
         * since this should take top- and bottom margin of this print
         * object into account. But the height seems not to be set
         * correctly in computePositionAndSize() (*20030604, karlpeder*)
         */",yes,undetermined,0,0,0,yes,0.9958918616048572,yes,0.9938349637700503,yes,0.9935512362445286,yes,0.9941665886146225
64,columba-1.4-src,DESIGN,"// we can't use SystemClassLoader here, because that // wouldn't work with java webstart, // ResourceBundle uses its own internal classloader // if no classloader is given //  -> set classloader = null",yes,undetermined,0,0,0,no,0.32884701563915986,no,0.24892650017018728,no,0.2405978229516139,no,0.23759348270932523
65,columba-1.4-src,DESIGN,"//  // Note: We intentionally don't remember internal plugins, because // we don't want them to appear in the plugin manager currently. //  // TODO: improve plugin manager dialog to support internal plugins // which can't be removed, etc.",yes,undetermined,0,0,0,yes,0.8511825394308971,yes,0.853884267420282,yes,0.8394537836173632,yes,0.8443478728979721
66,columba-1.4-src,DESIGN,// FIXME calendar?,yes,undetermined,0,0,0,no,0.5380232496722167,no,0.5566122079865287,no,0.548524724915891,no,0.550760606011534
67,columba-1.4-src,DESIGN,"// TODO @author hubms have this flags, until the speed of the entitymanager // is improved",yes,undetermined,0,0,0,yes,0.9999998517996225,yes,0.9999997688453547,yes,0.9999997330752757,yes,0.9999998059394091
68,columba-1.4-src,DESIGN,// cleanup: remove port number file,yes,undetermined,0,0,0,no,0.010109231118890618,yes,0.9933536985590952,yes,0.9928794040959886,yes,0.9935463073423182
69,columba-1.4-src,DESIGN,// TODO: There's probably a better way to do this hack...,yes,undetermined,0,0,0,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699,yes,0.9999999999999699
70,columba-1.4-src,DESIGN,"/*TODO before inserting, find out if there's already a menu item
     * with the same action command. if so, replace it, otherwise insert new
     */",yes,undetermined,0,0,0,yes,0.5935734669222017,yes,0.5999847770964761,yes,0.5922603876340878,yes,0.5953242184983689
71,columba-1.4-src,DESIGN,// TODO (@author fdietz): add import feature,yes,undetermined,0,0,0,yes,0.9974656953680147,yes,0.99699261554412,yes,0.9968597081662072,yes,0.9971988666072853
72,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
73,columba-1.4-src,DESIGN,// TODO (@author hubms): implement custom menuitem renderer,yes,undetermined,0,0,0,yes,0.9952971871761619,yes,0.9946030084097548,yes,0.9942896472693789,yes,0.994846831704236
74,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.9972215992960916,yes,0.9973608903104682,yes,0.9972170793486731,yes,0.9999814629029463
75,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
76,columba-1.4-src,DESIGN,// real stupid recreation of whole menu model,yes,undetermined,0,0,0,no,0.491446502848759,no,0.3219592882682218,no,0.30945269163350975,no,0.3073341001550343
77,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.9972215992960916,yes,0.9973608903104682,yes,0.9972170793486731,yes,0.9999814629029463
78,columba-1.4-src,DESIGN,// TODO: throw IllegalArgumentException in case a variable == null,yes,undetermined,0,0,0,yes,0.8894346324569381,yes,0.8989260934800816,yes,0.8946730589976685,yes,0.8989222550889489
79,columba-1.4-src,DESIGN,//TODO (@author fdietz): associate help with button and root pane,yes,undetermined,0,0,0,yes,0.98282109366531,yes,0.9933298695364665,yes,0.9928674803652202,yes,0.9935352875035409
80,columba-1.4-src,DESIGN,// FIXME -- This will most likely not work. //          You want the element removed if the contents are the same //          Not just if the element reference is the same.,yes,undetermined,0,0,0,yes,0.6892419956059057,yes,0.7436857017578571,yes,0.7444602972874591,yes,0.7493002538670994
81,columba-1.4-src,DESIGN,"// // @author: fdietz // using shutdown-manager is wrong here, because this // automatically also calls the FrameManager, which  // also starts a second shutdown thread // -> This leads into two parallel shutdown thread which // -> is why sometimes config-files, etc. get messed up //        ",yes,undetermined,0,0,0,no,0.3022397162374769,no,0.1799301734024776,no,0.1355309928776106,no,0.13206964684402533
82,columba-1.4-src,DESIGN,// @author fdietz: hackish way of creating a search toolbar //JToolBar searchToolBar = new ExtendableToolBar();,yes,undetermined,0,0,0,no,0.1749216659497674,no,0.12109433710794179,no,0.11624160957566172,no,0.11287421557452826
83,columba-1.4-src,DESIGN,"/**
 * A Command uses the information provided from {@link DefaultCommandReference}
 * to execute itself.
 * <p>
 * TODO: remove IFrameMediator dependency
 * 
 * @author Timo Stich <tstich@users.sourceforge.net>
 */",yes,undetermined,0,0,0,yes,0.9902705581336015,yes,0.9933554042249647,yes,0.9928714961460505,yes,0.9935389989052515
84,columba-1.4-src,DESIGN,"// manually rewrite the connection url, because // if there is no rewrite the database files are created // in the starting directory, we don't want that!",yes,undetermined,0,0,0,no,0.0012017524946275155,yes,0.9933374820499774,yes,0.9928740763876274,yes,0.9935413835531142
85,columba-1.4-src,DESIGN,// TODO: fix updateActions //enableActions(getCurrentOwner());,yes,undetermined,0,0,0,yes,0.9999972674590726,yes,0.9999987975429662,yes,0.9999985856099686,yes,0.999998938697469
86,columba-1.4-src,DESIGN,// TODO: @author hubms check what is neccessary // remove old filters // searchFolder.getFilter().getFilterRule().removeAll(); // add filter criteria // searchFolder.getFilter().getFilterRule().add(c);,yes,undetermined,0,0,0,yes,0.9107310078925202,yes,0.9933423522271402,yes,0.9928784839078563,yes,0.9935454569234449
87,columba-1.4-src,DESIGN,//TODO Let the AttachmentViewer get the focus so that this works,yes,undetermined,0,0,0,yes,0.9917990861059133,yes,0.9933405571410201,yes,0.9928694309552356,yes,0.993537090252337
88,columba-1.4-src,DESIGN,//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,yes,undetermined,0,0,0,yes,0.996514734522384,yes,0.9933424694517478,yes,0.9928669048449306,yes,0.993534755601597
89,columba-1.4-src,DESIGN,"// TODO (@author fdietz): add central place, which keeps a list of all possible //       colors, and provides a custom color configuration possibility",yes,undetermined,0,0,0,yes,0.7736708533937071,yes,0.7269539118266589,yes,0.7194986985242128,yes,0.724153438992274
90,columba-1.4-src,DESIGN,// @TODO dont use deprecated method,yes,undetermined,0,0,0,yes,0.9958183834986704,yes,0.9965318862517433,yes,0.9955137773011824,yes,0.9959705266796042
91,columba-1.4-src,DESIGN,// TODO (@author fdietz): implement custom menuitem renderer,yes,undetermined,0,0,0,yes,0.9952971871761619,yes,0.9946030084097548,yes,0.9942896472693789,yes,0.994846831704236
92,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
93,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
94,columba-1.4-src,DESIGN,"// FIXME (@author fdietz): Do we need this implementation in a TempFolder? // If not, just put an empty method here, just like in VirtualFolder.",yes,undetermined,0,0,0,yes,0.999999446269793,yes,0.9999995232567013,yes,0.9999994540720248,yes,0.9999995976779467
95,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
96,columba-1.4-src,DESIGN,// TODO Ristretto should handle the logging of streams in another // way.,yes,undetermined,0,0,0,yes,0.9969152855526535,yes,0.9999921665212398,yes,0.9999908460811946,yes,0.9999928843563355
97,columba-1.4-src,DESIGN,"// TODO (@author fdietz): All this code for creating a new // IMAPRootFolder should // be moved to a FolderFactory // -> this way ""path"" would be handled in the factory, too // parent directory for mail folders // for example: "".columba/mail/"" // String path = // MailConfig.getInstance().getConfigDirectory().getPath();",yes,undetermined,0,0,0,yes,0.9829035359400942,yes,0.9933473110980424,yes,0.9928631885463267,yes,0.9935313209395095
98,columba-1.4-src,DESIGN,// turn of focus stealing (workaround should be removed in the // future!),yes,undetermined,0,0,0,yes,0.984945684700435,yes,0.99333171000065,yes,0.9928738337234917,yes,0.9935411592846775
99,columba-1.4-src,DESIGN,"// wait, if there is an active transaction // TODO @author hubms retrycount!",yes,undetermined,0,0,0,yes,0.9688791792967112,yes,0.9933492596385396,yes,0.9928754535084466,yes,0.99354265627488
100,columba-1.4-src,DESIGN,"/**
	 * this regular expression should cover anything from a@a.pt or a@a.com to
	 * a@a.info. Permits usage of invalid top domains though.
	 * <p>
	 * [bug] fdietz: added ""."" and ""-"" as regular characters
	 * (example:mail@toplevel.mail.de)
	 * <p>
	 * TODO: see if we can replace the matching code with Ristretto stuff
	 *
	 */",yes,undetermined,0,0,0,yes,0.9126653098767495,yes,0.9933565862036493,yes,0.992868538367065,yes,0.9935362653174779
101,columba-1.4-src,DESIGN,"// @author: fdietz // This is a workaround. Generally, the contact dialog editor // should ensure that all necessary fields are available // ",yes,undetermined,0,0,0,yes,0.9430691643737599,yes,0.9933387028114546,yes,0.9928844109590079,yes,0.9935509345429752
102,columba-1.4-src,DESIGN,// TODO: replace view with more detailed info view,yes,undetermined,0,0,0,yes,0.9406088281787799,yes,0.9933287055051073,yes,0.9928759314377036,yes,0.9935430979714418
103,columba-1.4-src,DESIGN,"// TODO we should check if we need an vector or better another list // implementation; checking also, if the list // must be syncronized or not (performance)",yes,undetermined,0,0,0,yes,0.9917820067636242,yes,0.9933394517413978,yes,0.9928723864531901,yes,0.9935398217250666
104,columba-1.4-src,DESIGN,// FIXME is this correct for,yes,undetermined,0,0,0,yes,0.9999971522304543,yes,0.999998531061563,yes,0.9999987974164729,yes,0.9999991003964664
105,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
106,columba-1.4-src,DESIGN,//TODO externalize string //$NON-NLS-1$,yes,undetermined,0,0,0,yes,0.9909694917625194,yes,0.9933468426465325,yes,0.9928835899777027,yes,0.9935501758199515
107,columba-1.4-src,DESIGN,// TODO: multiplicity checks,yes,undetermined,0,0,0,yes,0.9762945808287357,yes,0.9933348162587294,yes,0.9928825069711075,yes,0.9935491749392006
108,columba-1.4-src,DESIGN,"// TODO (@author fdietz): until we can get all the settings update // immediately // we just open a message box, telling the user to restart",yes,undetermined,0,0,0,no,0.5469739233507217,no,0.5307768884197884,no,0.5235523412055417,no,0.5253217816858411
109,columba-1.4-src,DESIGN,// TODO: real IM status here,yes,undetermined,0,0,0,yes,0.9841673232222642,yes,0.9933453437363451,yes,0.9928592547309681,yes,0.9935276852052631
110,columba-1.4-src,DESIGN,"// FIXME: should we align the menu to the left instead? // menu.show(b, b.getWidth() - menu.getWidth(), b.getHeight());",yes,undetermined,0,0,0,yes,0.8450310197900541,yes,0.8436619634171949,yes,0.8366397457519722,yes,0.8415507764607576
111,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
112,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
113,columba-1.4-src,DESIGN,"// @author: tstich // Its better to call the Shutdownmanager // since the above is called automatically from it. // ShutdownManager is modified to allow one shutdown // call only, so we never should have multi-shutdown // problems again.",yes,undetermined,0,0,0,no,0.5333931298789779,no,0.4039502359926054,no,0.3454412795548284,no,0.3439363329383465
114,columba-1.4-src,DESIGN,/* TODO should come up with a better name for the menu item */,yes,undetermined,0,0,0,yes,0.999998470765652,yes,0.9999990017677935,yes,0.9999988201466529,yes,0.9999991177188703
115,columba-1.4-src,DESIGN,// TODO: throw IllegalArgumentException in case a variable == null,yes,undetermined,0,0,0,yes,0.8894346324569381,yes,0.8989260934800816,yes,0.8946730589976685,yes,0.8989222550889489
116,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.9972215992960916,yes,0.9973608903104682,yes,0.9972170793486731,yes,0.9999814629029463
117,columba-1.4-src,DESIGN,// TODO: use UndoableEditEvent to make this really work,yes,undetermined,0,0,0,yes,0.9999966722752568,yes,0.9999977716923777,yes,0.999997357710229,yes,0.9999979937380324
118,columba-1.4-src,DESIGN,// TODO (@author fdietz): add export feature,yes,undetermined,0,0,0,yes,0.9962352044645455,yes,0.9954414126722566,yes,0.9952493217067871,yes,0.9957282355048646
119,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes,undetermined,0,0,0,yes,0.9972215992960916,yes,0.9973608903104682,yes,0.9972170793486731,yes,0.9999814629029463
120,columba-1.4-src,DESIGN,"// Since Columba is doing its own logging handlers, we should not // use handlers in the parent logger.",yes,undetermined,0,0,0,no,0.014111699034141702,yes,0.99334050890949,yes,0.9928796349867673,yes,0.9935465207265923
121,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes,undetermined,0,0,0,yes,0.999999990829228,yes,0.9999999623714027,yes,0.9999999569982194,yes,0.9999999698006529
