,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba
27,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
28,jruby-1.4.0,DEFECT,// If we outgrow our pushback stack then grow it (this should only happen in pretty  // pathological cases).,yes,undetermined,0,0,0,no,0.015871094270730246,yes,0.9828568386018864,yes,0.985418006210879,yes,0.9842323191719605,yes,0.9873361545849993,yes,0.9872184992102215,yes,0.9872268520681999
29,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
30,jruby-1.4.0,DEFECT,"// FIXME: Arg may also be true, false, and nil and still be valid.  Strangely enough,  // protocol conversion is not happening in Ruby on this arg?",yes,undetermined,0,0,0,yes,0.6112787937050868,yes,0.5870432381045428,yes,0.662535788953969,yes,0.6660016290902921,yes,0.6890129521972143,yes,0.6955050508899752,yes,0.6932148980857968
31,jruby-1.4.0,DEFECT,// TODO: proper sign,yes,undetermined,0,0,0,yes,0.9779936451881712,yes,0.9828205306376212,yes,0.9853912241143296,yes,0.9842582524338361,yes,0.9873682320039424,yes,0.9872189928087992,yes,0.9872501582791674
32,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.29516365473302414,no,0.2689762761473496,no,0.3383271242976943,no,0.34476868053773263,no,0.3611166683608753,no,0.35715784898203495,no,0.3551656250209181
33,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
34,jruby-1.4.0,DEFECT,"// TODO: In MRI 1.9, an explicit check for negative length is // added here. IndexError is raised when length is negative. // See [ruby-core:12953] for more details. // // New note: This is actually under re-evaluation, // see [ruby-core:17483].",yes,undetermined,0,0,0,yes,0.6484642515954822,yes,0.5901360914250604,yes,0.6037801258765824,yes,0.5891376406291894,yes,0.6135122609771245,yes,0.606027581196682,yes,0.6061529287776405
35,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
36,jruby-1.4.0,DEFECT,// ENEBO: Very wrong,yes,undetermined,0,0,0,no,0.014250901288906671,no,0.026362172199280685,yes,0.9853896703000837,yes,0.9842198091245614,yes,0.9873291816749467,yes,0.9871926417512057,yes,0.9872218497617281
37,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
38,jruby-1.4.0,DEFECT,"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",yes,undetermined,0,0,0,yes,0.7731753008232076,yes,0.7233178269789906,yes,0.7949310792295156,yes,0.7854588680614796,yes,0.7993039549269075,yes,0.81693793565943,yes,0.8164977757162777
39,jruby-1.4.0,DEFECT,"// FIXME: if we terminate immediately, this appears to break while in method arguments // we need to push a nil for the cases where we will never enter the body",yes,undetermined,0,0,0,yes,0.7731753008232076,yes,0.7233178269789906,yes,0.7949310792295156,yes,0.7854588680614796,yes,0.7993039549269075,yes,0.81693793565943,yes,0.8164977757162777
40,jruby-1.4.0,DEFECT,// The following constants capture pre-known static call sites -- JRuby implementations of methods of ruby classes // SSS FIXME: Note that compiler/impl/BaseBodyCompiler is using op_match2 for match() and and op_match for match2 ... Is this a bug there?,yes,undetermined,0,0,0,yes,0.7994287403672936,yes,0.7650366938318542,yes,0.8058524773036242,yes,0.8001753656379814,yes,0.824564595599188,yes,0.8430240787082796,yes,0.8444236485893853
41,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
42,jruby-1.4.0,DEFECT,"// SSS FIXME: This doesn't preserve original order of when clauses.  We could consider // preserving the order (or maybe not, since we would have to sort the constants first // in any case) for outputing jump tables in certain situations. // // add body to map for emitting later",yes,undetermined,0,0,0,no,0.2607222398389444,no,0.3059622361645205,no,0.3335322210283733,no,0.32883721399392907,no,0.33628570939398084,no,0.3669195418127985,no,0.36348721588658633
43,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
44,jruby-1.4.0,DEFECT,"// SSS FIXME: Why is the for node being built using closures and not as a ""regular"" loop with branches? // // This has implications on inlining, implementations of closures, next, break, etc. // When ""each"" and the block it consumes are inlined together in the caller, the ""loop"" // from the each should become a normal loop without any closures.  But, in this implementation // of for, we replace one closure with another! //",yes,undetermined,0,0,0,no,0.04608163647274296,yes,0.9828311181400894,yes,0.9854114256552894,yes,0.9842138272541575,yes,0.9873438291707798,yes,0.9872333465334058,yes,0.9872358152463124
45,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
46,jruby-1.4.0,DEFECT,// synchronized method per JRUBY-1173 (unsafe Double-Checked Locking) // FIXME: synchronization is still wrong in CP code,yes,undetermined,0,0,0,yes,0.6215492640959669,yes,0.6419930142164192,yes,0.6871070285277898,yes,0.7015451225851822,yes,0.718217698374414,yes,0.7403062969640246,yes,0.7362868651767959
47,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
48,jruby-1.4.0,DEFECT,"// vulture thread will periodically expunge dead // entries.  entries are also expunged during 'put' // operations; this is designed to cover the case where // many objects are created initially, followed by limited // put activity. // // FIXME: DISABLED (below) pending resolution of finalization issue //",yes,undetermined,0,0,0,no,0.18021814285600934,no,0.13529741088929123,no,0.13964916920467144,no,0.13395010500183407,no,0.13924576539683814,no,0.1475007742522736,no,0.14590748339190535
49,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
50,jruby-1.4.0,DEFECT,"/**
     * Get value from current scope or one of its captured scopes.
     * 
     * FIXME: block variables are not getting primed to nil so we need to null check those
     *  until we prime them properly.  Also add assert back in.
     * 
     * @param offset zero-indexed value that represents where variable lives
     * @param depth how many captured scopes down this variable should be set
     * @return the value here
     */",yes,undetermined,0,0,0,no,0.29516365473302414,no,0.2689762761473496,no,0.3383271242976943,no,0.34476868053773263,no,0.3611166683608753,no,0.35715784898203495,no,0.3551656250209181
51,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
52,jruby-1.4.0,DEFECT,"// FIXME: We are assuming that original string will be raw bytes.  If -Ku is provided // this will not be true, but that is ok for now.  Deal with that when someone needs it.",yes,undetermined,0,0,0,yes,0.668318992315839,no,0.4062505286311987,no,0.468055740905858,no,0.47298406220853284,no,0.4902990545701999,yes,0.5,yes,0.49186468057333466
53,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
54,jruby-1.4.0,DEFECT,// TODO: Ruby locks the string here,yes,undetermined,0,0,0,yes,0.9139984921458658,yes,0.982847473015051,yes,0.9853870326947698,yes,0.9842235605085263,yes,0.9873450709612654,yes,0.9872082062810068,yes,0.9872411919852642
55,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
56,jruby-1.4.0,DEFECT,// TODO: Rubicon TestKernel dies without this line.  A cursory glance implies we // falsely set $! to nil and this sets it back to something valid.  This should  // get fixed at the same time we address bug #1296484.,yes,undetermined,0,0,0,yes,0.9346159803872583,yes,0.9828734297379472,yes,0.9853961591450643,yes,0.9842369729531789,yes,0.987357532594958,yes,0.9872235189187302,yes,0.9872597087480606
57,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
58,jruby-1.4.0,DEFECT,// MRI 1.8 behavior: this combination of flags is not allowed,yes,undetermined,0,0,0,no,0.017454104721318323,yes,0.9828439270706992,yes,0.9854130324738204,yes,0.9842329797652215,yes,0.9873479211235245,yes,0.9871985406184954,yes,0.9872311891973605
59,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
60,jruby-1.4.0,DEFECT,// zero args with block // FIXME: omit args index; subtract one from normal block index,yes,undetermined,0,0,0,no,0.06549228909546999,yes,0.9828572261756745,yes,0.9854325075436621,yes,0.9842156961209186,yes,0.9873341103931087,yes,0.987198544550394,yes,0.9872165935214638
61,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
62,jruby-1.4.0,DEFECT,// FIXME: It may be possible to killpg on systems which support it.  POSIX library // needs to tell whether a particular method works or not,yes,undetermined,0,0,0,yes,0.9600372181900505,yes,0.982848015982551,yes,0.9854132789890364,yes,0.984243021148338,yes,0.9873421598433357,yes,0.9872164548826097,yes,0.9872529094809117
63,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
64,jruby-1.4.0,DEFECT,// TODO: This code effectively disables all inspection-based optimizations; none of them are 100% safe yet,yes,undetermined,0,0,0,yes,0.8653461490962481,yes,0.9293868003466859,yes,0.9853901324391905,yes,0.9842536685720292,yes,0.9873421717355219,yes,0.9871974475356045,yes,0.9872374660792748
65,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
66,jruby-1.4.0,DEFECT,// FIXME: No argument seems to work for -K in MRI plus this should not // siphon off additional args 'jruby -K ~/scripts/foo'.  Also better error // processing.,yes,undetermined,0,0,0,yes,0.7488411649616615,yes,0.8558469662959263,yes,0.8821848595042993,yes,0.8785025195733465,yes,0.8934452755412103,yes,0.8960266126147471,yes,0.8958250117341904
67,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
68,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
69,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
70,jruby-1.4.0,DEFECT,// We are in eval with binding break out early // FIXME: This is broken with the new backtrace stuff,yes,undetermined,0,0,0,yes,0.8169269973770654,yes,0.771287637758839,yes,0.7826324526911141,yes,0.7633444313054141,yes,0.775634305282178,yes,0.8052335130639797,yes,0.8049739739848485
71,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
72,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
73,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
74,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
75,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
76,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
77,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
78,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
79,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
80,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
81,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
82,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
83,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
84,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
85,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
86,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
87,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
88,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
89,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
90,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
91,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
92,jruby-1.4.0,DEFECT,// TODO: don't require pop,yes,undetermined,0,0,0,yes,0.9915537425659909,yes,0.9828456152793165,yes,0.9854281765676224,yes,0.9842589868241376,yes,0.9873585384795983,yes,0.9871922639871931,yes,0.9872442772636264
