,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba
17,apache-ant-1.7.0,DESIGN,// XXX Move to Project ( so it is shared by all helpers ),yes,undetermined,0,0,0,no,0.13477628864384997,no,0.1467117962158854,no,0.15170331777384705,no,0.18897618422711296,no,0.19532560257342355,no,0.1905975418584333,no,0.18863537506004377
18,apache-ant-1.7.0,DESIGN,// What is the property supposed to be?,yes,undetermined,0,0,0,no,0.041212390707425196,yes,0.9855556857828929,yes,0.9865143552239474,yes,0.9866430450401315,yes,0.9874197050302382,yes,0.9863900220978883,yes,0.987315230437214
19,apache-ant-1.7.0,DESIGN,"// PR: Hack for ant-type value //  an ant-type is a component name which can // be namespaced, need to extract the name // and convert from qualified name to uri/name",yes,undetermined,0,0,0,yes,0.8538313180021242,yes,0.8128197228663354,yes,0.810000585750919,yes,0.8069107270457724,yes,0.8110831192908619,yes,0.8027412640450409,yes,0.8074299398021546
20,apache-ant-1.7.0,DESIGN,// there's a convenient xsltc class version but data are // private so use package information,yes,undetermined,0,0,0,no,0.01996484971467067,yes,0.9848923263168791,yes,0.9865034561273219,yes,0.9866105955489941,yes,0.9873969741692955,yes,0.9863674442214051,yes,0.9873157926748074
21,apache-ant-1.7.0,DESIGN,// stolen from org.apache.xerces.impl.XMLEntityManager#getUserDir() // of the Xerces-J team // which ASCII characters need to be escaped,yes,undetermined,0,0,0,no,0.007495593029967686,yes,0.9703659968132893,yes,0.9864986707007464,yes,0.9866014944201315,yes,0.9874017383687118,yes,0.9863578535830708,yes,0.9873118381268386
22,apache-ant-1.7.0,DESIGN,// bingo append it. (this should normally not be done here),yes,undetermined,0,0,0,no,0.007161222043075117,yes,0.9390790784947136,yes,0.9865147678081208,yes,0.9866354236111007,yes,0.9874220319985019,yes,0.9863913118499519,yes,0.9873236774142262
23,apache-ant-1.7.0,DESIGN,// This is faintly ridiculous:,yes,undetermined,0,0,0,no,0.013729605191680901,no,0.014252555802147508,no,0.013255191700320145,no,0.012403282725566138,no,0.01182817012117688,no,0.011746382634904708,no,0.011087984900258
24,apache-ant-1.7.0,DESIGN,//cannot remove underscores due to protected visibility >:(,yes,undetermined,0,0,0,no,0.018528594589097433,yes,0.985560538512786,yes,0.9864952101078347,yes,0.986609792415906,yes,0.9874062104923931,yes,0.9863702148063113,yes,0.9873137562520508
25,apache-ant-1.7.0,DESIGN,"// TODO not read, yet in a public setter",yes,undetermined,0,0,0,yes,0.9009837795148619,yes,0.9855998901892205,yes,0.9865066091186231,yes,0.9866244737000761,yes,0.9874008358139971,yes,0.9863783861595595,yes,0.9873263119141303
26,apache-ant-1.7.0,DESIGN,//  PR: I do not know what to do if the object class //      has multiple defines //      but this is for logging only...,yes,undetermined,0,0,0,no,0.06513508042057502,yes,0.9855740690257864,yes,0.9865204907130085,yes,0.9866146858655386,yes,0.9874072765477814,yes,0.9863640621990333,yes,0.987318917054781
27,apache-ant-1.7.0,DESIGN,// not sure what could be the need of this...,yes,undetermined,0,0,0,no,0.0570530085946788,yes,0.9848368618096267,yes,0.9865042414066165,yes,0.9866485962959457,yes,0.9874291076813694,yes,0.9863804723061582,yes,0.987340807913074
28,apache-ant-1.7.0,DESIGN,// XXX: (Jon Skeet) Any reason for writing a message and then using a bare // RuntimeException rather than just using a BuildException here? Is it // in case the message could end up being written to no loggers (as the // loggers could have failed to be created due to this failure)?,yes,undetermined,0,0,0,no,0.24613228338784515,no,0.2356263224237982,no,0.241087000916419,no,0.2294492950256107,no,0.2250756208513263,no,0.21581308290109025,no,0.2140867422411654
29,apache-ant-1.7.0,DESIGN,"// Experimental/Testing, will be removed",yes,undetermined,0,0,0,no,0.0051074585087013975,yes,0.9189303942142493,yes,0.986536426692178,yes,0.9866247532997039,yes,0.987428383557935,yes,0.9864016393693226,yes,0.9873388723829166
30,apache-ant-1.7.0,DESIGN,// XXX should instead make a new ProtectionDomain with a CodeSource // corresponding to container.toURI().toURL() and the same // PermissionCollection as Project.class.protectionDomain had,yes,undetermined,0,0,0,no,0.2952756681996859,no,0.26835764870494827,no,0.30537565521063886,no,0.33425459700677007,no,0.3401631600609719,no,0.33227921127702015,no,0.3318936206086726
31,apache-ant-1.7.0,DESIGN,//this is really irritating; we need a way to set stuff,yes,undetermined,0,0,0,yes,0.5238281180986853,yes,0.5435975743275325,yes,0.533790407397516,yes,0.52526851079144,yes,0.5179908248089734,yes,0.5066087904033244,yes,0.50909737787757
32,apache-ant-1.7.0,DESIGN,//XXX // All this to convert source to destination directory according // to weblogic standards Can be written better... this is too hacky!,yes,undetermined,0,0,0,yes,0.8252998923408635,yes,0.8612349302436202,yes,0.8779099653236699,yes,0.8824918414076965,yes,0.8849990699874742,yes,0.8792865837932772,yes,0.8833639906124808
33,apache-ant-1.7.0,DESIGN,//silly hack to avoid stack overflow...,yes,undetermined,0,0,0,yes,0.920478208136525,yes,0.9855817789063527,yes,0.9865380706315309,yes,0.9866280524227158,yes,0.9874386556443722,yes,0.9863748710562553,yes,0.9873148328637995
34,apache-ant-1.7.0,DESIGN,"// -------------------- Access to property tables  -------------------- // This is used to support ant call and similar tasks. It should be // deprecated, it is possible to use a better (more efficient) // mechanism to preserve the context.",yes,undetermined,0,0,0,yes,0.5226399744607834,yes,0.5323169051141489,yes,0.5,yes,0.4909104768676847,no,0.4879283082086322,no,0.47902673653052485,no,0.48100283005870187
35,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5800461197485991,yes,0.5646450579854294,yes,0.6105795199406169,yes,0.7285855192153317,yes,0.7321437872401605,yes,0.7222339107284752,yes,0.7267692843509951
36,apache-ant-1.7.0,DESIGN,// Temporary - until we figure a better API,yes,undetermined,0,0,0,no,0.41822108812408687,no,0.3714098760291528,no,0.37196966413013344,no,0.3640128047857452,no,0.36173223831494833,no,0.35377544814944173,no,0.3538335789983703
37,apache-ant-1.7.0,DESIGN,"// There is a better way to save the context. This shouldn't // delegate to next, it's for backward compatibility only.",yes,undetermined,0,0,0,no,0.35428910438468825,no,0.27935009021807033,no,0.2561980165779339,no,0.24940881223021047,no,0.2528887138504063,no,0.24675057441264225,no,0.24540312222652166
38,apache-ant-1.7.0,DESIGN,// quick fix for Ant.java use of property before // initializing the project,yes,undetermined,0,0,0,no,0.06068692438400028,yes,0.9855646612274486,yes,0.9865066882978549,yes,0.9866025520685886,yes,0.9874166661181062,yes,0.986370876877825,yes,0.9873143556795969
39,apache-ant-1.7.0,DESIGN,// XXX: we should use JCVS (www.ice.com/JCVS) instead of // command line execution so that we don't rely on having // native CVS stuff around (SM),yes,undetermined,0,0,0,no,0.12039501703726611,no,0.11302681241929725,no,0.11663571886728762,no,0.10936996022377535,no,0.10422163719485766,no,0.10196506303619352,no,0.09992845762990181
40,apache-ant-1.7.0,DESIGN,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",yes,undetermined,0,0,0,no,0.11084213893894669,no,0.07701136877170389,yes,0.9865005606662558,yes,0.9866034036182854,yes,0.9874073586415081,yes,0.9863667428736052,yes,0.9873067410125407
41,apache-ant-1.7.0,DESIGN,"/**
 * Jakarta Commons Logging listener.
 * Note: do not use the SimpleLog as your logger implementation as it
 * causes an infinite loop since it writes to System.err, which Ant traps
 * and reroutes to the logger/listener layer.
 *
 * The following names are used for the log:
 *  org.apache.tools.ant.Project.PROJECT_NAME  - for project events
 *  org.apache.tools.ant.Target.TARGET_NAME - for target events
 *  TASK_CLASS_NAME.TARGET_NAME - for events in individual targets.
 *
 * In all target and project names we replace ""."" and "" "" with ""-"".
 *
 * TODO: we should use the advanced context logging features (and expose them
 * in c-l first :-)
 * TODO: this is _very_ inefficient. Switching the out and tracking the logs
 * can be optimized a lot - but may require few more changes to the core.
 *
 * @since Ant 1.5
 */",yes,undetermined,0,0,0,yes,0.7684891078545563,yes,0.787292489711173,yes,0.7561320198859596,yes,0.7496150887076841,yes,0.7605020136254118,yes,0.750558391011714,yes,0.7552832604472447
42,apache-ant-1.7.0,DESIGN,"//     * @TODO using taskName here is brittle, as a user could override it. //     *       this should probably be modified to use the classname instead.",yes,undetermined,0,0,0,yes,0.9816033534939519,yes,0.9855848162995527,yes,0.9865175669598282,yes,0.9866364878216632,yes,0.9874133400953378,yes,0.986395160259055,yes,0.9873337676061168
43,apache-ant-1.7.0,DESIGN,"//these are pathological cases, but retained in case somebody //subclassed us.",yes,undetermined,0,0,0,no,0.01306928334044155,yes,0.8893759833943715,yes,0.8962381919305106,yes,0.8956719687170795,yes,0.8982229423420984,yes,0.8908189786816343,yes,0.894624611474743
44,apache-ant-1.7.0,DESIGN,"/*
                 * This is a rather hairy case.
                 *
                 * One of our subclasses knows that we need to update the
                 * archive, but at the same time, there are no resources
                 * known to us that would need to be added.  Only the
                 * subclass seems to know what's going on.
                 *
                 * This happens if <jar> detects that the manifest has changed,
                 * for example.  The manifest is not part of any resources
                 * because of our support for inline <manifest>s.
                 *
                 * If we invoke createEmptyZip like Ant 1.5.2 did,
                 * we'll loose all stuff that has been in the original
                 * archive (bugzilla report 17780).
                 */",yes,undetermined,0,0,0,no,0.10894791996307182,no,0.1352135257562771,no,0.15289039275705313,no,0.1402464819773696,no,0.13701330258617694,no,0.12132464371810765,no,0.11919850797337536
45,apache-ant-1.7.0,DESIGN,// This is deprecated - use classespath in the future,yes,undetermined,0,0,0,no,0.07963791384664981,yes,0.9855759779789727,yes,0.9865362217696909,yes,0.9866128120624246,yes,0.9873988943185381,yes,0.9863728704500225,yes,0.9873453039650462
46,apache-ant-1.7.0,DESIGN,//XXX  this array stuff is a remnant of prev trials.. gotta remove.,yes,undetermined,0,0,0,no,0.23001924218647626,no,0.2479168347396605,no,0.26714865034179097,no,0.3927723111980924,no,0.3818943944635269,no,0.3730615004713729,no,0.373421254970084
47,apache-ant-1.7.0,DESIGN,"/**
     * Set the number of milliseconds leeway to give before deciding a
     * target is out of date.
     * TODO: This is not yet used.
     * @param granularity the granularity used to decide if a target is out of
     *                    date.
     */",yes,undetermined,0,0,0,no,0.4552595622021638,no,0.3985848341620757,no,0.40745153551920793,no,0.39987095535246125,no,0.4027193515249534,no,0.39359625889750605,no,0.39427332862779135
48,apache-ant-1.7.0,DESIGN,"// This may change, if we add advanced parsing capabilities.",yes,undetermined,0,0,0,no,0.012854612212016581,yes,0.9855701914923601,yes,0.9865005112046471,yes,0.9866041680014369,yes,0.987401455314104,yes,0.9863739743008422,yes,0.9873341297960457
49,apache-ant-1.7.0,DESIGN,"// We assume, that every output, jikes does, stands for an error/warning // XXX // Is this correct?",yes,undetermined,0,0,0,no,0.4046804889089589,no,0.43914567921572845,no,0.47107459771063176,yes,0.5,yes,0.5,yes,0.4915403075138545,yes,0.4935062305115565
50,apache-ant-1.7.0,DESIGN,"// The line below is a hack: the system id must an URI, but it is not // cleat to get the URI of an resource, so just set the name of the // resource as a system id",yes,undetermined,0,0,0,no,0.5,no,0.3788597119429544,no,0.36745591550561035,no,0.3621578048437238,no,0.3625262897342236,no,0.35419058786474394,no,0.3540611493107651
51,apache-ant-1.7.0,DESIGN,// XXX what is the following doing? //     should it run if !javadoc4 && executable != null?,yes,undetermined,0,0,0,no,0.15194243021331966,no,0.2050887818125179,no,0.2151423371643107,no,0.24674945736586934,no,0.24326185381531876,no,0.23756174147878753,no,0.2359382005999436
52,apache-ant-1.7.0,DESIGN,"// MAC OS 9 and previous //TODO: I have no idea how to get it, someone must fix it",yes,undetermined,0,0,0,yes,0.9999994380035184,yes,0.9999989680109668,yes,0.9999991769365453,yes,0.9999992391563453,yes,0.9999994920474348,yes,0.9999993724687776,yes,0.9999995099074203
53,apache-ant-1.7.0,DESIGN,//TODO: nothing appears to read this but is set using a public setter.,yes,undetermined,0,0,0,yes,0.9670338031210607,yes,0.987404219479794,yes,0.9896230911555661,yes,0.98977105927394,yes,0.990361097021593,yes,0.9895140937323186,yes,0.9902800784642255
54,apache-ant-1.7.0,DESIGN,// XXX - we are committing CombiningChar and Extender here,yes,undetermined,0,0,0,no,0.013756123826799613,no,0.014272009969642977,no,0.013276755907144274,no,0.3145523137807177,no,0.3108613956771314,no,0.3039137124689546,no,0.30314123945350613
55,apache-ant-1.7.0,DESIGN,"/*
                 * XXX - failed to load the class properly.
                 *
                 * should we print a warning here?
                 */",yes,undetermined,0,0,0,no,0.09737073776012534,yes,0.9855628599326008,yes,0.9865091540746098,yes,0.986644782845283,yes,0.9874086159500705,yes,0.9863762318761241,yes,0.9873211334310129
56,apache-ant-1.7.0,DESIGN,// XXX could perhaps also call thread.stop(); not sure if anyone cares,yes,undetermined,0,0,0,no,0.47158582729687376,yes,0.5648519795132627,yes,0.5912070847143788,yes,0.6934810341057461,yes,0.696896667726761,yes,0.6865850120426035,yes,0.6909640530124782
57,apache-ant-1.7.0,DESIGN,"/**
         * XXX
         * Perhaps we shouldn't use properties for these
         * three options (emacs mode, warnings and pedantic),
         * but include it in the javac directive?
         */",yes,undetermined,0,0,0,no,0.17695505813409365,no,0.1168892047581564,no,0.11949292836814422,no,0.12500962036816796,no,0.12268257463734619,no,0.11988493967829879,no,0.117659473215314
58,apache-ant-1.7.0,DESIGN,// XXX maybe use reflection to addPathElement (other patterns ?),yes,undetermined,0,0,0,yes,0.5129608170748718,yes,0.5125645045037563,yes,0.5259930905289346,yes,0.5691338515247726,yes,0.5707933058207184,yes,0.5590587801120533,yes,0.5623647671917453
59,apache-ant-1.7.0,DESIGN,// TODO there is a problem with the constructor for the RBC. // you have to provide the rules in the constructors - no setters // available.,yes,undetermined,0,0,0,yes,0.9564599235055995,yes,0.9855712366869773,yes,0.9865442696674659,yes,0.986612177629964,yes,0.9874347775289835,yes,0.9863601876161882,yes,0.987334186628476
60,apache-ant-1.7.0,DESIGN,"// probably not the best choice, but it solves the problem of // relative paths in CLASSPATH",yes,undetermined,0,0,0,no,0.2297621185887423,no,0.1635111073967684,no,0.15197862679141086,no,0.14878843826761598,no,0.14020199177189346,no,0.13742744953863684,no,0.13526720807492806
61,apache-ant-1.7.0,DESIGN,// Fix for invalid characters. If you think of more add to the list.,yes,undetermined,0,0,0,no,0.202382526204829,no,0.2603638425642994,no,0.25538277845322926,no,0.24796456880264486,no,0.242535966801217,no,0.23643867655785847,no,0.23496627921870925
62,apache-ant-1.7.0,DESIGN,"/*
             * fallback in case we have trouble loading the class or
             * don't know how to handle it (there is no easy way to
             * know what IDL mode would generate.
             *
             * This is supposed to make Ant always recompile the
             * class, as a file of that name should not exist.
             */",yes,undetermined,0,0,0,no,0.41249153734841393,yes,0.536267263721284,yes,0.5419829473355753,yes,0.5337186447880188,yes,0.5357651250843318,yes,0.5221515763479383,yes,0.524826340341171
63,apache-ant-1.7.0,DESIGN,// Check it out; also ugly.,yes,undetermined,0,0,0,yes,0.9705116273880406,yes,0.9855543839937527,yes,0.9865249349779511,yes,0.9866349583271578,yes,0.9874397988071741,yes,0.9864052884881317,yes,0.9873547271733412
64,apache-ant-1.7.0,DESIGN,//I can't get my head around this; is encoding treatment needed here?,yes,undetermined,0,0,0,no,0.0026403845180853766,yes,0.9837606933481348,yes,0.9865117534129126,yes,0.9866183720716936,yes,0.9873954928239232,yes,0.9863858991471055,yes,0.9873350406882623
65,apache-ant-1.7.0,DESIGN,"//quick & dirty, to make nested mapped p-sets work:",yes,undetermined,0,0,0,no,0.06719963618299805,yes,0.9855784693353966,yes,0.986504045069262,yes,0.986605222535743,yes,0.9874247326713036,yes,0.9863809443625206,yes,0.9873365481154511
66,apache-ant-1.7.0,DESIGN,// XXX is this code still necessary? is there any 1.2+ port? // Pull in *.zip from packages directory,yes,undetermined,0,0,0,no,0.3320574605201869,no,0.3457971547528789,no,0.3744535287719409,no,0.38042759697184747,no,0.3796686772763145,no,0.362216031268311,no,0.3624019109130823
67,apache-ant-1.7.0,DESIGN,// only: the developer knows what (s)he is doing,yes,undetermined,0,0,0,no,0.008508237654141371,yes,0.9855593575896067,yes,0.9864923398419959,yes,0.9866137078802018,yes,0.9874032629510867,yes,0.986381354948575,yes,0.9873133086870874
68,apache-ant-1.7.0,DESIGN,"// XXX Unfortunately JDK1.2 adds entrySet(), keySet(), values() - // implementing this requires a small hack, we can add it later.",yes,undetermined,0,0,0,yes,0.9795849294705616,yes,0.9855987156644455,yes,0.9865087493876293,yes,0.9866043687382126,yes,0.9874141711469635,yes,0.9863594751674868,yes,0.9873230162692476
69,apache-ant-1.7.0,DESIGN,// first: developer could use a little help,yes,undetermined,0,0,0,no,0.01485186276234304,yes,0.9855715288238126,yes,0.98651914900319,yes,0.9866145679677789,yes,0.9874195668625761,yes,0.9863583110286209,yes,0.9873130205673954
70,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5800461197485991,yes,0.5646450579854294,yes,0.6105795199406169,yes,0.7285855192153317,yes,0.7321437872401605,yes,0.7222339107284752,yes,0.7267692843509951
71,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5800461197485991,yes,0.5646450579854294,yes,0.6105795199406169,yes,0.7285855192153317,yes,0.7321437872401605,yes,0.7222339107284752,yes,0.7267692843509951
72,apache-ant-1.7.0,DESIGN,// XXX - should throw an exception instead?,yes,undetermined,0,0,0,yes,0.5800461197485991,yes,0.5646450579854294,yes,0.6105795199406169,yes,0.7285855192153317,yes,0.7321437872401605,yes,0.7222339107284752,yes,0.7267692843509951
73,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,no,0.40730592268567445,no,0.5,no,0.4909963464616482,yes,0.5,yes,0.5,no,0.4775937277478369,no,0.4795409741404114
74,apache-ant-1.7.0,DESIGN,// XXX     should we silently catch possible exceptions and try to //         load a different implementation?,yes,undetermined,0,0,0,no,0.40730592268567445,no,0.5,no,0.4909963464616482,yes,0.5,yes,0.5,no,0.4775937277478369,no,0.4795409741404114
75,apache-ant-1.7.0,DESIGN,"// since Java 1.4 //return normalizedPath.split(""/""); // workaround for Java 1.2-1.3",yes,undetermined,0,0,0,yes,0.9157980208658003,yes,0.9855893590969801,yes,0.9865096046341941,yes,0.986621681962446,yes,0.9873990127465291,yes,0.9863724824003829,yes,0.9873199714378174
76,apache-ant-1.7.0,DESIGN,// HAMMER // end inline mainGTU,yes,undetermined,0,0,0,no,0.010306771320878752,yes,0.9697286590435339,yes,0.9865210896380631,yes,0.9866234554229001,yes,0.9874024027785429,yes,0.9863823243330186,yes,0.987327792430568
77,apache-ant-1.7.0,DESIGN,"/**
     * This array really shouldn't be here.
     * Again, for historical purposes it is.
     *
     * <p>FIXME: This array should be in a private or package private
     * location, since it could be modified by malicious code.</p>
     */",yes,undetermined,0,0,0,yes,0.7821801573847633,yes,0.7927530425144363,yes,0.7956934824913224,yes,0.789515469467616,yes,0.7927124632720807,yes,0.7835393466846264,yes,0.788288108081919
78,apache-ant-1.7.0,DESIGN,"// Should move to a separate public class - and have API to add // listeners, etc.",yes,undetermined,0,0,0,no,0.03799221107940051,yes,0.9855809520802284,yes,0.9865106854423812,yes,0.9866201759208624,yes,0.9873959399296888,yes,0.9863719453103651,yes,0.9873255141273096
79,apache-ant-1.7.0,DESIGN,"// """" should become a single empty argument, same for '' // PR 5906",yes,undetermined,0,0,0,no,0.006743846633525638,yes,0.9584070150014373,yes,0.9865436047994117,yes,0.9866434664005155,yes,0.9874149543006766,yes,0.986376205448549,yes,0.9873244833276806
80,apache-ant-1.7.0,DESIGN,// not very nice but will do the job,yes,undetermined,0,0,0,no,0.07199972447155145,yes,0.9855683612011732,yes,0.9865218849825056,yes,0.9866245476021516,yes,0.9874151507689396,yes,0.9863865724040856,yes,0.9873319053741905
81,apache-ant-1.7.0,DESIGN,// provide public visibility,yes,undetermined,0,0,0,no,0.030042634918905943,yes,0.9855530665026737,yes,0.9865019155215701,yes,0.9866129073142291,yes,0.9874003949054565,yes,0.9864080615320001,yes,0.9873109767180706
82,apache-ant-1.7.0,DESIGN,"// not used, but public so theoretically must remain for BC?",yes,undetermined,0,0,0,no,0.015707645308942152,yes,0.985598040460443,yes,0.9865200905858257,yes,0.986636963754762,yes,0.9874143530113049,yes,0.9864094492857675,yes,0.9873451783548194
83,apache-ant-1.7.0,DESIGN,// super.validateAttributes(); // don't want to call this method,yes,undetermined,0,0,0,no,0.069726702125258,yes,0.9855576317446259,yes,0.9865012918182722,yes,0.986601612031737,yes,0.9874031903749143,yes,0.9863723073319819,yes,0.987335930007218
84,apache-ant-1.7.0,DESIGN,// XXX what is this for?,yes,undetermined,0,0,0,no,0.013756123826799613,no,0.014272009969642977,no,0.013276755907144274,no,0.3145523137807177,no,0.3108613956771314,no,0.3039137124689546,no,0.30314123945350613
85,apache-ant-1.7.0,DESIGN,"// We keep this, so we have something to delete in later tests :-)",yes,undetermined,0,0,0,no,0.01768799808754693,yes,0.9855672324947153,yes,0.9865107261602862,yes,0.9866140464026194,yes,0.9874083335987233,yes,0.9863856860683674,yes,0.9873277139960324
