,perc_read,FASTREAD,ENSEMBLE_DT,ENSEMBLE_NBM,RANDOM,NBM,KNN,DT,SVM,SVM_LINER,estimate
36,36,,96.57,96.57,36.76,92.65,56.37,92.65,99.02,99.02,
37,37,,96.57,97.06,37.25,93.14,56.86,92.65,99.02,99.02,
38,38,,96.57,97.06,40.2,93.14,57.35,92.65,99.02,99.02,
39,39,,96.57,97.06,42.16,94.12,58.33,92.65,99.02,99.02,
40,40,,97.06,97.06,43.63,94.12,58.82,92.65,99.02,99.02,
41,41,,97.06,97.06,44.61,94.61,59.31,93.14,99.02,99.02,
42,42,,97.06,97.06,45.59,94.61,59.8,93.14,99.02,99.02,
43,43,,97.06,97.06,46.08,95.59,61.76,93.63,99.02,99.02,
44,44,,97.06,97.06,48.04,96.57,62.25,93.63,99.02,99.02,
45,45,,98.04,97.06,48.53,96.57,62.25,93.63,99.02,99.02,
46,46,,98.04,97.55,48.53,96.57,62.75,93.63,99.02,99.02,
47,47,,98.04,97.55,49.51,96.57,63.73,93.63,99.02,99.02,
48,48,,98.04,97.55,51.47,96.57,64.71,93.63,99.02,99.02,
49,49,,98.04,97.55,51.96,96.57,65.2,93.63,99.02,99.02,
50,50,,98.04,97.55,53.43,96.57,67.16,94.12,99.02,99.02,
51,51,,98.04,97.55,54.41,96.57,68.14,94.12,99.02,99.02,
52,52,,98.04,97.55,54.9,96.57,68.14,94.12,99.02,99.02,
53,53,,98.53,98.04,55.39,96.57,68.63,94.12,99.02,99.51,
54,54,,98.53,98.04,56.37,96.57,69.61,94.61,99.02,99.51,
55,55,,98.53,98.04,57.35,96.57,71.08,94.61,99.02,99.51,
56,56,,98.53,98.04,57.84,96.57,72.55,94.61,99.02,99.51,
57,57,,98.53,98.04,58.33,97.06,73.04,94.61,99.02,99.51,
58,58,,98.53,98.04,59.31,97.06,74.02,94.61,99.02,99.51,
59,59,,98.53,98.04,61.27,97.55,74.51,94.61,99.02,99.51,
60,60,,98.53,98.04,62.75,97.55,75.0,94.61,99.02,99.51,
61,61,,98.53,98.04,63.73,97.55,75.98,94.61,99.02,99.51,
62,62,,98.53,98.04,65.2,97.55,75.98,94.61,99.02,99.51,
63,63,,98.53,98.04,66.18,97.55,76.47,94.61,99.02,99.51,
64,64,,98.53,98.04,66.67,98.04,76.47,94.61,99.02,99.51,
65,65,,98.53,98.04,68.14,98.04,76.47,94.61,99.02,99.51,
66,66,,98.53,98.04,69.12,98.04,77.94,95.1,99.02,99.51,
67,67,,98.53,98.04,71.08,98.04,79.9,95.59,99.02,99.51,
68,68,,99.02,98.04,72.06,98.53,81.86,96.08,99.02,99.51,
69,69,,99.02,98.53,73.04,98.53,82.35,96.08,99.02,99.51,
70,70,,99.51,98.53,73.04,98.53,83.33,96.08,99.02,99.51,
71,71,,99.51,99.02,73.53,98.53,83.82,96.08,99.02,99.51,
72,72,,99.51,99.02,74.02,98.53,84.31,97.06,99.51,99.51,
73,73,,99.51,99.02,75.49,98.53,85.29,97.06,99.51,99.51,
74,74,,99.51,99.02,75.49,98.53,86.27,97.06,99.51,100.0,
75,75,,99.51,99.02,76.47,99.02,86.27,97.06,99.51,100.0,
76,76,,99.51,99.02,77.94,99.02,86.27,97.06,99.51,100.0,
77,77,,99.51,99.02,79.41,99.02,87.25,97.55,99.51,100.0,
78,78,,99.51,99.02,80.39,99.02,87.25,97.55,99.51,100.0,
79,79,,99.51,99.02,81.37,99.02,87.25,97.55,99.51,100.0,
80,80,,99.51,99.02,83.82,99.02,87.75,97.55,99.51,100.0,
81,81,,99.51,99.02,84.31,99.02,89.71,98.04,99.51,100.0,
82,82,,99.51,99.02,84.31,99.02,90.2,98.04,99.51,100.0,
83,83,,99.51,99.02,85.78,99.02,90.69,98.04,99.51,100.0,
84,84,,99.51,99.02,85.78,99.02,90.69,98.53,99.51,100.0,
85,85,,99.51,99.02,86.76,99.02,90.69,98.53,99.51,100.0,
86,86,,99.51,99.02,87.75,99.02,91.18,98.53,99.51,100.0,
87,87,,100.0,99.51,87.75,99.51,91.67,98.53,99.51,100.0,
88,88,,100.0,99.51,89.22,100.0,94.12,99.02,99.51,100.0,
89,89,,100.0,100.0,92.16,100.0,95.1,99.51,99.51,100.0,
90,90,,100.0,100.0,92.65,100.0,95.1,99.51,99.51,100.0,
91,91,,100.0,100.0,93.14,100.0,95.59,99.51,99.51,100.0,
92,92,,100.0,100.0,93.14,100.0,96.57,99.51,99.51,100.0,
93,93,,100.0,100.0,94.61,100.0,96.57,99.51,99.51,100.0,
94,94,,100.0,100.0,96.57,100.0,97.55,99.51,99.51,100.0,
95,95,,100.0,100.0,96.57,100.0,97.55,99.51,99.51,100.0,
96,96,,100.0,100.0,96.57,100.0,97.55,99.51,99.51,100.0,
97,97,,100.0,100.0,97.06,100.0,98.04,99.51,99.51,100.0,
98,98,,100.0,100.0,98.04,100.0,98.53,100.0,100.0,100.0,
99,99,,100.0,100.0,98.53,100.0,98.53,100.0,100.0,100.0,
100,100,,100.0,100.0,100.0,100.0,99.51,100.0,100.0,100.0,
