,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
98,argouml,DEFECT,"// if we have anything or multiple elements selected, // we don't do anything // TODO: We need to support multiple selection. // See issue 2552: http://argouml.tigris.org/issues/show_bug.cgi?id=2552",yes,undetermined,0,0,0,no,0.8392164890552859
99,argouml,DEFECT,"// TODO: make setBounds, calcBounds and updateBounds consistent",yes,undetermined,0,0,0,no,0.997441807257949
100,argouml,DEFECT,// Set the child components to the heights in the array list // calculating the height of any proportional component on the // fly.  FIXME - This assumes that the JLabel and the // component it labels have been added to the parent component // consecutively.,yes,undetermined,0,0,0,no,0.12235807354692266
101,argouml,DEFECT,"/**
 * A Mode to interpret user input while creating a permission edge.
 * The permission can connect any model elements including those represented
 * by edges as well as nodes.
 * <p>
 * TODO: In UML 2.x, Permission becomes PackageImport and the class hierarchy
 * has changed so that it is no longer a subtype of Dependency, so this may
 * need to be refactored to work correctly.
 */",yes,undetermined,0,0,0,no,0.43892085054289326
102,argouml,DEFECT,// TODO: Considering all delete events to be valid like below // is going to cause lots of unecessary work and some problems,yes,undetermined,0,0,0,no,0.928900470450367
103,argouml,DEFECT,"// TODO: The size of text figs, which is what we care about most, // isn't computed correctly by GEF. If we got ambitious, we could // recompute a proper size ourselves.",yes,undetermined,0,0,0,no,0.9028717851617614
104,argouml,DEFECT,"/**
 * A critic to detect when a classifier has to many operations). <p>
 *
 * TODO: exclude getter and setter operations from count
 */",yes,undetermined,0,0,0,no,0.914472257329169
105,argouml,DEFECT,// TODO: Why isn't this calculation for location working?,yes,undetermined,0,0,0,no,0.9960549420711453
106,argouml,DEFECT,// TODO: This code doesn't look like it will get reached because // any abstraction/realization is going to take the // isAAbstraction leg of the if before it gets to this more // general case. - tfm 20080508,yes,undetermined,0,0,0,no,0.9121804956735967
107,argouml,DEFECT,// TODO: This should probably only update the project when the user // presses Return or focus is lost,yes,undetermined,0,0,0,no,0.9680275652685141
108,argouml,DEFECT,/* The next line does not work: */,yes,undetermined,0,0,0,no,0.040224420254658604
109,argouml,DEFECT,"// TODO: If ActionCopy is no longer a singleton, how shall //       this work?",yes,undetermined,0,0,0,no,0.9954349945524137
110,argouml,DEFECT,// TODO: Huge side effect.  Hoist out of parse - tfm // let's load the project,yes,undetermined,0,0,0,no,0.9853418696075663
111,argouml,DEFECT,"/* TODO: Support navigability. 
     * The code below causes and exception in FigAssociationEndAnnotation. */",yes,undetermined,0,0,0,no,0.9999973503389266
112,argouml,DEFECT,"// TODO: We don't really want to do the following, but I'm not sure // what depends on it - tfm - 20070725",yes,undetermined,0,0,0,no,0.9958252251776585
113,argouml,DEFECT,// TODO: Why is this clearing the name?!?! - tfm,yes,undetermined,0,0,0,no,0.9999999969850826
114,argouml,DEFECT,"/**
     * Offset in x & y for depth perspective lines of cube.
     * TODO: This is the same value as the member 'D'in 
     * {@link org.tigris.gef.presentation.FigCube}, but there is
     * nothing enforcing that correspondence.  Things will probably
     * break if they don't match.
     */",yes,undetermined,0,0,0,no,0.8538957416609047
115,argouml,DEFECT,"/**
     * TODO: The code implementing this method is from 2003 (see issue 2171) -
     * mechanically integrated by tfmorris in May 2007. Needs to be
     * reviewed/updated.
     * 
     * @author Decki,Endi,Yayan, Politechnic of Bandung. Computer Departement
     * method for changing text of Message
     * @param newOwner
     * @param parameter
     */",yes,undetermined,0,0,0,no,0.805469935949926
116,argouml,DEFECT,"// TODO: This exception will be thrown during autoscrolling // when the edge of the canvas is reached causing either // the width or height to be ""adjusted"" to a negative value",yes,undetermined,0,0,0,no,0.8724855898753869
117,argouml,DEFECT,"/*TODO: Make the tree refresh and expand
                                     * really work in all cases!
                                     */",yes,undetermined,0,0,0,no,0.9876731692246187
118,argouml,DEFECT,"/**
     * TODO: The code implementing this method is from 2003 (see issue 2171) -
     * mechanically integrated by tfmorris in May 2007. Needs to be
     * reviewed/updated.
     * 
     * @author Decki,Endi,Yayan, Politechnic of Bandung. Computer Departement
     * method for changing text of Message
     * @param newOwner model element which should now be listened to
     */",yes,undetermined,0,0,0,no,0.8001858793957506
119,argouml,DEFECT,// TODO: - should save and restore the last positions of the toolbars,yes,undetermined,0,0,0,no,0.9921456124586955
120,argouml,DEFECT,"// TODO:  Does anyone use command line? // If so, localization is needed - tfm",yes,undetermined,0,0,0,no,0.994733582798152
121,argouml,DEFECT,"// TODO: The following rather than the above is probably the correct // way to search // stereo = findStereotype(obj, null, name);",yes,undetermined,0,0,0,no,0.9912743795254255
122,argouml,DEFECT,// Really ought to have a CriticException to throw here.,yes,undetermined,0,0,0,no,0.048145924339459606
123,argouml,DEFECT,"/**
     * There is a possibility that the next step forward takes another path in
     * this wizard. To allow for this we must destroy the path already traveled
     * by.
     * <p>
     * TODO: I (Linus) would say that this is really a problem with the Wizard
     * implementation since I believe it should be possible to explore a path in
     * the wizard and then go back. {@inheritDoc}
     */",yes,undetermined,0,0,0,no,0.5
124,argouml,DEFECT,"/**
     * Builds a message within some interaction related to some assocationrole.
     * The message is added as the last in the interaction sequence.
     * Furthermore, the message is added as the last to the list of messages
     * already attached to the role. Effectively, the already attached messages
     * become predecessors of this message.
     * TODO: This sets the activator as a side effect. However it is impossible
     * to determine the activator at this stage as we don't yet know what the
     * action will be of the message we're creating. See issue 5692.
     *
     * @param inter
     *            The Interaction.
     * @param role
     *            The Association Role.
     * @return The newly created Message.
     */",yes,undetermined,0,0,0,no,0.21862383599383792
125,argouml,DEFECT,// TODO: {name} is not expanded for diagram objects,yes,undetermined,0,0,0,no,0.9999999284470583
126,argouml,DEFECT,// TODO: {name} is not expanded for diagram objects,yes,undetermined,0,0,0,no,0.9999999284470583
127,argouml,DESIGN,/* TODO: MVW: Why is this not done in GEF? */,yes,undetermined,0,0,0,no,0.9999999999999699
128,argouml,DESIGN,// TODO: This is a temporary crutch to use until all Figs are updated // to use the constructor that accepts a DiagramSettings object,yes,undetermined,0,0,0,no,0.9843624337999112
129,argouml,DESIGN,// TODO: There is a cyclic dependency between SelectionRerouteEdge // and FigEdgeModelElement,yes,undetermined,0,0,0,no,0.9999999996514485
130,argouml,DESIGN,// TODO: We need to rethrow this as some other exception // type but that is too much change for the moment.,yes,undetermined,0,0,0,no,0.9929555151880394
131,argouml,DESIGN,"// TODO: It's probably worthwhile to abstract and factor // this chooser and directory stuff. More file handling is // coming, I'm sure.",yes,undetermined,0,0,0,no,0.9390888842368627
132,argouml,DESIGN,// TODO: complete this implementation - tfm,yes,undetermined,0,0,0,no,0.9999999912613795
133,argouml,DESIGN,// TODO: This will vary based on the type of the TagDefinition,yes,undetermined,0,0,0,no,0.9999925777800536
134,argouml,DESIGN,"//setFontFamily(""dialog""); /* TODO: Is this needed?*/",yes,undetermined,0,0,0,no,0.9999999986406191
135,argouml,DESIGN,"/**
     * TODO: Move this into the toolbar project.
     */",yes,undetermined,0,0,0,no,0.9999999822016123
136,argouml,DESIGN,"/*
     * TODO: This is a temporary method of making sure the model is updated
     * on loss of focus of a combo box. In the long term we should attempt to
     * update the model on each keypress.
     * 
     * @see java.awt.event.FocusListener#focusLost(java.awt.event.FocusEvent)
     */",yes,undetermined,0,0,0,no,0.5444040139126365
137,argouml,DESIGN,// These methods are based on the GraphEvents. These need replacing by // more specic meaningful requests of the diagram interface model,yes,undetermined,0,0,0,no,0.03490491094082856
138,argouml,DESIGN,// TODO: All super constrcutors should take a GraphModel,yes,undetermined,0,0,0,no,0.9999999999977343
139,argouml,DESIGN,"// workaround for missing ability to parse ""*""",yes,undetermined,0,0,0,no,0.09954959049468269
140,argouml,DESIGN,// TODO: Needs to be tidied up after stable release. Graph model // should be created in constructor,yes,undetermined,0,0,0,no,0.9549964195340127
141,argouml,DESIGN,"// this is wrongly called with a null handle, // as a workaround we return an empty collection",yes,undetermined,0,0,0,no,0.09642825567606521
142,argouml,DESIGN,// TODO: not navigable this direction? - tfm,yes,undetermined,0,0,0,no,0.9999817853946953
143,argouml,DESIGN,// TODO: this doesn't look right - review - tfm,yes,undetermined,0,0,0,no,0.9999865334000471
144,argouml,DESIGN,"/**
     * @return the statemachine
     *
     * TODO: If this method is called by any of the Figs, it will introduce
     * a dependency cycle.  It would be much better if they could just
     * use {@link org.argouml.uml.diagram.ArgoDiagram#getOwner()} which does
     * the same thing.
     */",yes,undetermined,0,0,0,no,0.9102631397802806
145,argouml,DESIGN,// TODO: Need to clean up objectToId // (can we do it based on modelelement delete // notifications?),yes,undetermined,0,0,0,no,0.9926076072794648
146,argouml,DESIGN,"/**
     * The constructor.
     * TODO: Why does this method not handle all settings
     * (KEY_DEFAULT_SHADOW_WIDTH is missing)?
     */",yes,undetermined,0,0,0,no,0.9999870224005397
147,argouml,DESIGN,// TODO: Performance critical method,yes,undetermined,0,0,0,no,0.9999976126609071
148,argouml,DESIGN,// TODO: Needs work. Must determine which Figs enclosed // in the pool are within the bounds of this Fig // and translate those.,yes,undetermined,0,0,0,no,0.9760112681989347
149,argouml,DESIGN,// TODO: Optimize for root model case? - tfm,yes,undetermined,0,0,0,no,0.9999938581500663
150,argouml,DESIGN,// TODO: Do we really need to do this? Carried over from old behavior,yes,undetermined,0,0,0,no,0.9931651862711177
151,argouml,DESIGN,// TODO ElementOwnership is not in ModelSubsys!!,yes,undetermined,0,0,0,no,0.9999999999999699
152,argouml,DESIGN,// TODO: This seems like a brute force workaround (and a very // indirect one at that).  It appears to be needed though until // we fix the problem properly. - tfm 20070904,yes,undetermined,0,0,0,no,0.9607393753754123
153,argouml,DESIGN,// TODO: Is this really needed?,yes,undetermined,0,0,0,no,0.9999999991716416
154,argouml,DESIGN,// TODO: UML 1.4 spec requires both client and supplier to be // in the same model - tfm,yes,undetermined,0,0,0,no,0.9999880939702259
