,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba
52,jfreechart-1.0.19,DESIGN,// FIXME:  this code means that it is not possible to use more than // one domain axis for the combined plots...,yes,undetermined,0,0,0,no,0.13847843652375008
53,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
54,jfreechart-1.0.19,DESIGN,"// not strictly necessary, since the // renderer set for the // parent plot is not used",yes,undetermined,0,0,0,no,0.038348598382028164
55,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
56,jfreechart-1.0.19,DESIGN,// end of workaround,yes,undetermined,0,0,0,no,0.1102406617901069
57,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
58,jfreechart-1.0.19,DESIGN,"// TODO: could change this to itemFillPaint().  For backwards // compatibility, it might require a useFillPaint flag.",yes,undetermined,0,0,0,no,0.9895600413734281
59,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.039536612964135645
60,jfreechart-1.0.19,DESIGN,// unused in parent,yes,undetermined,0,0,0,no,0.03982066080779634
61,jfreechart-1.0.19,DESIGN,// TODO:  this attribute should be transferred to the renderer state.,yes,undetermined,0,0,0,no,0.964035364149385
62,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
63,jfreechart-1.0.19,DESIGN,"// TODO: In JFreeChart 1.2.0, put this method in the // CategoryItemRenderer interface",yes,undetermined,0,0,0,no,0.9999999945647718
64,jfreechart-1.0.19,DESIGN,// TODO: rotate the image when drawn with horizontal orientation?,yes,undetermined,0,0,0,no,0.8713431270774223
65,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
66,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
67,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
68,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
69,jfreechart-1.0.19,DESIGN,// TODO: implement this properly,yes,undetermined,0,0,0,no,0.9999985355795804
70,jfreechart-1.0.19,DESIGN,// FIXME: this should generate a series change event,yes,undetermined,0,0,0,no,0.23474394341621826
71,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
72,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
73,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
74,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
75,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,no,0.36898154840626346
76,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
77,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.039536612964135645
78,jfreechart-1.0.19,DESIGN,// CREATE ENTITIES // FIXME:  these methods should be defined,yes,undetermined,0,0,0,no,0.28557954207263936
79,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.039536612964135645
80,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
81,jfreechart-1.0.19,DESIGN,"// FIXME: the renderer interface doesn't have the drawDomainLine() // method, so we have to rely on the renderer being a subclass of // AbstractXYItemRenderer (which is lame)",yes,undetermined,0,0,0,no,0.13294164655907856
82,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
83,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is not used - deprecate?,yes,undetermined,0,0,0,no,0.30070413313428845
84,jfreechart-1.0.19,DESIGN,"// TODO: by coding the event with some information about what changed // in the dataset, we could make the recalculation of the interval // more efficient in some cases (for instance, if the change is // just an update to a y-value, then the x-interval doesn't need // updating)...",yes,undetermined,0,0,0,no,0.5165325204594585
85,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
86,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
87,jfreechart-1.0.19,DESIGN,// the method we want isn't in the CategoryItemRenderer // interface...,yes,undetermined,0,0,0,no,0.03828620604266175
88,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
89,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
90,jfreechart-1.0.19,DESIGN,// FIXME: what if value is null on next line?,yes,undetermined,0,0,0,no,0.46475900932843794
91,jfreechart-1.0.19,DESIGN,// TODO:  this needs to move into the renderer state,yes,undetermined,0,0,0,no,0.9963669605571817
92,jfreechart-1.0.19,DESIGN,//TODO: implement this method properly,yes,undetermined,0,0,0,no,0.999995383717127
93,jfreechart-1.0.19,DESIGN,// hack to ensure the newly created swt fonts will be rendered with the // same height as the awt one,yes,undetermined,0,0,0,no,0.07598076205762266
94,jfreechart-1.0.19,DESIGN,// unused in parent,yes,undetermined,0,0,0,no,0.03982066080779634
95,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
96,jfreechart-1.0.19,DESIGN,"// unused but must return something, so while we are at it...",yes,undetermined,0,0,0,no,0.0414770432947948
97,jfreechart-1.0.19,DESIGN,// a redraw should NOT trigger another change event,yes,undetermined,0,0,0,no,0.039536612964135645
98,jfreechart-1.0.19,DESIGN,// FIXME: perhaps we should clone the data list,yes,undetermined,0,0,0,no,0.3555135033450004
99,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
100,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
101,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
102,jfreechart-1.0.19,DESIGN,"// if we are rendering the values as percentages, we need to calculate // the total for the current item.  Unfortunately here we end up // repeating the calculation more times than is strictly necessary - // hopefully I'll come back to this and find a way to add the // total(s) to the renderer state.  The other problem is we implicitly // assume the dataset has no negative values...perhaps that can be // fixed too.",yes,undetermined,0,0,0,no,0.04337127846046497
103,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
104,jfreechart-1.0.19,DESIGN,// Note: It would be nice to pre-calculate this per series,yes,undetermined,0,0,0,no,0.041081315703265224
105,jfreechart-1.0.19,DESIGN,"// we assume that all other Paint instances implement equals() and // hashCode()...of course that might not be true, but what can we // do about it?",yes,undetermined,0,0,0,no,0.04668256541708666
106,jfreechart-1.0.19,DESIGN,// FIXME: use other fields too,yes,undetermined,0,0,0,no,0.4784745944324859
107,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
108,jfreechart-1.0.19,DESIGN,"// all attributes are immutable, so we can just return the super.clone() // FIXME: in fact, the generator itself is immutable, so cloning is // not necessary",yes,undetermined,0,0,0,no,0.10894347297271495
109,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,no,0.36898154840626346
110,jfreechart-1.0.19,DESIGN,"// here's a quirk - the API has been defined in terms of a plain // TimePeriod, which cannot make use of the timezone and locale // specified in the constructor...so we only do the time zone // pegging if the period is an instanceof RegularTimePeriod",yes,undetermined,0,0,0,no,0.038397007860216645
111,jfreechart-1.0.19,DESIGN,"// now handle specific plot types (and yes, I know this is some // really ugly code that has to be manually updated any time a new // plot type is added - I should have written something much cooler, // but I didn't and neither did anyone else).",yes,undetermined,0,0,0,no,0.05006499916824229
112,jfreechart-1.0.19,DESIGN,// TODO: URLEncode?,yes,undetermined,0,0,0,no,0.9999960633080995
113,jfreechart-1.0.19,DESIGN,// CREATE ENTITIES // FIXME:  these methods should be defined,yes,undetermined,0,0,0,no,0.28557954207263936
114,jfreechart-1.0.19,DESIGN,// TODO Revert to SVN revision 2469 in JFreeChart 1.0.16 //      (MultipleGradientPaint's / JDK issues) // TODO THEN: change visibility of ALL darker(...) Methods EXCEPT //      darker(Paint) to private!,yes,undetermined,0,0,0,no,0.9907357748906794
115,jfreechart-1.0.19,DESIGN,//TODO replace getSize by getBounds ?,yes,undetermined,0,0,0,no,0.9640049774358458
116,jfreechart-1.0.19,DESIGN,// TODO: check threshold,yes,undetermined,0,0,0,no,0.9999848812799027
117,jfreechart-1.0.19,DESIGN,"// FIXME: add setBaseItemURLGenerator(CategoryURLGenerator, boolean) ?",yes,undetermined,0,0,0,no,0.5
118,jfreechart-1.0.19,DESIGN,// unused in parent,yes,undetermined,0,0,0,no,0.03982066080779634
119,jfreechart-1.0.19,DESIGN,"// FIXME: add setSeriesItemURLGenerator(int, CategoryURLGenerator, boolean)?",yes,undetermined,0,0,0,no,0.3907164625905133
120,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
121,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
122,jfreechart-1.0.19,DESIGN,"// now we handle some special cases - yes, UGLY code alert!",yes,undetermined,0,0,0,no,0.053061804041314
123,jfreechart-1.0.19,DESIGN,// FIXME:  it probably makes sense to allocate an array of 256 Colors // and lazily populate this array...,yes,undetermined,0,0,0,no,0.1280098116718773
124,jfreechart-1.0.19,DESIGN,// TODO: need to fetch this from localised resources,yes,undetermined,0,0,0,no,0.9665395371049669
125,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
126,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
127,jfreechart-1.0.19,DESIGN,// FIXME: No getValueFormat() method?,yes,undetermined,0,0,0,no,0.7958499624006217
128,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
129,jfreechart-1.0.19,DESIGN,"// here we could probably be a little faster by searching for both // indices simultaneously, but I'll look at that later if it seems // like it matters...",yes,undetermined,0,0,0,no,0.04401208332853605
130,jfreechart-1.0.19,DESIGN,// TODO: complete this,yes,undetermined,0,0,0,no,0.9999999950290691
131,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is never used - deprecate?,yes,undetermined,0,0,0,no,0.30070413313428845
132,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
133,jfreechart-1.0.19,DESIGN,//FIXME we should really assert a value here,yes,undetermined,0,0,0,no,0.36898154840626346
134,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
135,jfreechart-1.0.19,DESIGN,// FIXME: Clone the attributed string if it is not null,yes,undetermined,0,0,0,no,0.3770146062517487
136,jfreechart-1.0.19,DESIGN,//TODO: implement this method properly,yes,undetermined,0,0,0,no,0.999995383717127
137,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
138,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
139,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
140,jfreechart-1.0.19,DESIGN,// report this?,yes,undetermined,0,0,0,no,0.03955797127327927
141,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
142,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
143,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
144,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
145,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
146,jfreechart-1.0.19,DESIGN,// this may be obsolete (not used anywhere),yes,undetermined,0,0,0,no,0.04047501304229943
147,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
148,jfreechart-1.0.19,DESIGN,// TODO: is this a good idea?,yes,undetermined,0,0,0,no,0.9964927110281707
149,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
150,jfreechart-1.0.19,DESIGN,/// a kludge to make everything work when no rows returned,yes,undetermined,0,0,0,no,0.048381594731142674
151,jfreechart-1.0.19,DESIGN,// here we tweak the notify flag on the plot so that only // one notification happens even though we update multiple // axes...,yes,undetermined,0,0,0,no,0.03813003451398194
152,jfreechart-1.0.19,DESIGN,// report this?,yes,undetermined,0,0,0,no,0.03955797127327927
153,jfreechart-1.0.19,DESIGN,//TODO: shift block down by half,yes,undetermined,0,0,0,no,0.9863635971199227
154,jfreechart-1.0.19,DESIGN,// TODO: is this a good idea?,yes,undetermined,0,0,0,no,0.9964927110281707
155,jfreechart-1.0.19,DESIGN,// FIXME better ask the renderer instead of DatasetUtilities,yes,undetermined,0,0,0,no,0.3493877684160124
156,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
157,jfreechart-1.0.19,DESIGN,// TODO: implement the entity for the annotation,yes,undetermined,0,0,0,no,0.9942426172125634
158,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
159,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
160,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
161,jfreechart-1.0.19,DESIGN,// TODO:  this needs to move into the renderer state,yes,undetermined,0,0,0,no,0.9963669605571817
162,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
163,jfreechart-1.0.19,DESIGN,// needs to be improved !!!,yes,undetermined,0,0,0,no,0.050365745132260616
164,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
165,jfreechart-1.0.19,DESIGN,// not used by plot,yes,undetermined,0,0,0,no,0.038903715653283794
166,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
167,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is never used - deprecate?,yes,undetermined,0,0,0,no,0.30070413313428845
168,jfreechart-1.0.19,DESIGN,// FIXME:  need a locale as well as a timezone,yes,undetermined,0,0,0,no,0.27839878528615886
169,jfreechart-1.0.19,DESIGN,// TODO: implement this properly,yes,undetermined,0,0,0,no,0.9999985355795804
170,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
171,jfreechart-1.0.19,DESIGN,"// TODO: For JFreeChart 1.2.0, this method should go in the //       ShapeUtilities class",yes,undetermined,0,0,0,no,0.9999999999465946
172,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
173,jfreechart-1.0.19,DESIGN,"// we'll have to use the method in the interface, but // this doesn't have the paint and stroke settings...",yes,undetermined,0,0,0,no,0.03748834419841198
174,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
175,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
176,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
177,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
178,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
179,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
180,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
181,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
182,jfreechart-1.0.19,DESIGN,"// TODO: it might be a good idea to keep a reference to the color // specified in setPaint() or setColor(), rather than creating a // new object every time getPaint() is called.",yes,undetermined,0,0,0,no,0.7450591431653174
183,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,undetermined,0,0,0,no,0.036700831395461736
184,jfreechart-1.0.19,DESIGN,// FIXME: Check that there isn't already a series with the same key,yes,undetermined,0,0,0,no,0.22743196327990345
185,jfreechart-1.0.19,DESIGN,// I know it's bad to create object. better idea?,yes,undetermined,0,0,0,no,0.06041373331758823
186,jfreechart-1.0.19,DESIGN,// I know it's bad to create object. better idea?,yes,undetermined,0,0,0,no,0.06041373331758823
187,jfreechart-1.0.19,DESIGN,// FIXME: clone generator,yes,undetermined,0,0,0,no,0.33051571030552307
188,jfreechart-1.0.19,DESIGN,// TODO: use a generator here,yes,undetermined,0,0,0,no,0.9999979709581746
189,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is not used - deprecate?,yes,undetermined,0,0,0,no,0.30070413313428845
190,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
191,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
192,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,undetermined,0,0,0,no,0.036700831395461736
193,jfreechart-1.0.19,IMPLEMENTATION,"// TODO: I think we need to make sure the keys are actually cloned, // whereas the paint instances are always immutable so they're OK",yes,undetermined,0,0,0,no,0.7877996656799984
194,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: draw outliers,yes,undetermined,0,0,0,no,0.5201672654244617
195,jfreechart-1.0.19,IMPLEMENTATION,"// TODO: I think we need to make sure the keys are actually cloned, // whereas the stroke instances are always immutable so they're OK",yes,undetermined,0,0,0,no,0.7814295605307299
196,jfreechart-1.0.19,IMPLEMENTATION,// not implemented,yes,undetermined,0,0,0,no,0.04996769834945124
197,jfreechart-1.0.19,IMPLEMENTATION,"/**
     * Returns a string representing the week (e.g. ""Week 9, 2002"").
     *
     * TODO: look at internationalisation.
     *
     * @return A string representing the week.
     */",yes,undetermined,0,0,0,no,0.39646237781125565
198,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: show a dialog with the error,yes,undetermined,0,0,0,no,0.4587307900349119
199,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: show a dialog with the error,yes,undetermined,0,0,0,no,0.4587307900349119
200,jfreechart-1.0.19,IMPLEMENTATION,// TODO: draw the interval marker with a 3D effect,yes,undetermined,0,0,0,no,0.9005742321431165
201,jfreechart-1.0.19,IMPLEMENTATION,// TODO: add serialization support for images,yes,undetermined,0,0,0,no,0.9775888529783563
202,jfreechart-1.0.19,IMPLEMENTATION,// could make this configurable,yes,undetermined,0,0,0,no,0.038815603920996526
203,jfreechart-1.0.19,IMPLEMENTATION,// TODO see if we need to apply some line color and style to the // axis traces,yes,undetermined,0,0,0,no,0.8928082970342358
204,jfreechart-1.0.19,IMPLEMENTATION,// TODO: draw the interval marker with a 3D effect,yes,undetermined,0,0,0,no,0.9005742321431165
205,jfreechart-1.0.19,IMPLEMENTATION,// not implemented,yes,undetermined,0,0,0,no,0.04996769834945124
206,jfreechart-1.0.19,IMPLEMENTATION,// FIXME:  implement this...,yes,undetermined,0,0,0,no,0.7176155193006603
207,jfreechart-1.0.19,IMPLEMENTATION,"/**
 * An annotation that allows an image to be placed at some location on
 * an {@link XYPlot}.
 *
 * TODO:  implement serialization properly (image is not serializable).
 */",yes,undetermined,0,0,0,no,0.6759364884867
208,jfreechart-1.0.19,TEST,// the plot field is NOT tested,yes,undetermined,0,0,0,no,0.03738890965678384
209,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if not, check if there is a paint defined for the specified key",no,undetermined,0,0,0,no,0.0345698319217924
210,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RANGE / RANGE,no,undetermined,0,0,0,no,0.037325208503298145
211,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// height is OK, but width must be constrained",no,undetermined,0,0,0,no,0.036439544190917945
